0.0000000,0.000#0.220,3.000e+00,-00000552,000000546,1,000000003,000000366,000000000,000000000
-87,1,-2,1,-2,1,1,-2,1,2,2,-1,1,3,1,2,1,1,3,1,2,1,2,4,4,6,4,5,4,8,6,4,12,9,4,7,9,4,9,9,12,9,9,9,8,22,13,13,19,16,12,19,16,14,17,24,22,25,26,23,18,30,27,23,23,28,26,37,29,35,35,28,45,46,42,37,45,55,46,50,37,52,40,51,50,42,54,55,47,49,43,51,44,43,30,44,46,43,49,46,46,47,58,47,44,46,38,47,48,35,45,42,45,38,47,22,45,44,40,36,39,30,48,28,22,22,37,18,27,24,32,27,18,22,23,20,29,18,24,16,22,17,18,10,9,9,8,16,5,10,7,12,9,9,7,5,11,5,8,2,9,2,4,5,2,4,6,1,6,3,4,2,4,1,2,2,-1,1,3,-1,1,3,1,-2,2,-4,1,1,-4,1,-4,1,1,-74
-87,1,-2,1,-2,1,1,-3,2,3,-1,1,3,1,1,2,2,2,1,1,2,2,4,4,4,6,3,5,8,7,4,12,7,6,9,7,5,6,10,11,10,10,6,11,19,15,12,20,18,11,16,18,13,17,23,25,24,26,21,19,31,23,29,20,22,32,35,30,39,34,29,41,46,42,37,41,54,51,50,39,45,47,51,47,41,53,51,55,48,42,46,49,44,30,42,49,40,51,43,47,45,61,46,45,44,42,44,51,32,42,45,47,35,48,25,44,38,42,48,31,31,47,29,21,26,35,20,26,23,32,28,17,22,21,21,31,18,22,15,23,17,18,13,7,11,7,14,7,7,9,13,8,11,6,5,11,6,6,4,8,3,3,5,2,3,7,2,3,4,5,1,5,1,2,1,1,1,3,-1,1,4,-3,1,1,-3,1,1,-3,1,-6,2,-74
