1.8849556,0.000#0.580,4.545e-02,-00000006,000000008,0,000000001,000000308,000000000,000000000
-71,1,1,-1,3,-3,1,-1,1,2,1,3,2,2,3,2,5,6,3,6,2,8,5,3,10,5,10,11,11,14,14,17,16,16,10,15,18,20,14,30,21,32,30,31,27,39,30,34,43,38,41,36,32,66,55,55,48,52,56,47,46,69,58,57,51,54,52,68,67,65,67,58,62,66,59,64,55,62,59,56,52,53,51,53,44,46,40,47,46,47,39,49,61,41,41,41,39,39,33,34,25,33,18,35,19,20,18,20,18,23,16,19,12,16,12,10,10,6,6,8,5,1,2,3,1,5,4,2,4,-1,2,-1,2,1,-1,1,-1,1,-4,2,-3,1,-6,1,1,-81
-84,1,1,-1,3,-3,1,-1,2,2,2,1,2,2,3,3,5,5,3,7,3,7,4,8,9,2,12,9,13,16,15,14,19,10,14,14,19,21,19,22,31,28,29,28,30,38,33,36,38,40,44,36,41,65,52,49,48,59,49,49,55,64,51,64,48,52,61,64,73,61,62,64,59,61,65,53,66,56,58,60,53,51,52,48,41,46,46,47,42,49,36,60,50,53,32,39,42,35,33,30,30,32,23,27,21,16,20,21,21,19,17,18,13,13,12,12,7,7,6,6,6,1,1,3,3,4,3,4,2,-1,2,-1,2,1,-1,1,-1,1,-4,2,-3,1,-5,1,-1,1,-68
