1.8849556,0.000#0.600,5.000e-02,-00000007,000000008,0,000000001,000000300,000000000,000000000
-70,1,-1,1,-2,2,-1,1,1,2,2,4,1,3,-2,3,5,7,5,8,14,8,10,6,15,10,8,25,21,20,33,31,37,35,47,50,59,47,63,68,66,99,100,99,107,124,135,153,171,180,172,222,205,208,209,252,293,282,301,312,333,337,362,380,396,382,411,385,434,453,462,523,480,476,462,517,515,518,527,536,533,532,485,501,521,568,528,524,486,474,468,473,430,451,408,393,414,370,397,370,341,328,286,308,261,261,234,227,211,215,208,191,147,169,142,145,123,113,110,82,95,65,79,59,57,58,54,39,39,37,36,27,19,16,18,9,21,18,7,11,8,5,6,7,10,6,6,5,3,2,4,3,4,1,-3,2,-2,1,-1,1,-66
-82,1,-1,1,-2,2,-1,1,1,2,2,4,1,3,-2,3,5,7,5,8,14,8,10,6,15,10,8,25,21,20,33,31,37,35,47,50,59,47,63,68,66,99,100,99,107,124,135,153,171,180,172,222,205,208,209,252,293,282,301,312,333,337,362,380,396,382,411,385,434,453,462,523,480,476,462,517,515,518,527,536,533,532,485,501,521,568,528,524,486,474,468,473,430,451,408,393,414,370,397,370,341,328,286,308,261,261,234,227,211,215,208,191,147,169,142,145,123,113,110,82,95,65,79,59,57,58,54,39,39,37,36,27,19,16,18,9,21,18,7,11,8,5,6,7,10,6,6,5,3,2,4,3,4,1,-3,2,-2,1,-1,1,-54
