1.8849556,0.000#0.330,1.000e+00,-00000172,000000132,0,000000001,000000304,000000000,000000000
-61,1,1,-1,1,-3,2,3,1,2,1,3,2,2,8,3,6,7,10,16,10,8,13,16,23,16,28,31,30,34,39,49,36,55,69,60,62,58,80,88,94,87,99,102,103,123,124,142,126,137,154,146,179,168,146,185,165,182,183,187,171,208,197,182,204,175,200,181,181,183,174,155,174,175,118,135,155,125,118,125,115,109,103,95,93,98,78,70,68,53,51,43,40,39,33,29,36,31,28,15,12,11,8,16,8,10,10,10,6,4,4,2,4,5,3,2,-1,4,-2,1,-1,2,1,1,-10,1,-11,1,-1,1,4,-4,1,1,-7,2,1,-1,1,-21,1,-52
-62,2,-1,1,-4,5,1,2,1,3,2,1,4,7,3,9,9,15,9,10,11,16,20,19,23,31,32,33,34,45,43,48,67,55,67,62,70,88,87,90,94,110,96,115,125,137,129,135,152,147,166,178,146,154,187,183,185,192,162,204,188,207,167,208,179,205,166,186,175,167,154,201,113,144,125,155,118,117,122,106,118,88,94,102,80,77,73,44,60,43,38,45,28,30,43,24,32,21,14,8,12,12,12,8,9,12,5,7,4,2,-1,6,5,2,1,3,1,-2,1,2,1,-1,1,-9,1,-11,1,-1,1,4,-4,1,-1,1,-6,2,1,-2,1,-21,1,-51
