1.8849556,0.000#0.570,5.000e-02,-00000007,000000008,0,000000001,000000300,000000000,000000000
-58,1,-10,1,-1,1,-3,1,1,-1,1,-1,2,-1,3,1,3,1,7,4,1,4,9,11,5,7,9,15,11,17,18,14,29,22,37,33,27,35,46,46,41,61,61,72,90,68,82,105,102,122,129,123,139,173,177,168,208,210,251,214,284,275,283,286,299,295,319,358,325,353,377,396,380,387,421,459,455,472,449,451,497,489,462,452,461,490,447,487,449,441,429,440,433,369,415,393,405,392,354,346,316,337,302,295,284,264,271,247,218,201,204,179,191,191,130,154,115,136,136,134,89,90,88,77,71,66,59,50,44,34,47,32,23,21,22,16,15,15,9,11,12,9,6,6,6,1,6,5,4,4,-1,1,-1,1,2,1,1,-1,1,1,-1,2,-3,1,-66
-70,1,-10,1,1,-4,2,-2,1,1,1,3,1,1,2,5,6,2,2,10,6,11,4,9,10,15,14,18,16,21,24,34,35,27,29,41,46,49,48,62,75,83,77,68,101,99,115,129,135,114,161,185,181,169,217,239,219,273,263,282,292,287,305,307,345,335,338,354,408,381,385,421,422,462,487,449,431,497,479,486,444,464,469,463,463,492,425,441,441,436,393,388,415,399,378,369,355,331,325,333,290,293,267,278,247,208,222,198,203,182,194,153,143,123,139,139,136,97,100,74,91,76,62,62,53,49,32,46,35,32,20,21,17,17,12,15,8,12,14,4,5,8,2,4,4,6,2,3,1,-2,3,1,1,-1,1,-1,1,-1,2,-3,1,-54
