0.0000000,0.000#0.380,1.000e+00,-00000191,000000182,0,000000001,000000373,000000000,000000000
-92,1,2,-1,1,1,-1,1,-2,3,2,4,1,3,2,3,2,2,4,9,7,11,10,7,17,9,11,17,12,27,23,17,24,26,34,33,34,35,49,52,62,67,76,83,105,106,112,98,119,134,162,179,157,183,200,202,204,270,303,268,278,325,340,344,351,388,415,473,485,492,512,530,562,583,631,666,677,672,675,673,748,800,799,864,827,910,923,876,943,952,963,911,951,995,1032,1009,986,1042,1021,1008,992,1001,952,951,988,915,970,956,981,913,925,892,849,831,815,802,808,744,740,692,688,668,636,624,554,589,543,513,490,486,499,420,396,400,370,330,342,277,261,230,242,217,217,226,163,184,160,133,116,117,109,112,84,101,81,79,88,60,50,41,45,45,39,43,30,28,19,12,22,21,13,11,10,10,8,9,8,6,5,7,6,6,4,2,4,-1,3,2,2,-1,1,2,-4,1,1,-4,2,-78
-92,1,2,-2,2,-1,1,-2,2,3,2,3,1,3,3,2,3,2,8,8,8,12,9,11,14,7,16,13,25,23,19,19,24,33,34,39,27,46,51,55,61,79,81,96,102,112,105,110,127,156,177,165,172,194,193,202,249,302,279,268,314,326,341,355,371,388,457,471,506,500,490,574,601,604,640,682,652,720,659,677,830,779,832,870,851,914,900,932,923,938,981,920,973,1020,1027,1008,1000,1012,1069,950,993,1023,904,981,931,973,978,958,919,953,883,869,832,817,811,818,753,746,718,670,704,628,630,571,602,537,561,463,485,507,464,377,415,392,337,327,319,240,266,236,212,227,215,186,177,178,141,122,115,117,108,95,94,88,77,93,62,58,39,45,50,37,44,28,36,24,8,16,22,19,13,12,10,8,7,7,9,5,6,7,6,4,4,1,3,3,1,2,1,1,1,1,-4,2,-4,1,1,-77
