3.1415926,0.000#0.800#0.750#0.470#0.620#0.770#0.450#0.490#0.500#0.570#0.640#0.760#0.510#0.630#0.790,3.700e+01,-00005479,000005917,1,000000037,000000308,000000000,000000000
-22,1,-15,1,-17,2,-1,1,-2,1,1,-2,1,-2,1,-1,2,-2,1,1,1,5,1,-1,2,2,-2,3,2,2,-1,2,2,1,1,2,3,3,1,1,6,1,4,3,4,3,4,1,6,2,6,12,5,4,8,8,8,4,6,7,8,5,6,5,13,8,6,5,9,12,7,7,14,15,8,6,11,7,14,15,10,13,10,9,8,5,11,10,12,8,14,8,10,11,11,6,10,14,10,6,12,13,4,10,6,5,4,2,7,9,9,9,6,10,5,10,4,5,6,11,9,7,7,7,6,11,5,11,10,5,8,10,4,2,3,2,2,2,4,4,1,5,5,6,-1,4,2,2,3,1,1,3,1,2,3,2,2,1,1,-2,1,3,2,-1,1,-3,1,2,-2,1,-1,2,1,-4,1,-1,2,-9,1,-58
-23,1,-15,1,-17,2,1,-1,1,-2,1,1,-4,1,-1,2,1,-1,1,1,1,5,2,-2,2,2,1,1,3,1,1,1,2,2,1,3,3,1,1,3,4,4,3,3,4,1,4,2,6,9,8,8,2,10,6,5,7,6,6,6,8,7,4,9,12,5,6,12,9,7,7,15,13,7,8,11,7,16,13,12,10,11,9,6,7,10,11,13,6,10,13,11,10,7,10,16,8,7,8,12,14,9,5,4,7,1,4,8,9,9,9,6,9,12,4,3,6,11,5,6,11,10,4,14,3,10,6,6,9,9,9,2,4,2,3,3,1,4,4,5,1,6,5,3,1,3,1,2,2,2,2,3,-1,2,3,1,2,-1,1,1,-1,3,2,1,-3,1,-2,2,1,-1,1,1,-1,1,-3,1,2,-9,1,-59
-23,1,-15,1,-17,2,1,-1,1,-2,1,1,-4,1,-1,2,1,-1,1,1,1,5,2,-2,2,2,1,1,3,1,1,1,2,2,1,3,3,1,1,3,4,4,3,3,4,1,4,2,6,10,7,8,2,10,6,4,8,6,6,6,8,7,4,8,13,5,6,12,9,7,7,15,13,7,8,12,6,17,12,13,9,11,9,6,7,9,12,13,6,10,13,10,11,7,10,16,8,8,7,13,13,8,6,4,7,1,4,8,9,9,9,6,9,10,6,3,6,11,5,7,10,10,4,14,3,10,6,5,10,9,9,3,3,1,4,3,1,3,5,5,1,5,6,3,1,3,1,2,2,2,2,3,-1,2,3,2,1,-1,1,1,-1,4,1,1,-3,1,-2,2,1,-1,1,1,-1,1,-3,1,2,-9,1,-59
-22,1,-15,1,-17,1,1,1,-1,1,-1,1,-2,1,-3,1,1,1,1,-1,1,1,2,4,1,1,1,1,2,1,-1,4,1,1,1,2,2,1,3,3,2,-1,4,3,4,3,2,5,3,2,4,4,7,11,7,2,8,8,6,6,7,5,4,10,7,4,15,6,5,6,10,11,8,6,15,14,7,7,11,7,15,14,13,9,8,12,6,7,11,10,14,6,15,7,11,10,9,8,7,17,9,7,12,13,8,6,4,7,3,3,9,7,10,8,7,9,9,6,4,5,11,5,8,9,8,6,11,6,7,9,6,9,8,10,4,2,2,3,2,2,4,4,5,1,7,4,-1,4,4,-1,3,1,1,3,1,2,1,4,2,1,-1,1,-1,1,4,1,-1,1,-3,1,1,1,-1,1,-1,2,1,-4,1,2,-10,1,-58
-23,1,-15,1,-16,1,1,1,-1,1,-2,1,-1,1,-3,1,-1,2,1,-2,2,1,5,2,-1,1,1,2,1,-1,4,1,1,1,2,2,1,3,3,1,1,3,4,4,3,3,4,1,4,3,5,9,8,8,2,9,7,4,8,5,7,6,8,7,4,12,9,5,6,10,11,7,7,18,11,6,8,12,6,15,14,11,11,8,12,6,7,10,11,14,5,14,9,12,9,7,10,15,9,8,7,14,12,8,6,6,5,1,4,9,8,10,8,4,11,9,7,4,5,11,5,7,10,10,4,14,3,10,6,6,9,7,11,4,2,1,4,3,1,3,5,5,1,6,5,1,3,4,-1,3,1,1,3,1,2,2,3,2,1,-1,1,1,-1,4,1,-1,1,-3,1,-1,2,-1,1,-1,2,1,-4,1,2,-9,1,-59
-23,1,-15,1,-17,2,1,-1,1,-2,1,1,-4,1,-1,2,1,-1,1,1,1,5,2,-2,2,2,1,1,3,1,1,1,2,2,1,3,3,1,1,3,4,4,3,3,4,1,4,2,6,9,8,8,2,10,6,4,8,6,6,6,8,7,4,8,13,5,6,12,9,7,7,15,13,7,8,12,6,16,13,12,10,11,9,6,7,8,13,13,6,10,13,11,10,7,10,16,8,8,7,12,14,9,5,4,7,1,4,8,9,9,9,6,9,12,4,3,6,11,5,7,10,10,4,14,3,10,6,5,10,9,9,2,4,2,3,3,1,3,5,5,1,6,5,3,1,3,1,2,2,2,2,3,-1,2,3,2,1,-1,1,1,-1,3,2,1,-3,1,-2,2,1,-1,1,1,-1,1,-3,1,2,-9,1,-59
-22,1,-15,1,-17,1,1,1,-1,1,-1,1,-2,1,-3,1,1,1,1,-1,1,1,2,4,1,1,1,1,2,1,-1,4,1,1,1,2,2,1,3,3,2,-1,4,3,4,3,2,5,3,2,4,4,7,11,8,1,8,8,6,6,7,5,4,10,7,4,15,6,5,6,10,11,8,6,15,14,5,9,12,6,15,14,13,9,8,12,7,6,11,10,14,6,16,6,11,10,10,7,6,18,9,7,12,13,8,6,5,6,3,3,8,8,10,8,7,9,8,7,4,5,11,5,9,8,8,6,11,6,6,10,6,9,7,11,4,2,2,3,2,2,4,4,5,1,7,4,-1,4,3,1,3,1,1,3,1,2,1,4,2,1,-1,1,-1,1,4,1,-1,1,-3,1,1,1,-1,1,-1,2,1,-4,1,2,-10,1,-58
-22,1,-15,1,-17,1,1,1,-1,1,-1,1,-2,1,-3,1,1,1,1,-2,2,2,4,1,1,1,1,2,1,-1,4,1,1,1,2,2,1,3,3,2,-1,4,3,4,3,2,5,3,2,3,5,8,10,7,2,8,8,6,6,7,5,4,10,7,4,14,7,6,5,10,11,8,6,15,14,5,9,11,7,14,15,14,8,10,10,6,7,11,10,14,6,15,7,11,10,9,8,8,16,8,8,12,13,8,6,4,7,3,3,9,7,10,8,7,8,10,6,4,5,11,5,8,9,8,6,11,6,7,9,6,9,8,10,4,2,2,3,2,2,4,4,5,1,6,5,-1,4,4,-1,3,1,1,3,1,2,1,4,2,1,-1,1,-1,1,4,1,-1,1,-3,1,1,1,-1,1,-1,2,1,-4,1,2,-10,1,-58
-22,1,-15,1,-17,1,1,1,-1,1,-1,1,-2,1,-3,1,1,1,1,-2,2,2,4,1,1,1,1,2,1,-1,4,1,1,1,2,2,1,3,3,2,-1,4,3,5,2,2,5,2,3,3,5,8,10,7,2,8,8,6,6,6,6,4,10,7,4,14,7,5,6,10,11,8,6,14,15,5,9,11,7,14,15,14,8,9,11,6,7,11,10,14,6,15,7,11,10,9,8,9,15,8,8,12,13,8,6,4,7,3,3,9,7,10,8,7,8,10,6,4,5,11,5,8,9,9,5,11,6,7,9,7,8,8,10,4,2,2,3,2,2,4,4,5,1,6,5,1,3,4,-1,3,1,1,3,1,2,1,4,2,1,-1,1,-1,1,4,1,-1,1,-3,1,1,1,-1,1,-1,2,1,-4,1,2,-10,1,-58
-23,1,-15,1,-16,1,1,1,-1,1,-1,1,-2,1,-3,1,-1,2,1,-2,2,1,5,2,-1,1,1,2,1,-1,4,1,1,1,2,2,1,3,3,1,1,4,3,5,2,2,5,1,4,3,5,7,10,8,2,9,7,5,7,6,6,5,9,7,4,14,7,5,6,11,10,7,7,16,13,6,8,12,6,14,15,12,10,8,12,5,8,11,10,13,6,16,7,12,9,9,8,15,9,7,8,13,13,8,6,6,5,1,5,8,8,10,8,4,11,9,7,4,5,11,5,7,10,9,5,13,4,9,7,7,8,8,10,4,2,1,4,3,1,3,5,5,1,6,5,1,3,4,-1,3,1,1,3,1,2,1,4,2,1,-1,1,-1,1,4,1,-1,1,-3,1,-1,2,-1,1,-1,2,1,-4,1,2,-9,1,-59
-23,1,-15,1,-16,1,1,1,-1,1,-2,1,-1,1,-3,1,-1,2,1,-2,2,1,5,2,-1,1,1,2,1,-1,4,1,1,1,2,2,1,3,3,1,1,3,4,4,3,3,4,1,4,3,5,9,8,8,2,9,7,4,8,6,6,6,8,7,4,12,9,5,6,10,11,7,7,17,11,7,8,12,6,15,14,11,11,8,12,6,7,9,12,14,5,14,9,12,9,8,9,15,9,8,7,14,12,8,6,5,6,1,4,9,8,9,9,4,11,9,7,4,5,11,5,7,10,10,4,14,3,10,6,6,9,8,10,4,2,1,4,3,1,2,6,5,1,6,5,1,3,4,-1,3,1,1,3,1,2,2,3,2,1,-1,1,1,-1,4,1,-1,1,-3,1,-1,2,-1,1,-1,2,1,-4,1,2,-9,1,-59
-23,1,-15,1,-17,2,1,-1,1,-2,1,1,-4,1,-1,2,1,-1,1,1,1,5,2,-2,2,2,1,1,3,1,1,1,2,2,1,3,3,1,1,3,4,4,3,3,4,1,4,2,6,10,7,8,2,10,6,4,8,6,6,6,8,7,4,8,13,5,6,12,9,7,7,15,13,7,8,12,6,17,12,12,10,11,9,6,7,9,12,13,6,10,13,10,11,7,10,16,8,8,7,13,13,9,5,4,7,1,4,8,9,9,9,6,9,10,6,3,6,11,5,7,10,10,4,14,3,10,6,5,10,9,9,2,4,1,4,3,1,3,5,5,1,5,6,3,1,3,1,2,2,2,2,3,-1,2,3,2,1,-1,1,1,-1,3,2,1,-3,1,-2,2,1,-1,1,1,-1,1,-3,1,2,-9,1,-59
-22,1,-15,1,-17,1,1,1,-1,1,-1,1,-2,1,-3,1,1,1,1,-2,2,2,4,1,1,1,1,2,1,-1,4,1,1,1,2,2,1,3,3,2,-1,4,3,5,2,2,5,2,3,3,5,8,10,7,2,8,8,6,6,7,5,5,9,7,4,14,7,5,6,10,11,8,6,14,15,5,9,11,7,14,15,14,8,9,11,6,7,11,10,14,6,14,8,12,9,9,8,9,15,8,8,12,13,8,6,4,7,2,4,8,8,10,8,6,9,9,7,4,5,11,5,8,9,8,6,12,5,8,8,7,8,8,10,4,2,2,3,2,2,4,4,5,1,6,5,1,3,4,-1,3,1,1,3,1,2,1,4,2,1,-1,1,-1,1,4,1,-1,1,-3,1,1,1,-1,1,-1,2,1,-4,1,2,-10,1,-58
-23,1,-15,1,-16,1,1,1,-1,1,-2,1,-1,1,-3,1,-1,2,1,-2,2,1,5,2,-1,1,1,2,1,-1,4,1,1,1,2,2,1,3,3,1,1,3,4,4,3,3,4,1,4,3,5,9,8,8,2,9,7,4,8,5,7,6,8,7,4,12,9,5,6,10,11,7,7,17,11,7,8,12,6,15,14,11,11,8,12,6,7,9,12,14,5,14,9,12,9,7,10,15,9,8,7,14,12,8,6,5,6,1,4,9,8,10,8,4,11,9,7,4,5,11,5,7,10,10,4,14,3,10,6,6,9,7,11,4,2,1,4,3,1,3,5,5,1,6,5,1,3,4,-1,3,1,1,3,1,2,2,3,2,1,-1,1,1,-1,4,1,-1,1,-3,1,-1,2,-1,1,-1,2,1,-4,1,2,-9,1,-59
-23,1,-15,1,-17,2,1,-1,1,-2,1,1,-4,1,-1,2,1,-1,1,1,1,5,2,-2,2,2,1,1,3,1,1,1,2,2,1,3,3,1,1,3,4,4,3,3,4,1,4,2,6,9,8,8,2,10,6,4,8,6,6,6,8,7,4,9,12,5,6,12,9,7,7,15,13,7,8,11,7,15,14,12,10,11,9,6,7,8,13,13,6,9,14,11,10,7,10,16,8,7,8,12,14,9,5,4,7,1,4,8,9,9,9,6,9,12,4,3,6,11,5,6,11,10,4,14,3,10,6,6,9,9,9,2,4,2,3,3,1,4,4,5,1,6,5,3,1,3,1,2,2,2,2,3,-1,2,3,2,1,-1,1,1,-1,3,2,1,-3,1,-2,2,1,-1,1,1,-1,1,-3,1,2,-9,1,-59
