3.1415926,0.000#0.390#0.080#0.100#0.110#0.120#0.010#0.070#0.140#0.020#0.090#0.130#0.030#0.060,2.000e+00,-00000312,000000300,1,000000002,000000306,000000000,000000000
-73,1,-3,1,-8,1,-3,1,2,1,1,-5,1,1,-2,2,3,1,2,5,-1,5,4,1,3,1,7,2,2,5,4,4,5,8,3,10,7,11,5,3,8,9,10,8,4,6,10,4,5,15,9,9,13,8,12,13,7,17,11,13,13,12,17,11,13,21,10,15,16,17,15,6,18,13,15,25,14,16,12,7,14,11,18,13,10,7,7,9,7,7,10,11,9,11,13,8,2,5,7,10,7,8,4,8,7,7,3,4,3,2,2,1,2,2,2,4,1,1,4,1,-1,2,-1,1,-1,2,-2,3,-4,2,1,1,1,1,-2,2,-1,1,-75
-72,1,-4,1,-8,1,-3,2,1,1,-1,1,-3,1,-2,1,-2,4,2,2,5,-1,2,6,2,1,3,3,6,1,2,7,5,6,6,5,8,9,7,10,1,5,11,7,10,5,7,7,6,8,10,10,8,11,12,8,15,9,10,15,16,11,13,12,14,19,16,10,15,15,17,15,9,16,14,14,23,14,18,13,9,6,15,18,15,7,12,7,7,8,8,8,9,10,11,10,13,4,4,9,6,11,5,3,7,7,8,4,4,3,3,2,1,2,1,4,2,1,1,4,1,2,-1,1,1,-1,2,-2,3,-4,2,-1,2,-1,2,-3,2,-1,1,-74
-73,1,-3,1,-8,1,-3,1,2,1,-1,1,-4,1,1,-2,1,3,2,2,5,-1,5,3,2,2,2,7,2,1,6,4,4,5,8,3,10,9,9,6,2,7,10,10,8,4,6,9,5,5,15,8,10,13,8,12,13,7,14,14,13,12,12,18,8,16,21,10,15,17,15,16,6,18,12,14,27,13,17,11,8,12,12,18,14,9,8,7,9,6,8,10,10,10,11,12,9,3,4,8,7,9,8,2,10,5,9,3,3,4,2,2,1,2,2,2,4,1,1,4,1,-1,2,-1,1,-1,2,-2,3,-4,2,-1,2,1,1,-2,2,-1,1,-75
-73,1,-3,1,-8,1,-3,1,2,1,-1,1,-4,1,1,-2,1,3,2,2,5,-1,5,3,2,2,2,6,3,1,6,4,4,5,8,3,10,9,9,6,2,7,10,10,8,4,6,9,5,5,15,8,10,13,7,13,13,7,14,14,12,13,12,18,8,16,21,10,15,17,13,17,7,19,11,14,27,13,17,11,8,10,13,19,14,9,8,7,9,6,8,10,9,11,11,11,10,3,4,8,7,9,8,2,10,5,9,3,3,4,2,2,1,1,3,1,4,2,1,4,1,-1,2,-1,1,-1,2,-2,3,-4,2,-1,2,1,1,-2,2,-2,1,-74
-73,1,-3,1,-8,1,-3,1,2,1,-1,1,-4,1,1,-2,1,3,2,2,5,-1,5,3,2,2,2,6,3,1,6,4,4,5,8,3,10,9,8,7,2,7,10,10,8,4,6,9,5,5,15,8,10,13,7,13,13,7,14,14,12,13,12,18,8,16,20,11,15,17,13,17,7,18,11,15,27,13,17,11,8,10,13,17,16,9,8,7,9,6,8,10,9,11,11,11,10,3,4,8,7,9,8,2,10,5,9,3,3,4,2,2,1,1,3,1,4,2,1,4,1,-1,2,-1,1,-1,2,-2,3,-4,2,-1,2,1,1,-2,2,-2,1,-74
-73,1,-3,1,-8,1,-3,1,2,1,-1,1,-4,1,1,-2,1,3,2,2,5,-1,5,3,2,2,2,6,3,1,6,4,4,5,8,3,10,9,8,7,2,7,10,9,9,4,6,9,5,5,15,8,9,14,7,12,14,7,14,14,12,12,13,18,8,16,20,11,14,17,14,17,7,18,11,14,28,13,16,12,8,10,13,17,15,10,8,7,9,6,8,10,9,11,11,11,10,3,4,8,7,9,7,3,10,5,9,3,3,4,2,2,1,1,3,1,4,2,1,4,1,-1,1,1,1,-1,2,-2,3,-4,2,-1,2,-1,2,-2,2,-2,1,-74
-73,1,-3,1,-8,1,-3,1,2,1,1,-5,1,1,-2,2,3,1,2,5,-1,5,4,1,3,1,7,2,2,5,4,4,5,8,3,10,8,10,5,3,8,9,10,8,4,6,10,4,6,14,9,9,13,8,12,13,7,17,11,13,13,12,17,11,13,21,10,15,16,17,15,6,18,13,15,25,14,16,12,7,13,12,18,13,9,8,7,9,7,7,10,11,9,11,13,8,2,5,7,10,7,8,4,8,7,7,3,4,3,2,2,1,2,2,2,4,1,1,4,1,-1,2,-1,1,-1,2,-2,3,-4,2,1,1,1,1,-2,2,-1,1,-75
-73,1,-3,1,-8,1,-3,1,2,1,-1,1,-4,1,1,-2,1,3,2,2,5,-1,5,3,2,2,2,7,2,1,6,4,4,5,8,3,10,9,9,6,2,7,10,10,8,4,6,10,4,5,15,8,10,13,8,12,13,7,15,13,13,12,12,18,9,16,20,10,15,17,16,15,6,18,12,14,27,14,16,12,7,12,12,18,14,9,8,6,10,6,8,10,10,10,11,13,8,3,4,8,7,9,8,2,10,5,9,3,3,4,2,2,1,2,2,2,4,1,1,4,1,-1,2,-1,1,-1,2,-2,3,-4,2,-1,2,1,1,-2,2,-1,1,-75
-73,1,-3,1,-8,1,-3,1,2,1,-1,1,-4,1,1,-3,4,2,2,5,-1,5,3,2,2,2,6,3,1,5,5,4,5,8,3,9,10,8,7,2,6,11,9,8,5,6,9,5,5,15,8,9,14,7,11,14,7,15,12,14,12,13,18,8,16,20,10,15,17,14,17,7,18,11,14,27,14,16,12,8,9,14,17,15,10,8,7,9,6,8,10,9,11,11,11,9,4,4,8,7,9,7,3,10,4,9,4,3,4,2,2,1,1,3,2,3,2,1,4,1,-1,1,1,1,-1,2,-2,3,-4,2,-1,2,-1,2,-2,2,-2,1,-74
-73,1,-3,1,-8,1,-3,1,2,1,1,-5,1,1,-2,1,4,1,2,5,-1,5,4,1,3,1,7,2,2,5,4,4,5,8,3,10,8,10,5,3,8,9,10,8,4,6,10,4,6,14,9,9,13,8,12,13,7,17,11,13,13,12,17,11,14,20,10,15,16,17,15,6,18,13,14,26,14,16,12,7,13,12,18,13,9,8,7,9,6,8,10,11,9,11,13,8,2,5,7,8,9,8,4,8,7,7,3,4,3,2,2,1,2,2,2,4,1,1,4,1,-1,2,-1,1,-1,2,-2,3,-4,2,-1,2,1,1,-2,2,-1,1,-75
-73,1,-3,1,-8,1,-3,1,2,1,-1,1,-4,1,1,-2,1,3,2,2,5,-1,5,3,2,2,2,6,3,1,6,4,4,5,8,3,10,9,9,6,2,7,10,10,8,4,6,9,5,5,15,8,10,13,7,13,13,7,14,14,12,13,12,18,8,16,21,10,15,17,14,17,6,19,11,14,27,13,17,11,8,11,12,20,13,9,8,7,9,6,8,10,9,11,11,11,10,3,4,8,7,9,8,2,10,5,9,3,3,4,2,2,1,1,3,1,4,2,1,4,1,-1,2,-1,1,-1,2,-2,3,-4,2,-1,2,1,1,-2,2,-2,1,-74
