3.1415926,0.000#0.140#0.120#0.090#0.100#0.110#0.070#0.130#0.170#0.370#0.440#0.390,4.800e+01,-00006885,000007803,1,000000048,000000306,000000000,000000000
-65,1,-4,1,-3,1,-1,1,2,2,-8,2,1,3,-2,3,1,5,-1,3,3,3,4,4,4,2,4,5,8,3,4,8,7,3,3,10,5,3,10,12,8,9,8,5,8,11,12,7,5,12,17,13,16,13,13,20,10,10,17,14,13,8,19,16,12,11,20,11,11,15,9,11,12,13,9,11,13,11,10,19,16,9,16,14,14,7,13,8,10,7,8,8,14,10,7,4,9,11,5,3,10,4,6,3,3,7,4,4,3,5,3,3,3,2,2,1,1,1,3,3,3,-1,1,2,-1,1,1,-3,1,-6,1,-13,1,-77
-65,1,-4,1,-3,1,-1,1,2,2,-8,2,1,3,-2,3,1,4,1,3,3,4,3,5,3,2,4,5,8,3,4,8,7,5,1,10,5,3,10,9,11,10,7,4,9,11,12,7,5,12,17,10,19,14,12,17,13,8,19,15,12,10,17,18,10,12,19,11,11,13,11,6,17,11,11,8,16,8,13,20,15,7,18,16,12,8,12,9,9,7,8,9,13,7,10,4,9,8,8,3,10,3,6,4,3,6,5,5,2,5,3,3,3,2,2,1,1,1,3,3,3,-1,1,2,-1,1,1,-3,1,-6,1,-14,1,-76
-65,1,-4,1,-3,1,-1,1,2,2,-8,2,1,3,-2,3,1,4,1,3,3,3,4,5,3,2,4,5,8,3,4,8,7,4,2,11,4,4,9,10,10,10,7,4,9,11,12,7,5,13,16,8,21,14,12,17,13,8,19,14,13,9,18,18,10,13,18,10,12,14,10,7,16,9,13,9,15,8,13,21,14,7,18,16,12,8,12,9,9,7,8,9,13,8,9,4,9,8,8,3,10,3,6,4,3,6,5,5,2,5,3,3,3,2,2,1,1,1,3,3,3,-1,1,2,-1,1,1,-3,1,-6,1,-14,1,-76
-65,1,-4,1,-3,1,-1,1,2,2,-8,2,2,2,-2,3,1,4,1,3,3,3,4,5,3,2,4,5,8,3,4,8,7,3,3,11,4,3,10,10,10,10,7,4,9,11,12,7,5,12,17,10,19,13,13,18,12,8,19,14,13,9,18,18,10,11,20,10,12,15,9,9,14,10,12,9,15,8,13,18,17,8,17,17,11,9,11,8,10,7,8,9,13,8,9,4,9,9,7,3,10,3,7,3,3,6,5,5,2,5,3,3,3,2,2,1,1,1,3,3,3,-1,1,2,-1,1,1,-3,1,-6,1,-14,1,-76
-65,1,-4,1,-3,1,-1,1,2,2,-8,2,1,3,-2,3,1,4,1,3,3,3,4,5,3,2,4,5,8,3,4,8,7,4,2,11,4,3,10,10,10,10,7,4,9,11,12,7,5,12,17,10,19,13,13,18,12,8,19,14,13,9,18,18,10,12,19,10,12,15,9,8,15,10,12,9,15,8,13,20,15,8,17,15,13,9,11,8,10,7,8,9,13,8,9,4,9,9,7,3,10,3,7,3,3,6,5,5,2,5,3,3,3,2,2,1,1,1,3,3,3,-1,1,2,-1,1,1,-3,1,-6,1,-14,1,-76
-65,1,-4,1,-3,1,-1,1,2,2,-8,2,1,3,-2,3,1,4,1,3,3,3,4,5,3,2,4,5,8,3,4,8,7,4,2,11,4,3,10,10,10,10,7,4,9,11,12,7,5,13,16,9,20,13,13,18,12,8,19,14,13,9,18,18,10,13,18,10,12,14,10,7,16,10,12,9,15,8,13,21,14,8,17,16,12,9,11,8,10,7,8,9,13,8,9,4,9,8,8,3,10,3,7,3,3,6,5,5,2,5,3,3,3,2,2,1,1,1,3,3,3,-1,1,2,-1,1,1,-3,1,-6,1,-14,1,-76
-65,1,-4,1,-3,1,-1,1,2,2,-8,2,2,2,-2,3,1,5,-1,3,3,3,4,5,3,2,4,5,8,3,4,8,7,3,3,9,6,3,10,10,10,10,7,6,7,11,12,7,5,12,17,10,19,13,13,18,12,9,18,14,13,9,18,16,12,11,20,10,12,14,10,9,14,11,11,9,15,9,12,18,17,8,17,15,13,9,11,8,10,7,8,9,13,9,8,4,9,9,7,3,10,3,7,3,3,7,4,5,2,5,3,3,3,2,2,1,1,1,3,3,3,-1,1,2,-1,1,1,-3,1,-6,1,-14,1,-76
-65,1,-4,1,-3,1,-1,1,2,2,-8,2,1,3,-2,3,1,4,1,3,3,3,4,5,3,2,4,5,8,3,4,8,7,5,1,11,4,4,9,10,10,10,7,4,9,11,12,7,5,12,17,8,21,14,12,17,13,8,19,15,12,10,17,18,10,12,19,11,11,14,10,6,17,10,12,9,15,8,13,21,14,7,18,16,12,8,12,9,9,7,8,9,13,8,9,4,9,8,8,3,10,3,6,4,3,6,5,5,2,5,3,3,3,2,2,1,1,1,3,3,3,-1,1,2,-1,1,1,-3,1,-6,1,-14,1,-76
-65,1,-4,1,-3,1,-1,1,2,2,-8,2,1,3,-2,3,1,4,1,2,4,4,3,5,3,2,4,5,8,4,3,10,5,5,1,10,5,3,10,10,10,10,7,4,9,11,12,7,5,13,16,10,19,14,12,17,13,7,20,16,11,10,17,19,9,11,20,12,10,13,11,6,17,11,11,8,16,8,13,21,14,7,18,17,11,8,12,10,8,7,8,10,12,6,11,4,9,8,8,3,10,3,6,5,2,6,5,5,2,5,3,4,2,2,2,1,1,1,3,3,3,-1,1,2,-2,2,-3,1,-6,1,-14,1,-76
-65,1,-4,1,-3,1,-1,2,1,1,1,-7,2,2,2,-2,1,3,3,2,2,4,3,4,7,1,1,5,6,7,4,3,7,8,4,2,9,6,5,8,12,8,8,9,3,10,13,10,7,5,12,17,11,18,13,13,15,15,10,17,17,10,12,13,16,14,19,12,11,11,10,14,9,14,9,13,8,16,11,9,22,14,11,14,17,11,7,13,11,7,5,10,11,11,5,12,7,6,10,6,1,12,3,6,5,2,5,6,6,1,3,5,4,2,1,3,1,1,1,3,3,3,-1,1,1,1,-1,2,-3,1,-6,1,-14,1,-76
-64,1,-5,1,-3,1,-1,2,1,1,1,-7,2,2,2,-2,1,3,3,2,3,3,2,5,6,2,1,5,4,9,4,3,8,7,4,2,9,6,5,8,10,10,9,8,3,10,13,10,7,5,15,14,10,19,14,12,18,12,11,16,16,11,13,12,13,17,20,11,11,11,10,14,8,15,9,13,8,16,9,11,21,15,11,14,16,12,9,11,9,9,4,11,11,11,6,11,8,5,11,5,3,10,3,6,5,2,5,6,6,1,3,5,4,2,1,3,1,1,1,3,3,3,-1,1,1,1,-1,2,-3,1,-6,1,-14,1,-76
-64,1,-5,1,-3,1,-1,2,1,1,1,-7,2,2,2,-2,1,3,3,2,2,4,2,5,6,2,1,5,5,8,4,3,7,8,4,2,9,6,5,8,11,9,8,9,3,10,13,10,7,5,13,16,10,19,15,11,16,14,11,16,17,10,12,13,17,13,18,13,12,10,10,14,9,14,9,13,8,16,11,9,21,15,11,14,16,12,7,13,11,7,5,10,11,11,6,11,8,5,11,5,1,12,3,6,5,2,5,6,6,1,3,5,4,2,1,3,1,1,1,3,3,3,-1,1,1,1,-1,2,-3,1,-6,1,-14,1,-76
