3.1415926,0.000#0.340#0.330#0.350#0.320#0.310#0.890#0.020#0.380#0.810#0.820#0.830#0.900#0.030#0.840,4.100e+01,-00005589,000006875,1,000000041,000000304,000000000,000000000
-48,1,-5,1,-4,1,2,-3,1,3,1,-2,2,2,1,-1,1,-1,1,4,4,1,5,3,-1,2,-1,3,2,2,4,4,1,2,1,7,3,4,3,6,2,4,3,6,6,2,5,7,9,6,10,8,8,9,14,11,6,8,15,7,5,17,9,6,10,12,14,9,12,8,12,20,17,4,14,8,10,9,9,11,6,15,8,9,14,9,10,8,11,6,11,8,11,14,11,8,14,12,11,5,10,11,8,4,11,11,5,3,13,5,8,9,7,14,3,4,5,7,5,5,3,3,2,4,-1,2,3,9,4,4,4,4,2,-1,3,2,2,1,2,1,-1,3,-1,2,-2,1,-1,1,-2,1,-2,1,-8,1,-6,1,-1,1,-11,1,-62
-48,1,-6,1,-4,2,1,-2,1,3,1,-2,2,2,1,1,-1,1,-1,4,4,-1,6,3,-1,1,1,2,3,4,2,4,1,1,2,7,3,3,4,5,3,2,5,6,6,1,6,10,6,9,7,10,6,11,11,11,7,13,10,5,6,16,11,10,6,13,13,12,9,11,9,16,21,7,10,6,13,8,10,9,8,12,11,9,14,14,5,6,13,11,6,10,9,15,10,8,14,12,11,9,6,11,8,7,8,7,9,5,11,5,8,11,5,8,9,6,3,6,6,8,-1,3,2,3,1,2,3,8,5,5,3,3,3,2,1,-1,4,1,2,-1,1,3,-1,1,1,1,-2,1,-2,1,-1,1,-10,1,-6,2,-12,1,-62
-48,1,-6,1,-4,2,1,-2,1,3,1,-2,2,2,1,1,-1,1,-1,4,4,-1,6,3,-1,2,-1,2,3,4,2,4,1,1,2,7,3,3,4,5,3,2,5,6,6,1,6,10,6,9,7,9,7,11,11,11,7,13,10,5,6,16,11,10,6,13,13,12,9,11,9,16,21,7,10,7,12,8,10,9,8,12,11,9,14,14,5,5,14,11,6,10,9,15,10,8,14,12,11,9,6,12,7,7,8,8,8,5,11,5,8,10,6,7,10,6,3,6,6,8,-1,2,3,3,1,2,3,8,5,5,3,3,3,2,1,-1,4,1,2,-1,1,3,-1,1,1,1,-2,1,-2,1,-1,1,-10,1,-6,2,-12,1,-62
-48,1,-6,1,-4,2,1,-2,1,3,1,-2,2,2,1,1,-1,1,-1,4,4,-1,6,3,-1,1,1,2,3,4,2,4,1,1,2,6,4,3,4,5,3,2,5,6,6,1,6,10,6,10,6,10,6,11,11,11,7,13,10,5,6,17,10,9,7,12,14,12,9,11,9,16,21,7,10,6,13,9,9,9,8,11,12,9,14,14,5,6,13,10,7,10,9,15,10,8,14,12,11,10,5,10,9,7,8,7,9,5,11,6,7,11,5,8,9,5,4,6,6,8,-1,3,2,3,1,2,3,8,5,4,4,3,3,2,1,-1,4,1,2,-1,1,3,-1,1,1,1,-2,1,-2,1,-1,1,-10,1,-6,2,-12,1,-62
-48,1,-6,1,-4,2,1,-2,1,3,1,-2,2,2,1,1,-1,1,-1,4,4,-1,6,3,-1,2,-1,2,3,4,2,4,1,1,2,7,3,3,4,5,3,2,5,6,6,1,6,10,6,10,6,9,7,11,11,11,7,13,10,3,8,16,11,10,6,14,12,12,9,11,9,16,21,7,10,7,12,8,10,9,8,12,11,8,15,13,6,5,14,11,6,10,9,15,10,8,14,12,11,8,7,12,7,7,8,8,8,5,11,5,8,9,7,7,10,6,3,6,6,8,-1,2,3,3,1,2,3,8,5,5,3,3,3,2,1,-1,4,1,2,-1,1,3,-1,1,1,1,-2,1,-2,1,-1,1,-10,1,-6,2,-12,1,-62
-48,1,-6,1,-4,2,1,-2,1,3,1,-2,2,2,1,1,-1,1,-1,4,4,-1,6,3,-1,2,-1,2,3,4,2,4,1,1,2,7,3,3,4,5,3,2,5,6,6,1,6,10,6,10,6,9,7,11,11,11,7,13,10,3,8,16,11,10,6,14,12,11,10,11,9,16,21,7,10,7,12,9,9,9,8,12,11,8,15,13,6,5,14,10,7,10,9,14,11,8,14,12,11,8,7,12,7,7,8,8,8,5,11,5,8,10,6,7,10,6,3,6,6,8,-1,2,3,3,1,2,3,8,5,5,3,3,3,2,1,-1,4,1,2,-1,1,3,-1,1,1,1,-2,1,-2,1,-1,1,-10,1,-6,2,-12,1,-62
-49,1,-5,1,-4,1,2,-2,3,1,-1,1,2,-2,3,1,-1,1,-1,3,4,4,3,1,2,-1,2,2,3,3,3,3,2,1,2,4,6,3,4,3,5,5,2,8,4,2,5,10,6,10,6,7,9,14,8,7,11,12,11,6,5,9,18,9,6,14,13,13,8,14,5,18,20,11,6,9,10,8,10,6,11,7,16,12,10,11,9,12,7,9,7,11,8,11,15,14,7,12,12,10,5,9,10,11,3,6,11,13,3,8,5,8,8,4,13,5,3,5,8,5,3,2,3,-1,4,3,2,5,8,5,3,2,4,2,1,2,2,2,1,-1,1,-1,3,-1,2,1,-2,1,-3,1,1,-10,1,-6,2,-11,1,-63
-48,1,-5,1,-4,1,2,-3,1,3,1,-2,2,2,1,-1,1,-1,1,4,4,1,5,3,-1,2,-1,3,2,3,3,4,1,2,1,7,3,3,4,6,2,4,3,6,6,2,5,7,9,6,10,8,8,9,14,10,7,8,15,7,5,17,9,6,10,14,12,9,12,8,12,20,17,5,13,8,10,9,9,11,6,14,9,9,14,10,9,7,12,6,11,8,11,14,11,8,14,12,11,5,10,11,8,5,10,11,5,2,14,4,9,9,7,14,3,4,5,7,5,5,3,3,2,3,1,2,3,9,4,4,4,4,2,-1,3,2,2,1,2,1,-1,3,-1,1,1,-1,1,-1,1,-2,1,-2,1,-8,1,-6,1,-1,1,-11,1,-62
-48,1,-6,1,-4,2,1,-2,1,3,1,-2,2,2,1,1,-1,1,-1,5,3,-1,6,3,-2,2,2,3,4,2,4,1,1,2,6,4,3,4,5,3,3,4,7,5,1,6,10,6,10,6,9,7,11,11,9,9,13,10,5,6,17,10,9,7,12,14,12,9,12,8,17,20,6,11,6,13,9,9,9,8,11,12,9,14,13,6,6,13,11,6,10,9,13,12,9,13,10,13,10,5,10,9,8,7,7,9,5,11,6,7,11,5,7,10,5,4,6,6,8,-1,3,2,3,1,2,3,8,5,4,4,2,4,2,1,-1,4,1,2,-1,1,3,-2,2,1,-2,1,-2,1,-1,1,-10,1,-6,2,-12,1,-62
-49,1,-5,1,-4,1,2,-2,2,2,-1,1,2,-1,1,2,1,-1,1,-1,4,4,3,3,1,2,-1,2,2,3,3,3,2,3,1,2,5,5,3,4,5,3,5,2,8,4,2,5,10,6,8,8,6,10,13,9,4,14,14,9,5,6,10,17,9,6,13,14,13,8,14,5,19,19,11,6,9,10,7,11,7,10,9,14,11,11,12,8,12,7,9,7,10,9,12,14,13,8,11,13,11,4,9,10,12,2,7,10,12,4,9,4,10,6,4,13,6,2,4,9,5,3,2,3,-1,4,3,2,3,10,4,4,2,4,2,1,2,2,2,1,-1,1,-1,3,-1,2,1,-2,1,-3,1,1,-10,1,-6,2,-11,1,-63
-49,1,-5,1,-4,1,2,-2,2,2,-1,1,2,-1,1,2,1,-1,1,-1,4,4,3,3,1,2,-1,2,2,3,3,3,2,3,1,2,5,5,3,4,5,3,5,2,8,4,2,5,10,6,8,8,6,10,13,9,4,14,14,9,5,6,10,17,9,6,14,13,13,8,14,5,19,19,11,6,9,10,7,11,6,11,9,14,11,11,12,8,12,7,9,7,10,9,11,15,13,8,11,13,11,4,9,10,12,2,7,10,13,3,9,4,10,6,4,13,6,2,4,9,5,3,2,3,-1,4,3,2,3,10,4,4,2,4,2,1,2,2,2,1,-1,1,-1,3,-1,2,1,-2,1,-3,1,1,-10,1,-6,2,-11,1,-63
