3.1415926,0.000#0.650#0.170#0.130#0.150#0.160#0.570#0.460#0.560#0.210#0.070#0.450#0.200#0.020#0.090,3.500e+01,-00005527,000005183,1,000000035,000000306,000000000,000000000
-39,1,-1,1,-5,1,1,-6,1,-6,1,1,-1,1,1,-4,1,-4,3,1,1,-1,2,-1,1,4,1,-1,3,3,-2,4,1,3,3,5,-1,1,2,2,4,1,2,1,3,3,5,3,6,3,2,10,3,1,1,2,4,3,4,4,8,6,10,6,4,1,5,5,6,11,16,12,2,7,8,10,12,13,8,11,8,5,5,8,7,8,4,8,4,6,9,7,16,15,10,11,8,6,11,13,11,9,10,11,10,6,11,7,11,9,11,12,8,10,4,4,7,3,8,7,6,8,11,4,8,5,9,6,8,7,7,12,6,6,6,4,4,8,4,10,6,7,5,5,3,1,5,2,6,2,1,6,3,5,2,2,2,2,4,1,1,-1,1,-1,1,-1,3,-1,1,2,1,-1,2,1,3,1,3,1,-1,2,-1,1,-4,1,-2,2,-6,1,-3,1,-46
-39,1,1,-5,1,-1,1,-5,1,-8,2,-1,1,-1,1,-3,1,-4,2,2,-1,1,-1,2,1,4,1,-1,3,3,-2,1,4,4,2,-1,5,2,1,4,2,-1,3,2,2,3,5,7,2,3,2,6,7,-1,2,6,-1,2,5,7,5,7,9,3,7,5,1,5,6,16,11,6,8,9,6,15,7,11,10,9,9,6,5,6,9,7,5,6,6,10,5,13,9,14,12,11,8,10,6,7,18,10,9,7,14,11,6,6,11,12,9,11,9,6,8,7,4,7,4,7,6,9,10,6,6,10,4,7,7,7,7,5,13,7,5,6,2,6,6,7,9,8,4,6,2,4,2,5,3,-1,3,5,4,3,4,1,3,5,1,1,1,-1,1,1,-1,1,2,1,-1,2,1,1,1,3,1,4,-1,1,-1,1,1,-1,1,-3,1,-3,2,-5,1,-2,1,-47
-39,1,1,-6,1,1,-6,1,-6,1,1,-1,1,1,-4,1,-4,3,1,1,-1,1,1,-1,5,1,-1,5,1,-2,4,1,3,3,3,2,1,2,2,4,1,2,1,3,3,5,6,3,3,2,9,4,1,1,3,3,3,4,4,8,7,9,4,6,2,4,5,6,15,12,10,4,8,7,11,11,12,9,10,8,7,4,9,6,9,3,7,5,7,8,11,12,15,10,9,10,7,10,11,13,8,11,11,10,8,9,8,9,10,11,13,7,8,6,6,5,6,5,5,8,7,12,4,8,8,6,7,7,6,8,12,6,4,8,4,4,6,6,11,5,9,3,5,3,-1,6,3,5,1,2,7,2,4,3,2,2,4,2,1,1,-1,1,1,-1,1,2,1,-1,3,-2,2,1,3,2,2,1,-1,1,1,-1,1,-3,1,-2,2,-6,1,-2,1,-47
-39,1,1,-6,1,1,-6,1,-6,1,1,-1,1,1,-4,1,-4,3,1,1,-1,1,1,-1,5,1,-1,5,1,-2,4,1,3,3,3,2,1,2,2,4,1,2,1,3,2,6,6,3,3,2,10,3,1,1,3,3,3,4,4,8,5,11,5,5,2,4,5,6,14,13,10,4,8,7,11,11,12,9,11,7,7,4,9,6,8,4,7,5,7,8,11,12,13,12,10,9,7,10,11,13,9,10,11,10,7,10,8,9,10,11,13,7,9,5,6,5,6,5,5,8,6,13,4,8,8,6,7,7,7,7,11,7,4,8,5,3,7,5,11,5,9,3,5,3,-1,6,3,5,1,2,7,2,5,2,2,2,3,3,1,1,-1,1,1,-1,1,2,-1,1,3,-2,2,1,3,2,2,1,-1,1,1,-1,1,-3,1,-2,2,-6,1,-2,1,-47
-39,1,1,-6,1,1,-6,1,-6,1,1,-1,1,1,-4,1,-4,3,1,1,-1,1,1,-1,5,1,-1,5,1,-2,4,1,3,3,3,2,1,2,2,4,1,2,1,3,2,6,6,3,3,2,9,4,1,1,3,3,3,4,4,8,6,10,4,6,2,4,5,6,14,13,10,4,8,7,11,11,12,9,10,8,7,4,9,6,9,3,7,5,7,8,11,12,15,10,9,10,7,10,11,13,9,10,11,10,7,10,8,9,10,11,13,7,8,6,6,5,6,5,5,8,7,12,4,8,8,6,7,7,6,8,11,7,4,8,5,3,6,6,11,5,9,3,5,3,-1,6,4,4,1,2,7,2,5,2,2,2,4,2,1,1,-1,1,1,-1,1,2,-1,1,3,-2,2,1,3,2,2,1,-1,1,1,-1,1,-3,1,-2,2,-6,1,-2,1,-47
-39,1,1,-6,1,1,-6,1,-6,1,1,-1,1,1,-4,1,-4,3,1,1,-1,1,1,-1,5,1,-1,5,1,-2,4,1,3,3,3,2,1,2,2,4,1,2,1,3,3,5,6,3,3,2,9,4,1,1,3,3,3,4,4,8,6,10,4,6,2,4,5,6,15,12,10,4,8,7,11,11,12,9,10,8,7,4,9,6,9,3,7,5,7,8,11,12,15,10,9,10,7,10,11,13,8,11,11,10,7,10,8,9,10,11,13,7,8,6,6,5,6,5,5,8,7,12,4,8,8,6,7,7,6,8,11,7,4,8,4,4,6,6,11,5,9,3,5,3,-1,6,4,4,1,2,7,2,4,3,2,2,4,2,1,1,-1,1,1,-1,1,2,1,-1,3,-2,2,1,3,2,2,1,-1,1,1,-1,1,-3,1,-2,2,-6,1,-2,1,-47
-39,1,1,-6,1,1,-5,1,-8,2,-1,1,-1,1,-3,1,-4,2,2,-1,1,-1,2,1,4,1,-1,4,2,-2,2,3,4,2,-1,5,1,2,4,2,-1,3,2,2,3,5,7,2,4,1,6,7,1,1,5,1,2,5,6,6,7,9,3,7,5,1,6,5,14,13,8,6,8,7,12,10,10,11,9,9,6,5,7,8,6,6,6,6,9,6,12,10,14,12,10,9,10,6,8,17,8,11,10,11,9,8,6,11,12,9,10,10,6,8,8,3,8,3,6,7,10,9,6,6,10,4,5,9,8,6,6,12,6,6,6,2,7,5,6,10,8,4,6,2,4,2,5,3,-1,3,5,4,3,4,1,3,5,1,1,1,-1,1,1,-1,1,2,1,-1,3,-1,1,1,3,1,3,1,1,-1,1,1,-1,1,-3,1,-2,1,1,-5,1,-2,1,-47
-39,1,1,-6,1,1,-5,1,-8,2,-1,1,-1,1,-3,1,-4,3,1,1,-2,2,1,4,1,-1,4,2,-2,2,3,4,2,2,3,1,2,4,2,1,2,2,2,4,4,7,2,3,2,8,5,1,1,4,2,2,5,8,4,6,10,5,5,3,3,6,5,12,15,9,5,7,8,11,11,10,11,10,8,5,6,6,9,7,5,8,4,8,7,11,12,15,10,10,9,9,8,9,15,9,10,12,9,9,8,6,11,11,10,12,8,6,8,9,2,7,4,5,8,11,8,6,6,8,6,3,11,8,6,6,12,6,6,6,2,6,6,5,11,7,5,5,3,3,3,5,3,1,2,6,3,3,4,1,3,4,2,1,1,-1,1,1,-1,1,2,1,-1,3,-2,2,1,3,3,1,1,-1,1,1,-1,1,-3,1,-2,1,1,-5,1,-2,1,-47
-39,1,1,-6,1,1,-5,1,-8,2,-1,1,-1,1,-3,1,-4,2,2,-1,1,-1,2,1,4,1,-1,4,2,-2,2,3,4,2,-1,5,1,2,4,2,-1,3,2,2,3,5,7,2,3,2,6,7,1,1,5,1,2,5,7,5,7,9,4,6,5,1,6,5,13,14,8,6,8,7,11,11,9,12,9,9,6,5,7,8,6,6,6,6,9,6,12,10,14,12,10,9,9,7,8,17,9,10,11,10,9,8,6,11,12,9,10,10,6,8,8,3,8,3,6,7,10,9,6,6,10,4,5,9,8,6,6,12,6,6,6,2,7,5,6,10,7,5,6,2,4,2,5,3,-1,3,5,4,3,4,1,3,5,1,1,1,-1,1,1,-1,1,2,1,-1,3,-1,1,1,3,1,3,1,1,-1,1,1,-1,1,-3,1,-2,1,1,-5,1,-2,1,-47
-39,1,1,-6,1,1,-6,1,-6,1,1,-1,1,1,-4,1,-4,3,1,1,-1,1,1,-1,5,1,-1,6,-3,3,2,3,3,2,3,1,2,3,3,1,2,1,3,4,4,7,2,3,2,8,5,1,1,4,2,3,4,4,8,7,9,4,6,2,4,6,5,15,12,9,5,8,7,11,11,12,9,9,9,7,4,7,8,8,4,7,5,7,8,11,12,14,11,9,10,7,10,10,14,9,10,11,10,8,9,7,10,11,10,12,8,7,7,7,4,6,5,6,7,8,11,5,7,8,6,6,8,6,8,10,8,4,8,4,4,6,6,8,8,9,3,5,3,-1,6,3,5,1,2,7,2,4,3,2,2,5,1,1,1,-1,1,1,-1,1,2,1,-1,3,-2,2,1,3,2,2,1,-1,1,1,-1,1,-3,1,-2,1,1,-5,1,-2,1,-47
-39,1,1,-6,1,1,-6,1,-6,1,1,-1,1,1,-4,1,-4,3,1,1,-1,1,1,1,4,1,-1,3,3,-2,5,-1,3,3,4,1,1,2,2,4,1,2,1,3,3,5,5,4,3,2,10,3,1,1,3,3,3,4,4,8,5,11,6,4,3,3,4,7,12,15,11,3,7,8,10,12,11,10,11,7,7,4,8,7,8,4,8,4,6,9,9,14,13,12,10,9,7,10,12,12,10,9,11,10,6,11,8,10,8,12,12,8,10,4,6,5,5,6,6,7,6,13,4,8,7,7,7,7,7,7,11,7,5,7,5,3,7,5,11,5,8,4,5,3,1,5,3,5,1,2,7,2,5,2,2,2,3,3,1,1,-1,1,1,-2,3,-1,1,3,-2,2,1,3,1,3,1,-1,2,-1,1,-4,1,-2,2,-6,1,-2,1,-47
-39,1,1,-6,1,1,-5,1,-8,2,-1,1,-1,1,-3,1,-4,3,1,1,-2,2,1,4,1,-1,4,2,-2,2,3,4,2,2,3,1,2,4,2,1,2,2,2,4,4,7,2,3,2,8,5,1,1,4,2,2,5,8,4,6,10,5,5,3,3,7,4,12,15,9,5,7,8,11,11,10,11,10,8,5,6,6,9,7,5,8,4,8,7,11,12,15,10,10,9,9,8,9,15,9,10,11,10,9,8,6,11,11,10,12,8,6,8,9,2,7,4,5,8,11,8,4,8,8,6,3,11,8,6,6,12,6,6,6,2,6,6,5,11,7,5,5,3,3,3,5,3,1,2,6,3,3,4,1,3,4,2,1,1,-1,1,1,-1,1,2,1,-1,3,-2,2,1,3,3,1,1,-1,1,1,-1,1,-3,1,-2,1,1,-5,1,-2,1,-47
