3.1415926,0.000#0.030#0.010#0.020#0.040#0.050#0.070#0.060#0.080#0.100#0.090#0.910#0.110#0.320#0.250#0.260#0.330#0.990#0.120#0.270#0.280,3.100e+01,-00004856,000004506,1,000000031,000000302,000000000,000000000
-47,1,-11,1,-4,1,2,-4,1,-1,1,-1,2,1,2,2,1,3,-2,2,1,2,-1,4,-2,1,-1,2,2,1,5,1,5,2,2,1,1,2,6,2,4,3,3,5,2,4,5,2,3,1,7,7,2,3,7,2,4,5,6,9,6,5,3,5,6,9,11,7,17,8,7,8,6,6,12,9,4,4,5,3,8,10,9,6,7,5,5,7,9,10,6,6,10,13,13,7,7,5,13,3,7,4,6,6,7,7,8,16,8,5,6,8,7,7,12,6,8,10,5,4,9,7,4,4,4,4,5,9,3,5,6,5,8,-1,3,6,5,4,10,9,7,4,3,4,4,4,5,4,4,2,1,2,2,2,2,2,1,4,1,3,2,2,2,3,1,1,1,1,1,1,-4,2,-1,3,-1,1,-1,1,-5,1,1,-5,1,-1,1,-2,1,-4,1,-3,1,-5,1,-6,1,-17
-47,1,-10,1,-5,1,2,-4,1,-1,1,-1,2,1,2,2,1,3,-2,2,1,2,-1,4,-2,1,-1,2,2,1,4,2,5,2,2,1,1,2,6,2,3,4,3,5,2,4,5,2,2,2,7,7,3,2,7,2,4,5,6,9,6,5,3,5,7,8,11,7,18,7,7,8,6,6,12,9,4,4,4,4,8,10,9,6,7,5,5,7,9,10,6,6,11,12,14,6,7,5,12,4,7,4,6,6,7,7,8,15,10,4,6,8,8,6,11,7,8,10,5,4,9,7,4,4,4,4,7,7,3,5,7,4,7,1,3,6,5,4,10,9,7,4,3,4,4,4,5,4,4,2,1,2,2,2,2,2,2,3,1,3,2,2,2,3,1,1,1,1,1,1,-4,2,-1,3,-1,1,-1,1,-5,1,1,-5,1,-1,1,-2,1,-4,1,-3,1,-5,1,-6,1,-17
-47,1,-11,1,-4,1,2,-4,1,-1,1,-1,2,1,2,2,1,3,-2,2,1,2,-1,4,-2,1,-1,2,2,1,5,1,5,2,2,1,1,2,6,2,3,4,3,5,2,4,5,2,3,1,7,7,3,2,7,2,4,5,6,9,6,5,3,5,6,9,11,7,17,8,7,8,6,6,12,9,4,4,5,3,8,10,8,7,7,5,5,7,9,10,6,6,10,13,14,6,7,5,13,3,7,4,6,6,7,7,8,15,9,5,6,8,7,7,12,6,8,10,5,4,9,7,4,4,4,4,5,9,3,5,7,4,8,-1,3,6,5,4,10,9,7,4,3,4,4,4,5,4,4,2,1,2,2,2,2,2,2,3,1,3,2,2,2,3,1,1,1,1,1,1,-4,2,-1,3,-1,1,-1,1,-5,1,1,-5,1,-1,1,-2,1,-4,1,-3,1,-5,1,-6,1,-17
-47,1,-10,1,-5,1,2,-4,1,-1,1,-1,2,1,2,2,1,3,-2,2,1,2,-1,4,-2,1,-1,2,2,1,5,1,5,2,2,1,1,2,6,2,3,4,3,5,2,4,5,2,3,1,7,7,3,2,7,2,4,5,6,9,6,5,3,5,6,9,11,7,17,8,7,8,6,6,12,9,4,4,4,4,8,10,9,6,7,5,5,7,9,10,6,6,11,12,14,6,7,5,13,3,7,4,6,6,7,7,8,15,9,5,6,8,7,7,11,7,8,10,5,4,9,7,4,4,4,4,5,9,3,5,7,4,7,1,3,6,5,4,10,9,7,4,3,4,4,4,5,4,4,2,1,2,2,2,2,2,2,3,1,3,2,2,2,3,1,1,1,1,1,1,-4,2,-1,3,-1,1,-1,1,-5,1,1,-5,1,-1,1,-2,1,-4,1,-3,1,-5,1,-6,1,-17
-47,1,-10,1,-5,1,2,-4,1,-1,1,-1,2,1,2,2,1,3,-2,2,1,2,-1,4,-2,1,-1,2,2,1,4,2,5,2,2,1,1,2,6,2,3,4,3,5,2,4,5,2,2,2,7,7,3,2,7,2,4,5,7,8,6,5,3,5,6,9,11,7,18,7,7,8,6,6,12,9,4,4,4,4,8,10,9,6,7,5,4,8,9,10,6,6,11,12,14,6,7,5,12,4,6,5,6,6,7,7,8,15,10,4,6,8,8,6,10,8,8,10,5,4,9,7,4,4,4,4,7,7,3,5,7,4,5,3,3,6,5,4,9,10,7,4,4,3,4,4,5,4,4,2,1,2,2,2,2,2,2,3,1,3,2,2,2,3,1,1,1,1,1,1,-4,2,-1,3,-1,1,-1,1,-5,1,1,-5,1,-1,1,-2,1,-4,1,-3,1,-5,1,-6,1,-17
-47,1,-10,1,-5,1,2,-4,1,-1,1,-1,2,1,2,2,1,3,-2,2,1,2,-1,4,-2,1,-1,2,2,1,4,2,5,2,2,1,1,2,6,2,3,4,3,5,2,4,5,2,2,2,7,7,3,2,7,2,4,5,7,8,6,5,3,5,6,9,11,7,18,7,7,8,6,6,12,9,4,4,4,4,8,10,9,6,7,5,4,8,9,10,6,6,11,12,13,7,7,5,12,4,6,5,6,6,7,7,8,15,10,4,8,6,9,5,10,8,8,10,5,4,9,7,4,4,4,4,7,7,3,5,6,5,5,3,3,6,5,4,9,10,7,4,4,3,4,4,5,4,4,2,1,2,2,2,2,2,2,3,1,3,1,3,2,3,1,1,1,1,1,1,-4,2,-1,3,-1,1,-1,1,-5,1,1,-5,1,-1,1,-2,1,-4,1,-3,1,-5,1,-6,1,-17
-47,1,-10,1,-5,2,1,-4,1,-1,1,-1,2,1,2,2,1,3,-2,2,1,2,-1,4,-2,1,-1,2,2,1,4,2,5,2,2,1,1,2,5,3,3,4,3,5,2,4,5,2,2,2,7,7,3,2,7,2,4,5,7,8,6,5,3,5,6,9,12,6,18,7,7,8,5,7,12,9,5,3,3,5,8,10,9,6,6,6,4,8,9,10,6,6,11,12,13,7,7,5,12,4,6,5,7,5,8,6,8,15,10,4,8,6,9,5,8,10,8,10,5,4,7,9,4,4,4,4,7,7,2,6,7,4,5,3,5,4,5,4,10,9,7,4,4,3,4,4,5,4,4,2,2,1,2,2,2,2,2,3,1,3,1,3,2,3,1,1,1,1,1,1,-4,1,1,3,-1,1,-1,1,-5,1,1,-5,1,-1,1,-2,1,-4,1,-3,1,-5,1,-6,1,-17
-47,1,-10,1,-5,1,2,-4,1,-1,1,-1,2,1,2,2,1,3,-2,2,1,2,-1,4,-2,1,-1,2,2,1,4,2,5,2,2,1,1,2,5,3,3,4,3,5,2,4,5,2,2,2,7,7,3,2,7,2,4,5,7,8,6,5,3,5,6,9,11,7,18,7,7,8,5,7,12,9,5,3,3,5,8,10,9,6,6,6,4,8,9,10,6,6,11,12,13,7,7,5,12,4,6,5,6,6,8,6,8,15,10,4,8,6,9,5,9,9,8,10,5,4,7,9,4,4,4,4,7,7,3,5,6,5,5,3,5,4,5,4,10,9,7,4,4,3,4,4,5,4,4,2,1,2,2,2,2,2,2,3,1,3,1,3,2,3,1,1,1,1,1,1,-4,2,-1,3,-1,1,-1,1,-5,1,1,-5,1,-1,1,-2,1,-4,1,-3,1,-5,1,-6,1,-17
-47,1,-10,1,-5,2,1,-4,1,-1,1,-1,2,1,2,2,1,3,-2,2,1,2,-1,4,-2,1,-1,2,2,1,4,2,5,2,2,1,1,2,5,3,3,4,3,5,2,4,5,2,2,2,7,7,3,2,7,2,4,5,7,8,6,5,3,5,6,9,12,6,18,7,7,8,4,8,12,9,5,3,3,5,8,10,9,6,6,6,4,8,9,10,6,6,11,12,13,7,7,5,12,4,6,5,7,5,8,6,8,15,10,4,8,6,9,5,8,10,8,10,5,4,7,9,4,4,4,4,7,7,2,6,7,4,4,4,5,4,5,4,10,9,7,4,4,3,4,4,5,4,4,2,2,1,2,2,2,2,2,3,1,3,1,3,2,3,1,1,1,1,1,1,-4,1,1,3,-1,1,-1,1,-5,1,1,-5,1,-1,1,-2,1,-4,1,-3,1,-5,1,-6,1,-17
-47,1,-10,1,-5,2,1,-4,1,-1,1,-1,2,1,2,2,1,3,-2,2,1,2,-1,4,-2,1,-1,2,2,1,4,2,5,2,2,1,1,2,5,3,3,4,3,5,2,4,5,2,2,2,7,7,4,1,7,2,4,5,7,8,6,5,3,5,6,9,12,6,17,8,7,8,4,8,11,10,5,3,3,5,8,10,8,7,6,6,4,8,10,9,7,5,11,12,14,6,7,5,12,4,6,5,8,4,8,6,7,16,10,4,8,6,9,5,8,10,6,12,5,4,7,9,4,4,5,3,7,7,2,6,7,4,4,4,5,4,5,4,10,9,7,4,5,2,4,4,5,4,4,2,2,1,2,2,2,2,2,3,1,3,1,3,2,3,1,1,1,1,1,1,-4,1,1,3,-2,1,1,-5,1,1,-5,1,-1,1,-2,1,-4,1,-3,1,-5,1,-6,1,-17
-47,1,-10,1,-5,2,1,-4,1,-1,1,-1,2,1,2,2,1,3,-2,2,1,2,-1,4,-2,1,-1,2,2,1,4,2,5,2,2,1,1,2,5,3,3,4,3,5,2,4,5,2,2,2,7,7,3,2,7,2,4,5,7,8,6,5,3,5,6,9,12,6,17,8,7,8,4,8,11,10,5,3,3,5,8,10,8,7,6,6,4,8,9,10,7,5,11,12,13,7,7,5,12,4,6,5,8,4,8,6,7,16,10,4,8,6,9,5,8,10,7,11,5,4,7,9,4,4,4,4,7,7,2,6,7,4,4,4,5,4,5,4,10,9,8,3,4,3,4,4,5,4,4,2,2,1,2,2,2,2,2,3,1,3,1,3,2,3,1,1,1,1,1,1,-4,1,1,3,-1,1,-1,1,-5,1,1,-5,1,-1,1,-2,1,-4,1,-3,1,-5,1,-6,1,-17
-46,1,-11,1,-5,2,1,-5,1,-1,1,1,2,2,2,3,1,-3,2,2,1,1,3,1,-1,2,-1,1,2,1,5,2,5,1,2,1,2,2,6,4,3,5,3,4,2,3,4,1,3,6,7,4,2,2,7,5,4,7,8,5,6,5,3,8,7,7,11,7,18,8,7,5,7,11,10,4,4,4,4,10,7,7,9,5,7,6,6,8,11,6,6,10,12,8,13,5,7,4,12,4,7,6,6,7,7,15,8,8,6,10,4,7,7,7,11,9,9,5,4,7,9,4,4,4,4,8,5,6,3,5,5,1,8,5,3,5,4,12,8,4,7,4,2,4,5,3,6,1,5,1,2,2,2,2,2,2,3,3,1,2,2,3,2,-1,2,2,-1,1,1,-5,2,2,1,-1,1,-1,1,-4,1,1,-4,1,-1,1,-3,1,-4,1,-2,1,-5,1,-8,1,-16
-47,1,-10,1,-5,2,1,-4,1,-1,1,-1,2,1,2,2,1,3,-2,2,1,2,-1,4,-2,1,-1,2,2,1,4,2,5,2,2,1,1,2,5,3,3,4,2,6,2,4,5,2,2,2,7,7,4,1,7,2,4,5,7,8,6,5,3,5,6,9,12,6,16,9,7,8,4,8,11,10,5,3,3,5,8,10,8,7,6,6,5,7,10,9,7,5,11,12,14,6,7,5,12,4,6,5,8,4,8,6,7,16,9,5,8,6,9,5,8,10,6,12,4,5,7,9,4,4,5,3,6,8,2,6,7,4,4,4,5,4,5,4,10,9,7,4,5,2,4,4,5,4,4,2,2,1,2,2,2,2,2,3,1,3,1,3,2,3,1,1,1,1,1,1,-4,1,1,3,-2,1,1,-5,1,1,-5,1,-1,1,-2,1,-4,1,-3,1,-5,1,-6,1,-17
-47,1,-10,1,-5,2,1,-4,1,-1,1,-1,2,1,2,2,1,3,-2,2,-1,3,-1,3,1,1,-2,2,1,2,4,2,4,3,2,1,1,2,4,4,3,4,3,5,2,4,6,1,2,2,7,6,5,1,4,5,3,6,7,8,8,3,4,4,7,8,11,7,13,12,11,4,4,8,13,8,4,4,3,5,8,10,4,11,7,5,6,6,11,8,8,4,10,12,10,11,6,6,8,8,5,6,7,5,7,7,12,11,8,6,11,3,7,7,7,11,6,12,7,2,5,11,4,4,6,2,7,7,2,6,6,5,3,5,4,5,5,4,13,6,7,4,5,2,7,1,5,4,4,2,2,1,2,2,2,2,1,4,3,1,1,3,3,2,-1,2,1,1,1,1,-4,1,1,2,1,-1,1,1,-5,2,-6,1,-1,1,-2,1,-4,1,-2,1,-6,1,-7,1,-16
-47,1,-10,1,-5,2,1,-4,1,-1,1,-1,2,1,2,2,1,3,-2,2,-1,3,-1,3,1,1,-2,2,1,2,5,1,4,3,2,1,1,2,4,4,3,4,3,5,2,4,6,1,3,1,7,7,4,1,6,3,4,5,7,8,7,4,4,4,7,8,12,6,14,11,9,6,5,7,11,10,4,4,3,5,9,9,4,11,7,5,5,7,11,8,8,4,12,10,10,11,6,6,11,5,6,5,7,5,6,8,11,12,8,6,10,4,8,6,7,11,6,12,6,3,6,10,4,4,6,2,6,8,2,6,6,5,4,4,4,5,5,4,10,9,7,4,5,2,6,2,6,3,4,2,2,1,1,3,2,2,1,4,1,3,1,3,2,3,-1,2,1,1,1,1,-4,1,1,2,1,-1,1,1,-5,2,-6,1,-1,1,-2,1,-4,1,-2,1,-6,1,-7,1,-16
-47,1,-10,1,-5,2,1,-4,1,-1,1,-1,2,1,2,2,1,3,-2,2,-1,3,-1,3,1,1,-2,2,2,1,5,1,4,3,2,1,1,2,4,4,3,4,3,5,2,4,6,1,2,2,7,7,4,1,5,4,4,5,7,8,7,4,4,4,7,8,12,6,14,11,9,6,5,7,11,10,4,4,3,5,9,9,4,11,7,5,5,7,11,8,8,4,11,11,10,11,6,6,11,5,5,6,7,5,6,8,11,12,8,6,10,4,8,6,7,11,6,12,6,3,6,10,4,4,6,2,6,8,2,6,6,5,4,4,4,5,5,4,10,9,8,3,5,2,6,2,6,3,4,2,2,1,1,3,2,2,1,4,2,2,1,3,2,3,-1,2,1,1,1,1,-4,1,1,2,1,-1,1,1,-5,2,-6,1,-1,1,-2,1,-4,1,-2,1,-6,1,-7,1,-16
-47,1,-10,1,-5,2,1,-4,1,-1,1,-1,2,1,2,2,1,3,-2,2,-1,3,-1,3,1,1,-2,2,1,2,4,2,4,3,2,1,1,2,4,4,3,4,3,5,2,4,6,1,2,2,7,6,5,1,4,5,3,6,7,8,8,3,4,4,7,8,11,7,13,12,10,5,4,8,13,8,4,4,3,5,9,9,4,11,6,6,6,6,11,8,8,4,10,12,10,11,6,6,8,8,5,6,7,5,7,7,12,11,8,6,12,2,8,6,7,11,6,12,7,2,5,11,4,4,6,2,7,7,2,6,6,5,3,5,4,5,5,4,12,7,7,4,5,2,6,2,5,4,4,2,1,2,2,2,2,2,1,4,3,1,1,3,3,2,-1,2,1,1,1,1,-4,1,1,2,1,-1,1,1,-5,2,-6,1,-1,1,-2,1,-4,1,-2,1,-6,1,-7,1,-16
-46,1,-11,1,-5,2,1,-5,1,-1,1,1,2,2,2,3,1,-3,2,1,2,-1,4,1,-1,2,-1,1,2,1,5,2,5,1,2,2,1,3,5,3,4,5,3,4,2,2,5,1,3,6,7,5,1,2,7,5,4,9,6,5,6,5,3,9,6,8,10,8,17,8,7,6,6,11,10,4,4,3,5,9,8,7,9,5,7,7,5,10,9,6,6,12,10,8,13,4,8,3,13,4,7,6,6,7,7,15,8,7,7,8,6,7,7,6,12,10,8,5,4,7,9,4,4,4,4,8,5,6,3,5,5,1,8,5,3,5,4,10,10,4,7,3,3,5,4,4,5,2,4,2,1,2,2,2,2,4,1,3,1,2,2,3,2,1,1,1,1,1,1,-5,2,-1,3,-1,1,-1,1,-4,1,1,-4,1,-1,1,-4,1,-3,1,-2,1,-5,1,-8,1,-16
-47,1,-10,1,-5,2,1,-4,1,-1,1,-1,2,1,2,2,1,3,-2,2,1,2,-1,4,-2,1,-1,2,2,1,4,2,5,2,2,1,1,2,4,4,2,5,2,6,2,4,5,2,2,2,6,8,4,1,7,2,4,5,7,8,6,5,3,5,6,9,12,6,15,10,7,8,4,8,11,10,5,3,3,5,8,10,8,7,6,6,5,7,10,9,7,5,11,12,14,6,7,5,12,4,6,5,8,4,8,6,7,16,9,5,8,6,9,5,8,10,6,12,4,5,7,9,4,4,5,3,6,8,2,6,7,4,4,4,5,4,5,4,10,9,7,4,5,2,4,4,5,4,4,2,2,1,2,2,2,2,2,3,1,3,1,3,2,3,1,1,1,1,1,1,-4,1,1,3,-2,1,1,-5,1,1,-5,1,-1,1,-2,1,-4,1,-3,1,-5,1,-6,1,-17
