3.1415926,0.000#0.590#0.600#0.500#0.540#0.580#0.630#0.490#0.520#0.560#0.550#0.570#0.640#0.650#0.660#0.690#0.730,5.200e+01,-00008781,000007131,1,000000052,000000306,000000000,000000000
-77,1,-20,1,-3,1,-5,2,-3,2,1,-2,1,2,2,-1,1,1,2,2,2,2,5,4,3,4,3,8,6,3,5,4,1,6,-1,6,4,6,8,11,9,11,14,12,11,13,16,8,16,10,18,10,10,14,10,14,13,18,10,12,11,11,16,12,19,8,12,14,10,15,16,11,13,9,10,13,7,14,9,15,15,9,9,15,13,4,10,5,9,11,4,10,10,7,11,6,4,13,6,6,3,4,3,3,4,2,2,2,1,2,2,3,2,-1,1,-1,1,2,-1,3,1,-1,2,1,2,2,2,3,1,1,-1,1,-12,1,-57
-77,1,-20,1,-3,1,-5,2,-3,1,2,-2,3,-1,2,-1,2,-1,2,2,2,2,7,2,5,2,4,7,5,3,5,5,4,3,4,2,7,3,12,7,10,10,16,9,16,9,17,7,14,11,12,17,10,14,14,10,14,17,11,11,12,10,13,15,15,12,13,13,13,12,10,17,14,7,14,10,11,10,11,13,10,13,12,13,8,9,7,8,8,12,7,7,9,8,11,6,10,7,7,5,2,5,2,4,1,5,1,3,2,1,1,4,1,1,-1,1,2,1,2,1,-1,1,1,2,2,2,2,3,1,1,1,-14,1,-56
-77,1,-20,1,-3,1,-5,2,-3,1,2,-2,3,-1,2,-1,2,-1,2,2,2,2,7,2,5,2,4,7,5,3,5,5,4,3,4,2,7,3,12,7,11,9,16,9,16,9,16,8,14,11,12,17,10,14,14,10,14,17,12,10,13,9,13,15,13,14,13,13,13,12,11,16,14,7,14,10,11,10,11,13,10,13,12,13,7,10,7,8,8,12,7,7,9,8,11,6,10,7,6,6,2,5,2,4,1,5,1,3,2,1,1,4,1,1,-1,1,2,1,2,1,-1,1,1,2,2,2,2,3,2,-1,1,-14,1,-56
-77,1,-20,1,-3,1,-5,2,-3,1,2,-2,3,-1,2,-1,2,-1,2,2,2,2,7,2,5,2,4,7,4,5,6,3,4,3,4,2,7,3,12,7,11,9,16,9,16,9,17,7,13,12,13,16,9,15,15,9,14,17,10,12,12,10,14,14,15,12,12,14,13,12,12,15,15,6,14,10,11,10,11,13,12,11,13,12,8,9,7,8,6,14,3,11,9,8,10,7,9,8,8,4,3,4,2,4,1,5,1,3,1,2,2,3,1,1,-1,1,2,1,2,1,-1,1,1,2,2,2,2,3,1,1,-1,1,-13,1,-56
-77,1,-20,1,-3,1,-5,2,-3,1,2,-2,3,-1,2,-1,2,-1,2,2,2,2,7,2,6,1,4,7,4,4,7,3,4,3,4,2,6,4,12,7,11,9,16,9,16,9,17,7,14,11,13,16,9,15,15,9,13,18,10,12,11,11,13,15,14,13,12,14,12,13,11,16,15,6,15,9,12,9,11,13,11,12,12,13,8,9,7,8,7,13,5,9,9,8,10,7,10,7,7,5,3,4,2,4,1,5,1,3,1,2,1,4,1,1,-1,1,2,1,2,1,-1,1,1,2,2,2,2,3,1,1,1,-14,1,-56
-77,1,-20,1,-3,1,-5,2,-3,1,2,-2,3,-1,2,-1,2,-1,2,2,2,2,7,2,5,2,4,7,5,3,6,4,4,3,4,2,6,4,12,7,10,10,16,9,16,9,17,7,14,11,12,17,10,14,15,9,15,16,12,10,12,10,13,15,15,12,13,13,12,13,10,17,14,7,14,10,11,10,11,13,10,13,12,13,8,9,7,8,8,12,6,8,9,8,9,8,9,8,7,5,2,5,2,4,1,5,1,3,2,1,1,4,1,1,-1,1,2,1,2,1,-1,1,1,2,2,2,2,3,1,1,1,-14,1,-56
-77,1,-20,1,-3,1,-5,2,-3,1,2,-2,3,-1,2,-1,2,-1,2,2,2,2,6,3,4,3,4,7,5,3,5,5,4,3,4,2,7,3,12,7,11,9,15,10,16,9,15,9,13,12,11,18,10,14,14,10,14,17,12,10,14,8,14,14,13,14,12,14,13,12,13,14,13,8,14,10,11,10,13,11,11,12,14,11,7,10,7,8,9,11,7,7,6,11,10,7,10,7,6,6,2,5,2,4,1,5,1,3,2,1,1,4,1,1,-1,1,2,1,2,1,-1,1,1,2,2,2,2,3,2,-1,1,-14,1,-56
-77,1,-20,1,-3,1,-5,2,-3,2,1,-2,3,-1,2,-1,2,-1,2,2,2,2,7,2,5,2,4,7,4,5,6,3,4,3,3,3,7,3,12,7,11,9,17,8,16,9,17,7,12,13,13,16,9,15,15,9,14,17,10,12,12,10,14,14,15,12,13,13,13,12,12,15,15,6,14,10,10,11,11,13,12,11,13,12,8,9,7,8,6,14,4,10,7,10,10,7,9,8,8,4,3,4,2,4,1,5,-1,4,1,2,2,3,1,1,-1,1,2,1,2,1,-1,1,1,2,2,2,2,3,1,1,-1,1,-13,1,-56
-77,1,-20,1,-3,1,-5,2,-3,1,2,-2,3,-1,2,-1,2,-1,2,2,2,2,7,2,5,2,4,7,4,5,6,3,4,3,4,2,7,3,12,7,11,9,16,9,16,9,17,7,14,11,13,16,9,15,15,9,14,17,10,12,11,11,14,14,14,13,12,14,13,12,11,16,15,6,14,10,12,9,11,13,11,12,12,13,8,9,7,8,7,13,4,10,9,8,10,7,10,7,7,5,3,4,2,4,1,5,1,3,1,2,1,4,1,1,-1,1,2,1,2,1,-1,1,1,2,2,2,2,3,1,1,-1,1,-13,1,-56
-77,1,-20,1,-3,1,-5,2,-3,1,2,-2,3,-1,2,-1,2,-1,2,2,2,2,7,2,6,1,4,7,5,3,6,4,4,3,4,2,6,4,12,7,10,10,16,9,16,9,17,7,14,11,12,17,10,14,15,9,14,17,11,11,12,10,13,15,14,13,13,13,12,13,11,16,14,7,14,10,11,10,11,13,11,12,12,13,8,9,7,8,7,13,6,8,9,8,10,7,9,8,7,5,2,5,2,4,1,5,1,3,1,2,1,4,1,1,-1,1,2,1,2,1,-1,1,1,2,2,2,2,3,1,1,1,-14,1,-56
-77,1,-20,1,-3,1,-5,2,-3,1,2,-2,3,-1,2,-1,2,-1,2,2,2,2,7,2,6,1,4,7,4,4,6,4,4,3,4,2,6,4,12,7,11,9,16,9,16,9,17,7,14,11,12,17,9,15,15,9,13,18,11,11,10,12,13,15,14,13,13,13,12,13,11,16,15,6,15,9,12,9,10,14,11,12,12,13,8,9,7,8,7,13,6,8,9,8,10,7,10,7,7,5,2,5,2,4,1,5,1,3,1,2,1,4,1,1,-1,1,2,1,2,1,-1,1,1,2,2,2,2,3,1,1,1,-14,1,-56
