3.1415926,0.000#0.730#0.860#0.740#0.960#0.970#0.990#0.760#0.820#0.980,3.500e+01,-00005237,000005333,1,000000035,000000302,000000000,000000000
-33,1,-9,1,-2,1,-8,1,-7,2,-1,1,-1,2,2,2,-1,1,1,1,1,1,-3,1,2,3,2,1,3,2,3,2,3,4,5,3,2,2,5,5,6,-1,3,5,4,1,4,4,4,2,4,7,3,1,8,4,10,9,6,4,11,6,8,4,5,8,4,5,9,7,7,8,6,14,13,12,10,5,10,15,11,13,9,8,13,8,10,5,9,12,16,9,9,11,14,13,11,6,12,11,11,7,6,12,11,6,5,10,5,4,10,10,7,10,13,6,10,10,6,8,7,6,4,4,6,10,7,3,5,3,6,8,5,6,10,9,3,-1,5,8,6,3,1,3,6,3,4,1,4,5,2,3,3,1,6,1,2,1,-1,2,-1,2,4,2,3,1,5,2,1,1,3,1,1,-1,1,1,1,-7,1,-5,1,-3,1,1,-12,1,-37
-32,1,-10,1,-3,1,-6,1,-7,2,-1,1,-1,2,-1,2,1,1,1,1,1,1,1,-4,3,2,1,3,3,2,1,4,3,4,2,6,1,3,5,5,3,3,5,3,2,3,5,3,1,5,5,5,2,3,5,7,6,13,4,6,9,8,6,6,7,6,4,5,7,8,10,6,15,5,11,14,7,8,15,10,11,13,6,10,13,9,6,9,12,9,9,16,8,12,13,14,5,12,10,13,5,13,8,9,8,10,10,5,6,3,6,14,7,10,5,14,12,8,8,6,5,8,2,6,7,9,5,5,6,2,5,9,6,5,9,10,-1,3,4,9,5,4,2,2,2,7,1,4,7,2,2,3,1,2,5,3,1,2,1,1,2,-1,3,3,1,2,3,5,-1,2,2,2,-1,1,1,1,-1,1,-6,1,-5,1,-3,2,-14,1,-36
-32,1,-10,1,-3,1,-6,1,-7,2,-1,1,-1,2,-1,2,1,2,-1,1,1,1,1,-4,3,2,1,3,4,1,1,4,4,3,3,5,2,2,5,5,2,4,6,2,2,3,5,3,2,4,6,4,2,3,5,7,6,12,5,6,8,9,4,8,8,5,3,6,5,10,9,7,15,5,11,14,4,11,15,10,11,13,6,10,12,10,6,9,12,9,8,17,10,10,14,13,4,13,9,14,5,12,10,8,7,10,11,5,6,3,8,12,9,8,6,13,14,6,8,6,5,8,4,4,7,9,4,5,5,4,5,9,6,5,8,11,-1,3,7,6,3,6,2,2,2,7,1,4,5,4,3,2,1,2,2,6,1,2,1,1,2,-1,3,3,1,2,3,5,-1,2,1,3,-1,1,1,1,-1,1,-6,1,-6,1,-2,2,-14,1,-36
-32,1,-10,1,-3,1,-6,1,-7,2,-1,1,-1,2,-1,2,1,1,1,1,1,1,1,-4,3,2,1,3,3,2,1,4,3,4,2,6,1,3,5,5,3,3,5,3,2,3,5,3,2,4,5,5,2,3,5,7,6,13,4,6,9,8,6,6,8,5,4,5,6,9,10,6,15,5,11,14,7,8,14,11,12,12,6,10,13,9,7,8,12,9,9,16,8,12,13,14,5,12,10,13,5,13,8,9,8,10,10,5,6,3,6,14,8,9,5,14,12,8,8,6,5,8,2,6,7,9,5,5,6,2,5,9,6,5,9,10,-1,3,4,9,5,4,2,2,2,7,1,4,7,2,2,3,1,2,5,3,1,2,1,1,2,-1,3,3,1,2,3,5,-1,2,2,2,-1,1,1,1,-1,1,-6,1,-5,1,-3,2,-14,1,-36
-32,1,-9,1,-4,1,-6,1,-7,2,-1,1,-1,2,-1,1,2,2,-1,1,1,1,1,-4,2,3,2,2,3,2,2,3,4,3,3,5,2,2,5,5,-1,6,5,3,1,4,4,4,2,4,6,4,2,3,4,8,8,10,6,5,7,10,3,9,8,5,4,5,5,10,9,7,14,6,11,14,5,10,15,10,13,11,7,9,9,13,5,10,14,7,10,15,10,10,15,12,4,13,10,12,6,12,11,7,6,11,11,5,4,5,9,10,11,7,6,13,12,8,8,6,5,8,4,4,9,7,2,7,4,5,7,7,6,5,9,10,-1,3,6,7,3,6,2,2,4,5,1,4,5,4,3,2,1,2,2,6,1,2,2,-1,2,-1,2,4,-1,3,3,5,-1,2,1,3,-1,1,1,1,-1,1,-6,1,-6,1,-2,1,1,-13,1,-36
-32,1,-9,1,-4,1,-6,1,-7,2,-1,1,-1,2,-1,1,2,2,-1,1,1,1,1,-4,3,2,2,2,3,2,2,3,4,3,3,5,2,2,5,5,-1,6,5,3,1,4,4,4,2,4,6,4,2,3,4,8,8,10,6,5,7,10,3,9,8,5,4,5,5,10,9,7,14,6,11,14,4,11,15,10,13,11,7,9,9,13,5,10,14,7,10,15,10,10,15,12,5,12,11,11,6,12,11,7,6,11,11,5,4,5,9,10,11,7,6,13,12,8,8,6,5,8,4,4,9,7,2,7,4,5,8,6,6,5,9,10,-1,3,6,7,3,6,2,2,3,6,1,4,5,4,3,2,-1,3,2,6,1,2,2,-1,2,-1,2,4,-1,3,3,5,1,1,1,3,-1,1,1,1,-1,1,-6,1,-6,1,-2,1,1,-13,1,-36
-32,1,-9,1,-4,1,-6,1,-7,2,-1,1,-1,2,-1,1,2,2,-1,1,1,1,1,-4,3,2,2,2,3,2,2,3,4,3,3,5,2,2,5,5,-1,6,5,3,1,4,4,4,2,4,6,4,2,3,4,8,8,10,6,5,7,10,4,8,8,5,5,4,6,9,9,7,14,6,11,14,5,10,14,11,13,11,7,9,9,13,5,10,13,8,9,16,11,9,13,14,5,12,11,11,6,12,11,6,7,11,11,5,3,6,9,10,11,7,6,13,11,9,8,6,6,7,4,4,9,7,2,7,4,5,7,7,6,5,9,10,-1,3,7,6,3,6,2,2,3,6,1,4,5,4,3,2,-1,3,2,6,1,2,2,-1,2,-1,2,4,-1,3,3,5,1,1,1,3,-1,1,1,1,-1,1,-6,1,-6,1,-2,1,1,-13,1,-36
-32,1,-10,1,-3,1,-6,1,-7,2,-1,1,-1,2,-1,2,1,1,1,1,1,1,1,-4,3,2,1,3,3,2,1,4,3,4,2,6,1,3,6,4,2,4,5,3,2,3,5,3,3,3,5,5,2,3,5,7,6,13,3,7,9,8,5,7,8,5,4,5,6,9,9,7,15,5,12,13,7,8,14,11,11,13,7,9,12,10,7,8,12,9,9,16,9,11,13,14,5,12,10,13,5,13,9,8,7,11,10,5,6,3,8,12,8,9,5,14,12,8,9,5,5,8,2,6,8,8,5,5,6,2,5,9,6,5,10,9,-1,3,4,9,5,4,2,2,2,7,1,4,7,2,2,3,1,2,4,4,1,2,1,1,2,-1,3,3,1,2,3,5,-1,2,2,2,-1,1,1,1,-1,1,-6,1,-5,1,-3,2,-14,1,-36
-32,1,-10,1,-3,1,-6,1,-7,2,-1,1,-1,2,-1,2,1,2,-1,1,1,1,1,-4,3,2,1,3,2,3,1,4,3,4,3,5,1,3,6,4,2,4,6,2,2,3,5,3,2,4,6,4,2,3,5,7,6,12,4,7,8,9,5,7,8,5,4,5,6,9,8,8,15,5,13,12,6,9,14,11,10,14,7,9,12,10,6,9,12,9,8,17,9,11,13,14,4,13,9,14,5,12,10,8,7,11,11,4,6,3,8,12,8,9,6,13,14,6,8,6,5,8,4,4,8,8,5,4,6,3,5,9,6,5,9,10,-1,3,5,8,5,4,2,2,2,7,1,4,7,2,3,2,1,2,3,5,1,2,1,1,2,-1,3,3,1,2,3,5,-1,2,1,3,-1,1,1,1,-1,1,-6,1,-6,1,-2,2,-14,1,-36
-32,1,-9,1,-4,1,-6,1,-7,2,-1,1,-1,2,-1,1,2,2,-1,1,1,1,1,-4,3,2,2,2,3,2,2,3,4,3,3,5,2,2,5,5,-1,6,5,3,1,4,4,4,2,4,6,4,2,3,4,8,8,10,6,5,7,10,4,8,8,5,5,4,6,9,9,7,14,6,11,14,5,10,15,10,13,11,7,9,9,13,5,10,13,8,9,16,10,10,13,14,5,12,11,11,6,12,11,6,7,11,11,5,3,6,9,10,11,7,6,13,12,8,8,6,5,8,4,4,9,7,2,7,4,5,8,6,6,5,9,10,-1,3,7,6,3,6,2,2,3,6,1,4,5,4,3,2,-1,3,2,6,1,2,2,-1,2,-1,2,4,-1,3,3,5,1,1,1,3,-1,1,1,1,-1,1,-6,1,-6,1,-2,1,1,-13,1,-36
