3.1415926,0.000#0.680#0.570#0.590#0.670#0.580#0.630#0.610#0.620#0.120#0.140#0.150#0.170#0.350#0.130#0.160,4.800e+01,-00007413,000007275,1,000000048,000000306,000000000,000000000
-60,1,-15,1,-1,1,-3,1,-8,1,1,-1,3,1,1,-1,1,1,1,3,3,2,1,2,1,2,6,4,4,1,3,4,4,5,3,1,3,5,10,5,6,10,4,4,8,6,6,7,14,13,11,9,8,6,6,6,15,8,17,7,9,13,20,10,10,9,18,18,12,12,8,19,13,13,7,15,15,10,22,13,13,9,7,9,15,6,5,17,10,10,11,11,7,13,5,7,8,7,5,8,6,11,7,9,6,6,6,5,4,4,6,3,4,5,3,6,5,2,3,5,3,4,2,1,-1,3,3,-1,1,-1,1,1,-1,3,-1,2,-3,1,-6,1,1,-2,1,-4,1,-68
-61,1,-15,1,1,-3,1,-7,1,-2,1,1,3,-1,1,1,1,2,2,2,3,2,1,2,1,3,7,-1,5,6,1,8,1,2,2,7,1,8,7,12,4,4,4,8,6,6,7,20,7,10,10,8,6,4,8,13,10,10,14,12,10,14,16,9,10,20,16,9,15,19,8,13,13,12,10,14,10,22,14,10,12,8,8,7,14,12,10,11,9,12,10,12,7,8,5,8,7,9,4,9,8,6,10,5,7,5,6,3,5,3,6,5,3,4,6,4,3,5,3,1,6,3,-1,2,1,1,2,1,-1,1,1,2,1,2,-3,1,-8,2,-3,1,-2,1,-69
-61,1,-15,1,1,-3,1,-7,1,-2,1,1,3,-1,1,1,1,2,2,1,4,2,1,3,-1,3,7,-1,5,6,1,7,2,2,2,7,1,9,6,11,5,6,2,8,6,4,9,21,6,10,10,8,6,4,8,12,11,11,13,13,9,11,19,10,9,19,17,12,12,17,10,15,11,9,13,14,10,22,14,12,10,7,9,8,13,10,12,11,9,9,13,13,7,7,5,8,7,9,4,8,9,6,10,6,6,5,6,3,5,5,4,6,2,2,8,5,2,6,2,1,6,3,-1,2,1,2,1,1,-1,1,1,2,1,2,-3,1,-8,2,-3,1,-2,1,-69
-61,1,-15,1,1,-3,1,-7,1,-2,1,1,3,-1,1,1,1,2,2,1,4,2,1,3,-1,3,7,-1,5,6,1,7,2,2,2,7,1,8,7,11,5,6,2,7,7,4,9,20,7,10,10,8,6,4,8,12,11,12,12,13,9,13,17,10,9,19,17,12,12,17,10,15,11,10,12,14,10,21,15,12,10,7,9,8,13,10,12,11,9,9,13,12,8,8,4,8,7,9,4,8,9,5,11,6,6,6,5,3,5,5,4,6,2,2,8,5,2,6,2,1,6,3,-1,2,1,2,1,1,-1,1,1,2,1,2,-3,1,-8,2,-3,1,-2,1,-69
-61,1,-15,1,1,-3,1,-7,1,-2,1,1,3,-1,1,1,1,2,2,2,3,2,1,2,1,3,7,-1,5,6,1,8,1,2,2,7,1,8,7,12,4,4,4,8,6,5,8,20,7,10,10,8,6,4,8,12,11,10,14,12,10,14,16,9,10,20,16,10,14,19,8,15,11,12,10,15,9,22,14,10,12,8,8,7,14,12,10,11,9,11,11,12,7,7,6,8,7,9,4,9,8,5,11,5,7,5,6,3,5,3,6,5,3,3,7,4,3,5,3,1,6,3,-1,2,1,1,2,1,-1,1,1,2,1,2,-3,1,-8,2,-3,1,-2,1,-69
-61,1,-15,1,1,-3,1,-7,1,-2,1,1,3,-1,1,1,1,2,2,1,4,2,1,3,-1,3,7,-1,5,6,1,7,2,2,2,7,1,8,7,11,5,6,2,7,7,4,9,20,7,10,10,8,6,4,8,12,11,12,12,13,9,11,19,10,9,19,17,12,12,17,10,15,11,9,13,14,10,22,14,12,10,7,9,8,13,10,12,11,9,9,13,12,8,7,5,8,7,9,4,8,9,6,10,6,6,6,5,3,5,5,4,6,2,2,8,5,2,6,2,1,6,3,-1,2,1,2,1,1,-1,1,1,2,1,2,-3,1,-8,2,-3,1,-2,1,-69
-61,1,-15,1,1,-3,1,-7,1,-2,1,1,3,-1,1,1,1,2,2,1,4,2,1,3,-1,2,8,-1,5,6,1,8,1,2,2,7,1,8,7,11,5,6,2,8,6,5,8,19,8,10,10,8,6,4,8,12,11,11,13,13,9,14,16,9,10,20,16,11,13,18,9,15,11,10,12,15,9,21,15,11,11,8,8,7,14,10,12,11,9,9,13,12,8,6,6,7,8,9,4,10,7,5,11,6,6,6,5,3,5,4,5,6,2,3,7,5,2,5,3,1,6,3,-1,2,1,1,2,1,-1,1,1,2,1,2,-3,1,-8,2,-3,1,-2,1,-69
-61,1,-15,1,1,-3,1,-7,1,-2,1,1,3,-1,1,1,1,2,2,1,4,2,1,3,-1,2,8,-1,5,6,1,8,1,2,2,7,1,8,7,11,5,6,2,8,6,4,9,20,7,10,10,8,6,4,8,12,11,12,12,13,9,13,17,10,9,19,17,11,13,17,10,15,11,10,12,15,9,21,15,12,10,7,9,7,14,9,13,11,9,9,13,12,8,7,5,7,8,9,4,9,8,5,11,6,6,6,5,3,5,5,4,6,2,2,8,5,2,5,3,1,6,3,-1,2,1,2,1,1,-1,1,1,2,1,2,-3,1,-8,2,-3,1,-2,1,-69
-61,1,-15,1,1,-3,1,-7,1,-2,1,1,3,-1,1,1,1,2,2,1,4,2,1,3,-1,2,8,-1,5,6,1,8,1,2,2,7,1,8,7,11,5,6,2,8,6,5,8,19,8,10,10,8,6,4,8,12,11,11,13,13,9,13,17,10,9,19,17,11,13,18,9,15,11,10,12,15,9,21,15,12,10,7,9,7,14,10,12,11,9,9,13,12,8,6,6,7,8,9,4,10,7,5,11,6,6,6,5,3,5,4,5,6,2,3,7,5,2,5,3,1,6,3,-1,2,1,1,2,1,-1,1,1,2,1,2,-3,1,-8,2,-3,1,-2,1,-69
-61,1,-14,1,-1,1,-3,1,-8,1,1,-1,3,1,-1,1,1,1,1,3,2,3,-1,3,2,1,5,5,3,2,6,1,7,2,3,1,4,4,10,5,7,9,4,4,10,4,6,7,15,12,13,7,9,5,6,6,13,10,15,9,9,13,20,10,9,10,19,17,17,7,11,16,14,12,6,16,15,10,22,13,10,12,7,9,13,8,7,15,13,7,11,11,8,12,4,8,8,7,7,6,4,13,8,8,6,6,7,4,4,4,4,5,4,5,2,7,5,2,2,6,2,5,2,1,-1,3,3,-1,1,-1,1,1,-1,3,1,1,-3,1,-6,1,1,-2,1,-4,1,-68
-61,1,-14,1,-1,1,-3,1,-8,1,1,-1,3,1,-1,1,-1,2,1,3,2,3,-1,3,2,1,5,5,2,3,6,1,7,2,3,1,4,4,9,6,7,9,4,4,10,4,6,7,16,11,12,8,9,5,6,6,12,11,15,9,9,13,20,10,9,10,21,15,17,7,12,15,14,12,5,17,15,10,23,12,10,12,7,9,13,8,7,15,12,8,11,11,7,13,4,8,8,7,7,6,4,13,8,8,6,6,6,5,4,4,5,4,4,5,2,7,5,2,3,5,2,5,2,1,-1,3,3,-1,1,-1,1,1,-1,3,1,1,-3,1,-6,1,1,-2,1,-4,1,-68
