3.1415926,0.000#0.820#0.640#0.650#0.630#0.830#0.800#0.620#0.840#0.660#0.680#0.700#0.810#0.690#0.540#0.610#0.600,4.200e+01,-00006629,000006223,1,000000042,000000306,000000000,000000000
-73,1,-3,1,-5,1,1,2,1,-4,1,-1,1,1,2,-1,2,1,3,-1,2,-1,4,1,1,2,1,1,2,4,5,4,6,6,5,7,4,5,5,6,8,7,2,4,3,7,9,8,6,8,8,5,4,7,12,7,8,9,16,10,10,9,9,8,7,10,6,14,9,10,8,12,12,14,12,8,8,7,13,16,8,11,17,12,12,6,15,12,11,11,9,11,9,13,10,12,9,9,7,12,5,7,10,11,4,4,9,12,6,7,2,6,6,4,4,3,6,1,9,-1,5,4,2,6,2,1,3,5,3,3,3,3,3,5,1,-2,1,2,1,-2,2,2,-1,1,-1,1,1,1,-4,1,1,1,1,-1,2,-2,1,-62
-72,1,-4,1,-5,1,2,1,-1,1,-2,1,-2,1,2,1,2,-1,1,3,2,-1,4,-1,1,1,1,2,1,2,4,5,7,3,5,6,4,7,4,6,5,8,2,7,2,4,7,10,5,10,4,11,4,6,10,8,6,10,14,10,9,12,7,11,8,7,5,11,8,15,8,10,12,12,12,14,7,8,13,8,11,13,12,16,11,13,14,7,10,13,11,9,7,13,10,13,9,12,8,8,5,12,9,7,6,10,8,5,8,10,2,7,7,5,5,3,6,3,7,3,5,-1,1,5,2,6,1,3,3,5,3,3,3,3,2,4,-2,2,1,-1,1,2,-1,1,1,-1,1,1,1,-1,1,-3,1,1,1,-1,1,1,1,1,-63
-72,1,-4,1,-5,1,2,1,-1,1,-2,1,-2,1,2,1,1,1,2,2,2,-1,3,1,1,1,1,2,2,1,5,4,5,5,5,6,4,7,4,6,6,7,3,6,2,4,6,11,4,11,8,8,5,4,8,10,4,12,12,12,5,16,9,9,7,8,5,11,11,12,9,9,9,15,16,10,7,8,11,10,11,13,16,12,11,13,15,6,8,15,11,9,9,11,8,15,6,15,10,6,5,12,9,7,6,10,5,8,9,9,3,6,4,8,4,4,7,2,6,4,4,1,1,5,5,3,2,2,4,4,2,4,4,2,3,3,-2,2,1,-1,1,2,-1,1,1,-1,1,1,1,-1,1,-3,1,2,-1,1,-1,1,1,1,-63
-72,1,-4,1,-5,1,2,1,-1,1,-2,1,-2,1,2,1,1,1,2,2,2,-1,3,1,1,1,1,2,2,1,5,4,5,5,5,6,3,8,4,6,6,7,3,6,2,4,6,11,4,11,8,7,5,5,8,10,4,12,12,12,5,16,9,9,7,8,5,11,11,12,8,10,10,14,15,11,7,8,12,9,11,13,16,12,11,13,15,6,9,14,12,8,9,11,8,15,6,15,10,6,5,12,9,7,6,10,5,8,9,9,3,6,4,8,4,4,7,2,6,4,4,1,1,5,5,3,2,2,4,4,2,4,4,2,3,3,-2,2,1,-1,1,2,-1,1,1,-1,1,1,1,-1,1,-3,1,2,-1,1,-1,1,1,1,-63
-72,1,-4,1,-5,1,2,1,-1,1,-2,1,-2,1,2,1,1,1,2,2,2,-1,2,2,1,1,1,2,2,1,5,4,5,5,5,6,4,7,4,6,6,7,3,7,1,4,7,10,4,11,8,8,5,4,8,10,6,10,12,12,6,15,9,9,7,8,5,11,11,12,10,8,10,14,16,10,7,8,11,10,11,13,16,12,11,13,15,6,8,15,11,9,8,12,8,15,7,14,9,7,5,12,9,7,6,10,4,9,9,9,3,6,4,8,4,4,7,2,6,4,4,1,1,5,5,3,2,2,4,4,2,4,4,2,3,3,-2,2,1,-1,1,2,-1,1,1,-1,1,1,1,-1,1,-3,1,2,-1,1,-1,1,1,1,-63
-72,1,-4,1,-5,1,2,1,-1,1,-2,1,-2,1,2,1,2,-1,2,2,2,-1,4,-1,1,1,1,2,1,2,4,5,7,3,5,6,4,7,4,6,5,8,2,7,2,4,7,10,5,10,4,11,4,6,10,8,8,8,14,10,10,11,7,11,8,7,5,11,8,15,8,10,12,12,12,14,7,8,13,8,11,13,12,16,11,13,14,7,10,13,11,9,6,14,10,13,9,12,8,8,5,12,9,7,6,10,8,5,8,10,2,7,7,5,5,3,6,3,7,3,5,-1,1,5,2,6,2,2,3,5,3,3,3,3,2,4,-2,2,1,-1,1,2,-1,1,1,-1,1,1,1,-1,1,-3,1,1,1,-1,1,1,1,1,-63
-72,1,-4,1,-5,1,2,1,-1,1,-2,1,-2,1,2,1,2,-1,1,3,2,-1,4,-1,1,1,1,2,1,2,4,5,7,3,5,6,4,7,5,5,5,8,2,7,2,4,7,10,5,10,4,11,5,5,10,8,5,11,14,10,9,12,7,11,9,6,6,10,9,14,8,10,11,13,13,13,8,7,13,8,10,14,14,14,11,13,13,8,10,13,12,8,7,13,10,13,9,12,8,8,5,12,9,7,6,10,8,5,8,10,2,7,7,5,5,3,6,3,7,3,4,1,1,5,2,6,2,2,3,5,2,4,3,3,2,4,-2,2,1,-1,1,2,-1,1,1,-1,1,1,1,-1,1,-3,1,1,1,-1,1,1,1,1,-63
-72,1,-4,1,-5,1,2,1,-1,1,-2,1,-2,1,2,1,1,1,2,2,2,-1,2,2,1,1,1,2,2,1,5,4,5,5,5,6,4,7,4,6,6,7,3,7,1,4,7,10,4,11,8,8,5,4,8,10,6,10,13,11,6,15,9,9,7,8,5,11,11,12,9,9,10,14,16,10,7,8,11,10,11,13,16,12,11,13,15,6,8,15,12,8,8,12,8,15,6,15,9,7,5,12,9,7,6,10,4,9,10,8,4,5,4,8,4,4,7,2,6,4,4,1,1,5,5,3,2,2,4,4,2,4,4,2,3,3,-2,2,1,-1,1,2,-1,1,1,-1,1,1,1,-1,1,-3,1,2,-1,1,-1,1,1,1,-63
-72,1,-4,1,-5,1,2,1,-1,1,-2,1,-2,1,2,1,2,-1,2,2,2,-1,4,-1,1,1,1,2,1,2,4,5,7,3,6,5,4,7,4,6,5,8,2,7,2,4,7,10,5,10,4,11,4,6,10,8,8,8,14,10,10,11,8,10,8,7,5,11,8,15,7,11,12,12,12,14,6,9,14,7,12,12,12,16,11,13,14,7,10,13,11,9,6,14,10,13,9,12,8,8,5,12,9,7,6,10,8,5,8,10,2,7,7,5,5,3,6,3,7,3,5,-1,1,5,2,6,2,2,3,5,3,3,3,3,2,4,-2,2,1,-1,1,2,-1,1,1,-1,1,1,1,-1,1,-3,1,1,1,-1,1,1,1,1,-63
-72,1,-4,1,-5,1,2,1,-1,1,-2,1,-2,1,2,1,1,1,2,2,2,-1,3,1,1,1,1,2,2,1,5,4,5,5,5,6,3,8,4,6,6,7,2,7,2,4,6,11,4,11,8,7,5,5,8,10,4,12,13,11,5,16,9,9,7,8,5,11,11,12,8,10,11,13,15,11,7,8,12,9,11,13,16,12,11,13,15,6,9,14,12,8,9,11,8,15,7,14,10,6,5,12,9,7,6,10,5,8,9,9,3,6,5,7,4,4,7,2,6,4,4,1,2,4,5,3,2,2,4,4,2,4,4,2,3,3,-2,2,1,-1,1,2,-1,1,1,-1,1,1,1,-1,1,-3,1,2,-1,1,-1,1,1,1,-63
-72,1,-4,1,-5,1,2,1,-1,1,-2,1,-2,1,2,1,1,1,1,3,2,-1,4,-1,1,1,1,2,2,1,5,4,5,5,5,6,4,7,4,6,6,7,2,7,2,4,6,11,4,11,8,7,5,5,7,11,4,12,15,9,6,15,9,9,7,8,4,12,10,13,7,11,11,13,15,11,7,8,12,9,11,13,16,12,11,13,15,6,10,13,13,7,9,11,8,15,7,14,9,7,6,11,9,7,6,10,5,8,9,9,3,6,6,6,4,4,6,3,6,4,4,1,2,4,5,3,2,2,4,4,2,4,3,3,3,3,-2,2,1,-1,1,2,-1,1,1,-1,1,1,1,-1,1,-3,1,2,-1,1,-1,1,1,1,-63
