3.1415926,0.000#0.030#0.020#0.010#0.560#0.570#0.080#0.580#0.050#0.590,3.800e+01,-00006016,000005688,1,000000038,000000308,000000000,000000000
-43,1,-13,1,-13,1,-4,1,2,-1,1,-1,2,1,2,2,-1,1,-1,1,4,-1,1,4,3,4,4,5,2,1,1,1,-2,2,1,2,2,5,2,3,5,3,7,5,6,4,4,4,3,4,5,4,8,6,9,11,2,10,6,4,8,7,9,10,5,11,8,12,9,6,9,9,7,15,6,11,7,16,17,13,8,12,11,10,10,13,13,15,10,9,12,11,12,8,18,12,9,14,9,8,10,5,8,9,8,6,10,2,14,11,10,12,4,9,5,8,8,10,3,8,7,8,4,4,3,5,10,3,2,7,3,2,2,6,3,4,1,4,3,5,1,2,4,6,7,2,2,3,5,3,2,2,1,1,1,3,1,3,2,3,2,1,1,1,-3,1,2,1,-1,1,-3,2,-5,1,-2,1,2,-52
-43,1,-13,1,-13,1,-4,1,2,-1,1,-1,2,1,2,2,-1,1,-1,1,4,-1,1,4,3,4,4,5,2,1,1,1,-2,2,1,2,2,5,2,3,5,3,7,5,6,4,4,4,3,4,5,4,7,7,9,11,2,10,6,4,8,7,9,10,4,12,8,12,9,6,9,9,7,15,5,12,7,16,17,13,8,12,11,10,10,13,13,15,10,9,12,11,12,8,17,13,10,13,9,8,10,5,8,9,8,6,10,2,14,11,10,12,5,8,6,7,8,10,2,9,7,8,4,4,2,6,8,5,2,7,3,2,2,6,3,4,1,4,3,5,1,2,4,6,7,2,2,3,4,4,2,2,1,1,2,2,1,3,2,3,2,1,1,1,-3,1,2,1,-1,1,-3,2,-5,1,-2,1,2,-52
-43,1,-13,1,-13,1,-4,1,2,-1,1,-1,2,1,2,2,-1,1,-1,1,4,-1,1,4,3,4,4,5,2,1,1,1,-2,2,1,2,2,5,2,3,5,3,7,5,6,4,4,4,3,4,5,4,7,7,9,11,2,10,6,4,8,7,9,10,4,12,8,12,9,6,9,9,7,15,5,12,7,16,17,13,8,12,11,10,10,13,13,15,10,9,12,11,12,8,17,13,10,13,9,8,10,5,8,9,8,6,10,2,14,11,10,12,5,8,5,8,8,10,3,8,7,8,4,4,3,5,8,5,2,7,3,2,2,6,3,4,1,4,3,5,1,2,4,6,7,2,2,3,4,4,2,2,1,1,2,2,1,3,2,3,2,1,1,1,-3,1,2,1,-1,1,-3,2,-5,1,-2,1,2,-52
-43,1,-13,1,-13,1,-4,1,2,-1,1,-1,2,1,2,2,-1,1,-1,1,4,-1,1,4,3,4,4,5,2,1,1,1,-2,2,1,2,2,5,2,3,5,3,7,5,6,4,4,4,3,4,5,4,7,7,9,11,2,10,6,4,8,7,9,10,4,12,8,12,9,6,9,9,7,15,5,12,7,16,17,13,8,12,11,10,10,13,13,15,10,9,12,11,12,8,18,12,9,14,9,8,10,5,8,9,8,6,10,2,14,11,10,12,5,8,5,8,8,10,3,8,7,8,4,4,3,5,9,4,2,7,3,2,2,6,3,4,1,4,3,5,1,2,4,6,7,2,2,3,5,3,2,2,1,1,1,3,1,3,2,3,2,1,1,1,-3,1,2,1,-1,1,-3,2,-5,1,-2,1,2,-52
-42,1,-13,1,-14,1,-4,3,-2,1,1,-1,2,2,-1,2,1,-1,4,1,1,-1,4,3,6,2,5,2,1,1,1,-1,1,1,1,2,4,3,4,1,5,3,6,6,6,4,4,4,4,3,4,5,6,8,10,10,7,5,5,5,11,4,9,10,7,9,11,9,8,7,9,9,8,13,11,7,10,12,16,15,11,8,15,7,11,12,14,14,10,8,13,10,12,9,16,13,17,7,8,9,3,12,8,9,4,10,10,2,11,14,14,8,7,6,3,10,6,12,3,8,11,4,4,3,4,5,2,11,5,4,2,3,4,4,5,2,2,3,3,4,3,1,6,4,4,5,5,-1,6,2,1,3,1,1,2,2,3,1,3,2,2,1,2,-3,1,-1,2,1,1,-3,1,1,-4,1,-3,2,1,-52
-42,1,-13,1,-14,1,-4,3,-2,1,1,-1,2,2,-1,2,1,-1,4,1,1,-1,4,3,6,2,5,2,1,1,1,-1,1,1,1,2,4,3,4,1,5,3,6,6,6,4,4,4,4,3,4,5,6,8,10,10,7,5,5,5,11,4,9,10,7,9,11,9,8,7,9,9,8,13,10,8,10,12,16,15,11,8,15,7,11,12,13,15,10,8,12,11,13,8,16,13,17,7,8,9,3,12,8,9,4,10,9,3,10,15,14,8,7,6,3,10,6,12,3,8,11,4,4,3,4,5,2,11,6,3,2,3,4,4,5,2,2,3,3,4,3,1,6,4,4,5,5,-1,6,2,1,3,1,1,2,2,3,1,3,2,2,1,2,-3,1,-1,2,1,1,-3,1,1,-4,1,-3,2,1,-52
-43,1,-13,1,-13,1,-4,1,2,-1,1,-1,2,1,2,1,1,1,-1,1,4,-1,1,4,3,5,3,5,2,1,1,1,-1,1,1,2,1,2,5,3,2,5,3,7,5,4,6,4,4,3,4,5,4,7,7,9,11,3,9,6,4,11,4,8,11,5,11,8,12,10,5,9,9,6,16,6,11,8,15,18,12,9,11,11,10,10,13,11,17,10,9,13,10,11,9,17,13,10,13,8,9,9,6,10,7,9,5,10,2,13,12,8,14,6,7,5,8,8,10,3,8,7,8,4,3,3,6,8,5,2,7,2,3,2,6,2,5,2,3,3,5,1,2,4,6,7,2,3,2,4,4,2,2,1,1,1,3,1,3,2,3,2,1,1,1,-3,1,2,1,-1,1,-3,2,-5,1,-2,1,2,-52
-42,1,-13,1,-14,1,-4,3,-2,1,1,-1,2,2,-1,2,1,-1,3,2,1,-1,5,2,6,2,4,3,1,1,1,-1,1,1,1,2,4,3,4,1,5,3,6,6,6,4,4,4,4,3,4,5,6,8,11,9,7,5,5,5,11,4,8,11,7,9,11,9,8,7,10,8,8,13,10,8,9,13,16,15,11,8,15,7,11,12,13,15,10,8,12,11,13,8,16,13,17,7,9,8,3,12,8,9,3,11,9,3,10,15,14,8,7,6,3,10,6,12,3,8,10,5,4,3,4,5,2,11,6,3,2,3,4,4,5,2,2,3,3,4,3,1,6,4,4,5,5,-1,6,2,1,3,1,1,2,2,3,1,3,2,2,1,2,-3,1,-1,2,1,1,-3,1,1,-4,1,-3,2,1,-52
-43,1,-13,1,-13,1,-4,1,2,-1,1,-1,2,1,2,1,1,1,-1,1,4,-1,1,4,3,5,3,5,2,1,1,1,-1,1,1,1,2,2,5,2,3,5,3,7,5,4,6,4,4,3,4,5,4,7,7,10,10,2,10,6,4,9,6,9,10,5,11,8,12,9,6,9,9,7,15,5,12,9,14,17,13,8,12,11,10,10,13,13,15,11,8,12,11,12,8,17,13,10,13,9,8,9,6,9,8,8,6,10,2,14,11,11,11,5,8,6,7,8,10,3,8,7,8,4,4,2,6,8,5,2,7,3,2,2,6,3,4,2,3,3,5,1,2,4,6,7,2,3,2,4,4,2,2,1,1,2,2,1,3,2,3,2,1,1,1,-3,1,2,1,-1,1,-3,2,-5,1,-2,1,2,-52
-42,1,-13,1,-14,1,-4,3,-2,1,1,-1,2,2,-1,2,1,-1,3,2,1,-1,5,2,6,2,4,3,1,1,1,-1,1,1,1,2,4,3,4,1,5,3,6,6,6,4,4,4,4,3,4,5,7,7,11,9,7,5,5,5,11,4,8,11,7,9,11,9,8,7,9,9,8,13,10,8,9,13,16,15,11,8,15,7,11,12,13,15,10,8,12,11,13,8,16,13,17,7,9,8,3,12,8,9,3,11,9,3,10,15,14,8,7,6,3,10,6,12,4,7,10,5,4,3,5,4,2,11,6,3,2,3,3,5,5,2,2,3,3,4,3,1,6,4,4,5,5,-1,5,3,1,3,1,1,2,2,3,1,3,2,1,2,2,-3,1,-1,2,1,1,-3,1,1,-4,1,-3,2,1,-52
