3.1415926,0.000#0.910#0.920#0.830#0.820#0.560#0.550#0.810#0.580#0.390#0.450#0.430#0.440#0.510,4.200e+01,-00006660,000006276,1,000000042,000000308,000000000,000000000
-60,1,-6,1,-3,1,1,-1,1,-2,1,-1,1,-6,1,1,1,-1,2,-1,1,1,-2,3,1,2,1,5,1,2,-1,3,3,2,3,3,6,3,4,2,6,2,3,2,5,2,5,6,6,7,10,3,5,4,8,6,9,5,6,8,10,9,2,10,9,10,8,8,13,12,14,8,13,9,9,12,11,7,15,15,11,17,10,12,15,15,4,6,16,7,10,17,11,10,11,11,5,14,11,8,9,5,7,7,10,12,5,8,14,8,14,3,7,13,1,7,8,5,4,4,7,7,2,4,8,6,6,5,2,2,6,3,5,3,1,4,4,-1,5,1,3,2,2,3,4,3,4,1,-1,1,3,-1,2,1,2,1,-1,3,1,1,1,-5,1,-1,2,-6,1,-59
-61,1,-4,1,-3,1,-2,1,-1,1,1,-1,1,-7,2,-2,1,1,1,1,1,-2,1,3,1,2,2,4,1,1,2,4,3,2,7,2,4,3,6,2,3,2,5,2,4,3,6,6,9,7,6,3,8,4,9,6,6,5,10,7,3,9,10,9,8,10,11,10,14,12,13,8,9,9,10,13,16,6,12,14,10,17,13,14,4,15,15,7,9,8,11,17,12,9,6,10,12,13,9,8,8,4,11,6,4,13,13,9,16,6,8,2,4,10,9,6,4,5,5,5,2,8,6,5,7,6,2,5,6,2,5,3,2,2,5,3,4,1,3,1,2,2,4,3,4,3,-1,1,3,1,1,1,2,1,-1,1,2,2,1,1,-5,1,2,-8,1,-58
-61,1,-4,1,-3,1,-2,1,-1,1,1,-1,1,-7,2,-2,1,1,1,1,1,-2,1,3,1,2,2,4,1,1,2,4,3,2,7,2,4,3,6,2,3,2,5,2,4,3,6,6,9,7,6,3,8,4,9,6,6,5,10,7,4,8,10,9,8,10,11,10,14,12,13,8,9,9,9,14,16,6,12,14,10,17,15,12,4,15,15,7,9,8,12,16,12,9,5,11,12,13,9,8,7,5,11,6,4,13,13,9,16,6,8,2,4,10,9,6,4,5,5,5,2,8,6,5,7,6,2,5,6,2,5,3,2,2,5,3,4,1,3,1,2,2,4,3,4,3,-1,1,3,1,1,1,2,1,-1,1,1,3,1,1,-5,1,2,-8,1,-58
-61,1,-4,1,-3,1,-1,1,-2,1,1,-1,1,-7,2,-2,1,1,1,-1,2,-2,1,3,-1,3,2,4,1,1,2,4,2,3,7,2,5,2,6,2,3,2,3,4,5,2,7,5,8,8,6,3,8,4,11,4,6,5,10,7,3,9,11,8,7,11,9,12,13,13,12,9,9,9,11,12,15,7,12,14,9,18,13,14,4,15,15,7,11,6,11,17,12,9,7,9,13,12,10,7,8,4,9,8,4,13,12,10,17,5,8,2,5,9,8,7,4,5,4,6,2,8,6,5,6,7,1,6,5,3,4,4,3,1,5,3,4,1,2,2,2,2,5,2,4,3,-1,1,3,1,1,1,2,1,-1,1,2,2,1,1,-5,1,2,-8,1,-58
-61,1,-4,1,-3,1,-1,1,-2,1,1,-1,1,-7,2,-2,1,1,1,-1,2,-2,1,3,-1,3,2,4,1,1,2,4,2,3,7,2,5,2,6,2,3,2,3,4,5,2,7,5,8,8,6,3,8,4,11,4,6,5,10,7,3,9,10,9,7,11,9,12,12,14,11,10,8,10,11,12,15,7,12,14,9,18,13,14,5,14,15,7,11,6,12,16,12,9,7,9,13,12,10,7,9,3,8,9,5,12,12,10,17,5,8,2,5,9,8,7,4,5,4,6,2,8,6,5,6,7,1,6,5,3,4,4,3,1,5,3,4,1,2,2,2,2,5,2,4,3,-1,1,3,1,1,1,2,1,-1,1,2,2,1,1,-5,1,2,-8,1,-58
-61,1,-5,1,-3,1,1,-2,1,-1,1,1,-7,2,-1,1,-1,1,1,1,1,-2,3,1,1,2,2,4,1,1,2,4,3,2,4,5,4,3,3,5,4,1,4,3,5,2,9,3,7,10,4,4,6,6,14,1,4,7,13,4,6,6,10,9,7,11,10,11,10,16,11,10,5,13,9,14,9,13,13,13,13,14,14,13,7,12,8,14,11,6,15,13,13,8,8,8,14,11,9,8,4,8,9,8,8,9,11,11,13,9,8,2,8,6,9,6,6,3,6,4,4,6,5,6,6,7,5,2,2,6,4,4,4,-1,4,4,3,2,-1,4,3,1,4,3,3,4,1,-1,3,1,1,1,2,1,-1,1,3,1,1,1,-5,1,2,-8,1,-58
-61,1,-5,1,-3,1,1,-2,1,-1,1,1,-7,2,-1,1,-1,1,1,1,1,-2,3,1,1,2,2,4,1,1,2,4,3,2,4,5,4,3,3,5,4,1,4,3,5,2,9,3,7,10,3,5,6,6,14,1,4,7,12,5,6,6,10,9,7,11,10,11,10,16,12,9,5,13,9,14,9,13,13,13,13,14,14,13,7,12,8,14,11,6,15,13,13,8,8,8,14,11,9,8,4,8,9,8,8,9,11,11,13,9,8,2,8,6,9,6,6,3,6,4,4,6,5,6,6,7,5,2,2,6,4,4,4,-1,4,4,3,2,-1,4,3,1,4,3,3,4,1,-1,3,1,1,1,2,1,-1,1,3,1,1,1,-5,1,2,-8,1,-58
-61,1,-4,1,-3,1,-1,1,-2,1,1,-1,1,-7,2,-2,1,1,1,-1,2,-2,1,3,-1,3,2,4,1,1,1,5,2,3,7,2,4,3,6,2,3,2,3,4,5,2,7,5,8,8,6,3,8,4,11,4,6,5,10,7,3,9,10,9,7,11,9,12,11,15,11,10,8,10,10,13,15,7,12,14,10,17,13,14,5,14,15,7,10,7,12,16,12,9,7,9,13,12,10,7,9,3,8,9,5,12,11,11,17,5,8,2,6,8,8,7,4,5,4,6,2,8,6,5,6,7,1,6,5,3,4,4,3,1,5,3,4,1,2,2,2,2,5,2,4,3,-1,1,3,1,1,1,2,1,-1,1,2,2,1,1,-5,1,2,-8,1,-58
-61,1,-5,1,-3,1,1,-2,1,1,-1,1,-7,2,-1,1,-1,1,1,-1,2,-2,3,1,1,2,2,4,1,1,2,4,3,2,5,4,4,3,3,5,3,2,4,3,5,2,9,3,7,10,4,4,6,6,14,1,4,7,12,5,6,6,10,9,7,11,10,11,10,16,11,10,7,11,9,14,11,11,12,14,13,14,13,14,6,13,8,14,10,7,13,15,13,8,7,9,14,11,9,8,4,8,10,7,9,8,11,11,13,9,8,2,8,6,9,6,5,4,6,4,3,7,5,6,7,6,3,4,2,6,4,4,4,-1,4,4,3,2,-1,4,3,1,4,3,3,4,1,-1,3,1,1,1,2,1,-1,1,3,1,2,-6,1,2,-8,1,-58
-60,1,-6,1,-3,1,1,-2,1,-1,1,1,-7,2,-1,1,-1,1,1,1,1,-2,2,2,1,2,4,2,1,1,2,4,3,2,3,6,5,2,2,6,4,1,4,3,4,3,8,4,8,9,3,5,5,7,11,4,3,8,13,4,6,6,11,8,7,11,10,11,10,16,9,12,6,12,10,13,11,11,16,10,15,12,13,14,11,8,8,14,13,4,17,11,11,10,7,9,12,13,7,10,5,7,8,9,10,7,8,14,11,11,6,4,8,6,11,4,6,3,6,4,5,5,6,5,5,8,5,2,1,7,4,4,4,-1,3,5,3,2,1,3,2,2,4,3,2,5,1,-1,3,1,1,1,-1,3,-1,1,3,1,1,1,-5,1,2,-8,1,-58
-60,1,-6,1,-3,1,1,-2,1,-1,1,1,-7,2,-1,1,-1,1,1,1,1,-2,2,2,1,2,3,3,1,1,2,4,3,2,3,6,4,3,3,5,4,1,3,4,4,3,10,2,7,10,3,5,6,6,13,2,3,8,13,4,6,6,11,8,8,10,9,12,10,16,10,11,5,13,10,13,11,11,16,10,14,13,12,15,8,11,8,14,12,5,17,11,12,9,7,9,13,12,9,8,5,7,8,9,9,8,9,13,10,12,7,3,8,6,11,4,5,4,6,4,5,5,6,5,6,7,5,2,2,6,4,4,4,-1,3,5,3,2,-1,4,2,2,4,3,2,5,1,-1,3,1,1,1,-1,3,-1,1,3,1,1,1,-5,1,2,-8,1,-58
-60,1,-6,1,-3,1,1,-2,1,-1,1,1,-7,2,-1,1,-1,1,1,1,1,-2,2,2,1,2,3,3,1,1,2,4,3,2,3,6,5,2,3,5,4,1,3,4,4,3,10,2,8,9,3,5,6,6,12,3,3,8,13,4,6,6,11,8,8,10,9,12,10,16,10,11,5,13,9,14,11,11,16,10,14,13,12,15,8,11,8,14,12,5,17,11,11,10,7,9,13,12,8,9,5,7,8,9,9,8,9,13,11,11,7,3,8,6,11,4,5,4,6,4,5,5,6,5,6,7,5,2,2,6,4,4,4,-1,3,5,3,2,-1,4,2,2,4,3,2,5,1,-1,3,1,1,1,-1,3,-1,1,3,1,1,1,-5,1,2,-8,1,-58
