3.1415926,0.000#0.260#0.250#0.480#0.460#0.240#0.270#0.300#0.450#0.310#0.470#0.490#0.500#0.810#0.510#0.790#0.800#0.520#0.530#0.820#0.780#0.560#0.570,5.000e+01,-00007503,000007797,1,000000050,000000306,000000000,000000000
-77,1,1,-1,1,-4,1,1,1,1,1,2,1,-1,1,1,4,1,-1,4,-1,1,3,3,2,1,3,1,3,1,4,1,4,4,7,2,5,4,5,6,3,7,12,5,6,12,10,6,6,11,7,11,6,7,12,9,12,10,6,9,13,16,15,10,14,12,11,9,10,10,12,14,11,13,16,17,9,15,6,8,16,11,8,11,11,11,12,10,16,9,10,9,5,8,4,6,9,7,6,1,6,6,6,8,6,6,3,5,5,6,2,2,1,2,4,7,2,1,3,2,3,-1,1,-2,2,2,2,1,1,-1,2,-1,2,2,-2,1,-1,1,-10,1,-16,1,-59
-77,1,1,-1,1,-4,1,1,1,2,-1,2,1,1,-1,3,2,1,-1,3,1,1,3,2,3,2,2,3,1,3,2,2,3,4,7,5,2,5,4,6,3,10,9,3,7,14,9,6,6,12,5,9,8,6,14,10,11,9,7,15,6,17,15,11,13,14,9,14,5,8,14,13,12,11,17,15,12,8,13,7,17,10,9,14,8,13,10,13,13,14,5,10,4,7,5,7,8,6,7,1,6,7,5,7,7,6,3,6,4,6,2,1,2,1,5,7,2,1,3,4,1,-1,1,-2,3,1,3,-1,1,-1,2,-1,2,2,-2,1,-2,1,-8,1,-18,1,-58
-77,1,1,-1,1,-4,1,1,1,2,-1,2,1,1,-1,3,2,1,-1,3,1,1,3,2,3,2,2,3,1,2,3,2,3,4,7,4,3,5,4,6,3,10,9,3,7,14,9,5,7,13,4,9,8,6,14,10,11,9,7,14,7,17,15,10,14,14,9,14,5,8,14,13,12,11,17,15,12,8,13,7,17,10,9,14,8,13,10,13,13,14,5,10,4,7,5,7,8,6,7,1,6,7,5,7,7,6,3,6,4,6,2,1,2,1,5,7,2,1,3,4,1,-1,1,-2,3,1,3,-1,1,-1,2,-1,3,1,-2,1,-1,1,-9,1,-18,1,-58
-76,1,-2,1,1,-4,1,1,1,2,-1,2,1,1,-1,3,2,-1,1,1,3,1,3,2,3,2,1,4,1,3,2,4,1,6,5,5,2,4,5,4,5,10,9,2,8,10,13,7,5,11,6,7,10,7,13,12,9,8,8,15,6,19,13,10,14,11,12,12,7,13,9,13,12,14,14,18,9,8,13,10,14,13,6,13,9,11,12,16,10,11,8,6,8,6,6,5,10,6,7,3,4,5,7,8,6,6,3,6,4,5,3,-1,3,2,4,6,3,3,1,3,2,-1,1,-2,3,1,3,-1,1,-1,2,-1,2,2,-2,1,-2,1,-8,1,-18,1,-58
-76,1,-2,1,1,-4,1,1,1,2,-1,2,1,1,-1,3,2,-1,1,1,3,1,3,2,3,2,1,4,1,3,2,4,1,6,5,5,2,4,5,4,5,10,9,3,7,10,13,7,5,11,6,7,10,7,13,12,9,7,9,16,5,18,14,10,14,11,12,12,7,12,10,14,11,14,14,19,8,7,14,10,14,11,8,13,9,11,12,16,10,11,8,6,8,6,6,5,10,6,7,3,4,5,7,8,6,6,3,6,4,6,2,-1,3,2,4,6,3,3,1,3,2,-1,1,-2,3,1,3,-1,1,-1,2,-1,2,2,-2,1,-2,1,-8,1,-18,1,-58
-77,1,1,-1,1,-4,1,1,1,2,-1,2,1,1,-1,2,3,1,-1,3,1,1,3,2,3,2,2,3,1,2,3,2,3,4,7,4,3,4,5,6,3,10,9,3,7,13,10,5,7,13,4,9,8,6,14,10,11,9,7,14,7,17,15,10,14,14,9,14,5,8,14,14,11,11,17,15,12,8,13,6,18,10,9,14,8,13,10,13,13,15,4,10,4,7,5,6,9,6,7,1,6,7,5,7,7,6,3,6,4,6,2,1,2,1,5,7,2,1,3,4,1,-1,1,-2,3,1,3,-1,1,-1,2,-1,3,1,-2,1,-1,1,-9,1,-18,1,-58
-77,1,1,-1,1,-4,1,1,1,2,-1,2,1,1,-1,3,2,1,-1,3,1,1,3,2,3,2,2,3,1,3,2,2,3,4,7,5,2,5,4,6,3,10,9,3,7,13,10,6,6,12,5,9,8,6,14,10,11,9,7,15,6,17,15,9,15,14,9,14,5,8,14,14,11,12,16,16,11,8,13,7,17,10,9,14,8,12,11,13,13,14,5,7,7,7,5,7,8,6,7,1,6,6,6,7,7,6,3,6,4,6,2,1,2,1,5,7,2,1,3,4,1,-1,1,-2,3,1,3,-1,1,-1,2,-1,2,2,-2,1,-2,1,-8,1,-18,1,-58
-77,1,1,-1,1,-4,1,1,1,2,-1,2,1,1,-1,3,2,1,-1,3,1,1,3,2,3,2,2,3,1,3,2,2,3,4,7,5,2,5,4,6,3,11,8,3,7,12,11,6,6,12,5,9,8,6,14,10,11,8,8,16,5,17,15,9,15,13,10,14,5,10,12,14,11,12,16,17,10,8,13,7,17,11,8,14,8,12,11,13,13,13,6,7,7,7,5,7,8,6,7,1,6,5,7,7,7,5,4,6,4,6,2,1,2,1,5,7,2,1,3,4,1,-1,1,-2,3,1,3,-1,1,-1,2,-1,2,2,-2,1,-2,1,-8,1,-18,1,-58
-76,1,-2,1,1,-4,1,1,1,2,-1,2,1,1,-1,3,2,-1,1,1,3,1,3,2,3,2,1,4,1,3,2,4,1,6,5,5,2,4,5,4,5,10,9,3,7,10,13,7,5,11,6,8,9,6,14,12,9,7,9,16,5,17,15,10,14,12,11,12,7,12,10,14,11,14,14,20,7,7,14,10,14,11,8,13,9,11,12,15,11,12,7,6,8,5,7,5,10,6,7,3,4,5,7,8,6,6,3,6,4,6,2,-1,3,2,4,6,3,3,1,3,2,-1,1,-2,3,1,3,-1,1,-1,2,-1,1,3,-2,1,-2,1,-8,1,-18,1,-58
-77,1,1,-1,1,-4,1,1,1,2,-1,2,1,1,-1,3,2,1,-1,3,1,1,3,2,3,2,2,3,1,3,2,2,3,4,7,5,2,5,4,6,3,12,7,3,7,12,11,6,6,11,6,9,8,6,14,10,11,8,8,16,5,17,15,9,15,13,10,14,5,10,12,14,11,11,17,17,10,8,13,9,15,11,8,13,9,11,12,13,13,13,6,7,7,7,5,7,8,6,7,1,6,5,7,7,7,5,4,6,4,6,2,1,2,1,5,7,2,1,3,4,1,-1,1,-2,3,1,3,-1,1,-1,2,-1,2,2,-2,1,-2,1,-8,1,-18,1,-58
