3.1415926,0.000#0.370#0.400#0.410#0.290#0.390#0.270#0.280#0.380#0.260#0.300#0.340#0.350#0.360#0.240#0.310,4.700e+01,-00006583,000007893,1,000000047,000000308,000000000,000000000
-67,1,-2,1,-3,1,-2,2,2,1,-1,1,-1,2,1,-1,3,1,1,2,1,2,1,5,3,3,6,-1,5,2,5,4,7,7,8,4,6,7,5,7,3,7,7,7,6,8,9,14,5,9,6,10,16,10,21,11,12,14,6,10,12,15,10,18,14,16,17,8,19,6,7,11,14,15,13,10,13,11,7,13,11,9,15,10,9,7,8,12,13,11,9,8,9,5,12,5,9,9,1,8,4,8,12,6,7,4,8,3,2,6,3,5,2,3,4,3,3,4,-1,4,-2,3,2,1,2,3,1,-1,1,-1,1,2,2,-2,1,-2,1,-1,1,1,-5,1,-5,1,-5,1,-77
-67,1,-3,1,-3,1,1,1,1,2,1,-2,2,-1,1,2,2,-1,3,1,2,2,4,4,2,5,1,3,4,5,4,4,10,4,8,5,8,5,7,3,7,8,6,6,8,9,14,7,7,6,10,15,11,16,16,14,12,4,12,17,10,14,14,8,22,11,14,12,13,6,12,10,19,9,14,7,17,6,14,12,8,15,10,6,10,10,10,14,10,10,7,7,7,7,10,11,7,2,7,6,6,11,7,7,4,8,3,2,6,3,5,1,4,3,4,5,2,2,2,-2,2,3,-1,3,3,1,1,-1,1,-1,3,1,-3,1,1,-2,1,1,-6,1,-4,1,-6,1,-76
-67,1,-3,1,-3,1,1,1,1,2,1,-2,2,-1,1,2,2,-1,3,1,2,2,4,4,2,4,2,3,4,5,4,4,10,4,8,5,8,5,7,3,7,7,7,6,8,9,14,6,8,7,9,15,11,16,16,14,12,5,11,18,9,14,14,8,22,10,15,12,13,7,11,10,19,9,14,7,17,8,12,12,8,15,10,6,10,10,10,14,10,10,7,7,7,8,9,11,7,3,6,4,8,10,8,6,5,8,3,2,6,3,5,1,4,3,4,5,2,2,2,-2,2,3,1,2,3,1,1,-1,1,-1,3,1,-3,1,1,-2,1,1,-6,1,-4,1,-6,1,-76
-67,1,-3,1,-3,1,1,1,1,2,1,-2,2,-1,1,2,2,-1,3,1,2,2,4,4,2,4,2,3,4,5,4,4,10,4,8,4,9,6,6,3,7,7,7,6,8,9,14,6,8,8,8,15,11,16,16,14,12,5,11,18,9,14,14,8,22,9,16,12,13,8,10,10,19,8,15,7,17,8,12,12,8,14,11,6,10,11,9,14,10,10,7,7,7,8,9,11,7,3,6,4,8,11,7,7,4,8,3,2,6,2,6,1,4,3,4,5,2,2,2,-2,2,3,1,2,3,1,1,-1,1,-1,2,2,-3,1,1,-2,1,1,-6,1,-4,1,-6,1,-76
-67,1,-3,1,-3,1,1,1,1,2,1,-2,2,1,-1,2,2,-1,3,1,2,2,4,4,2,5,1,3,4,4,5,6,8,4,8,5,8,6,6,3,7,8,6,5,9,8,15,7,7,6,10,14,12,15,17,14,12,4,12,16,11,13,15,10,20,14,11,14,11,6,12,8,21,11,12,9,15,5,15,11,9,14,11,6,10,10,10,14,10,10,7,7,7,9,8,10,8,2,7,6,6,10,8,7,4,8,3,2,6,3,5,-1,5,4,3,5,2,2,2,-2,2,3,-1,3,3,1,1,-1,1,-1,2,2,-3,1,1,-2,1,1,-6,1,-4,1,-6,1,-76
-67,1,-3,1,-3,1,1,1,1,2,1,-2,2,-1,1,2,2,-1,3,1,2,2,4,4,2,4,2,3,4,5,4,4,10,4,8,6,7,5,7,3,7,7,7,6,8,9,14,6,8,7,9,15,11,16,16,14,12,5,11,18,9,14,14,8,22,10,15,12,13,7,11,10,19,9,14,7,17,8,12,12,8,15,10,6,10,10,10,14,10,10,7,7,7,7,10,11,7,3,6,5,7,11,7,6,5,8,3,2,6,3,5,1,4,3,4,5,2,2,2,-2,2,3,-1,3,3,1,1,-1,1,-1,3,1,-3,1,1,-2,1,1,-6,1,-4,1,-6,1,-76
-67,1,-2,1,-4,1,1,1,1,2,1,-2,2,1,-1,2,2,-1,3,1,2,2,4,4,2,5,1,3,4,4,5,6,8,4,8,5,8,6,6,2,8,8,6,5,9,8,15,7,7,5,11,13,13,17,15,14,12,4,12,16,11,13,15,10,20,14,11,14,11,5,13,8,21,11,12,9,15,5,15,11,9,14,11,6,10,10,10,14,10,10,7,7,7,9,8,10,8,2,7,6,6,10,8,7,4,8,3,3,5,3,5,-1,5,5,2,5,2,2,2,-2,2,3,-1,3,3,1,1,-1,1,-1,2,2,-3,1,1,-2,1,1,-6,1,-4,1,-6,1,-76
-67,1,-2,1,-4,1,1,1,1,2,1,-2,2,1,-1,2,2,-1,3,1,2,2,4,4,2,5,1,3,4,4,5,6,8,4,8,5,8,6,6,2,8,8,6,5,9,8,15,7,7,5,11,14,12,17,15,14,12,4,12,16,11,13,15,10,20,14,11,14,11,5,13,8,21,11,12,9,15,5,15,11,9,14,11,6,10,10,10,14,10,10,7,7,7,9,8,10,8,2,7,6,6,10,8,7,4,8,3,3,5,3,5,-1,5,4,3,5,2,2,2,-2,2,3,-1,3,3,1,1,-1,1,-1,2,2,-3,1,1,-2,1,1,-6,1,-4,1,-6,1,-76
-67,1,-3,1,-3,1,1,1,1,2,1,-2,2,-1,1,2,2,-1,3,1,2,2,4,4,2,4,2,3,4,5,4,4,10,5,7,6,7,5,7,3,7,8,6,6,8,10,13,6,8,6,10,14,12,16,16,14,12,5,11,17,10,14,14,9,21,10,15,12,13,7,11,10,19,9,14,7,17,7,13,12,8,15,10,6,10,10,10,14,10,10,7,7,7,7,10,11,7,2,7,6,6,11,7,7,4,8,3,2,6,3,5,1,4,3,4,5,2,2,2,-2,2,3,-1,3,3,1,1,-1,1,-1,3,1,-3,1,1,-2,1,1,-6,1,-4,1,-6,1,-76
-67,1,-2,1,-4,1,1,1,1,2,1,-2,2,1,-1,2,2,-1,3,1,2,2,4,3,3,5,1,3,4,4,5,5,9,5,7,5,8,6,6,2,8,9,5,5,9,8,15,7,7,5,11,13,13,17,15,15,11,4,12,16,11,12,16,10,20,14,11,14,11,5,13,8,21,11,12,9,15,5,15,11,9,14,11,6,10,9,11,14,10,11,6,7,7,9,8,9,9,2,7,6,6,11,7,7,4,8,3,4,4,3,5,-1,5,5,2,5,2,2,2,-2,2,3,-1,3,3,1,1,-1,1,-1,2,2,-3,1,1,-2,1,1,-6,1,-4,1,-6,1,-76
-67,1,-3,1,-3,1,1,1,1,2,1,-2,2,1,-1,2,2,-1,3,1,2,2,4,4,2,5,1,3,4,4,5,6,8,4,8,5,8,6,6,3,7,8,6,6,8,8,15,7,7,6,10,15,11,16,16,14,12,4,12,16,11,13,15,10,20,14,11,15,10,6,12,8,21,11,12,9,15,5,15,11,9,14,11,6,10,11,9,13,11,10,7,7,7,8,9,10,8,2,7,6,6,10,8,7,4,7,4,2,6,3,5,-1,5,4,3,5,2,2,2,-2,2,3,-1,3,3,1,1,-1,1,-1,2,2,-3,1,1,-2,1,1,-6,1,-4,1,-6,1,-76
