0.0000000,0.000#0.810,5.000e-01,-00000075,000000076,0,000000001,000000302,000000000,000000000
-60,1,-4,1,-1,1,-2,1,-3,1,1,2,-5,2,1,3,1,1,2,-1,3,3,-3,4,-1,3,2,7,2,2,5,8,5,5,6,7,5,6,8,10,8,12,17,10,12,14,13,19,15,18,16,13,23,22,33,23,23,25,30,27,27,27,26,29,24,22,30,48,35,36,29,28,28,39,37,31,33,35,31,31,28,32,31,27,38,40,37,26,27,26,26,33,27,21,24,27,33,35,27,12,20,23,21,19,24,23,16,15,16,21,13,16,16,13,11,8,13,8,7,7,7,10,9,10,6,3,4,4,5,5,4,5,3,8,2,2,4,-1,2,-1,1,1,1,1,2,2,2,2,-2,1,-1,1,1,1,1,-75
-61,1,-4,1,-1,1,-2,1,-4,2,-1,2,-4,1,1,4,-1,2,1,1,-1,4,2,-2,1,3,-1,3,4,6,1,6,3,7,6,6,6,7,5,3,10,13,6,16,16,8,15,12,16,14,20,14,17,16,27,29,20,24,26,26,30,25,28,33,22,28,24,27,33,42,37,29,30,33,26,40,33,36,31,32,35,28,35,28,30,27,43,38,29,33,28,18,31,27,31,25,21,34,31,27,25,18,22,22,16,23,21,19,16,17,21,14,14,13,20,10,11,11,10,8,5,9,7,9,9,7,8,5,1,7,4,4,5,3,4,8,1,4,1,-1,2,1,-1,2,1,1,1,3,2,1,-2,1,1,-1,1,1,1,-73
