0.0000000,0.000#0.950,3.000e+00,-00000503,000000547,1,000000003,000000350,000000000,000000000
-61,1,-3,1,-8,1,-4,1,-1,3,-3,1,2,-1,1,-1,2,-1,2,4,1,1,2,2,2,-1,2,2,3,1,3,5,3,3,10,3,6,2,3,5,10,6,4,4,5,4,12,12,8,6,12,5,13,14,8,12,19,17,12,12,12,11,12,17,12,13,22,15,19,15,21,23,19,18,21,19,23,26,21,21,29,17,30,30,29,27,28,11,24,25,18,25,25,21,27,22,30,31,24,21,13,22,24,22,19,17,19,24,19,14,25,17,20,13,20,13,10,13,19,18,13,10,21,15,10,15,16,12,11,13,7,7,14,7,9,8,12,11,8,13,6,9,9,7,6,4,7,3,4,4,5,3,8,4,6,5,5,2,3,1,3,5,3,-1,2,3,3,2,-1,2,2,-2,1,1,2,-2,1,-9,1,-5,1,-81
-62,1,-1,1,-10,1,-4,2,-1,2,-1,1,-2,2,-1,1,-1,2,4,2,1,1,2,1,1,2,1,2,2,3,3,4,3,3,3,10,3,6,2,3,9,8,3,4,4,5,11,12,10,8,3,12,12,12,8,9,22,18,11,12,13,14,11,14,13,13,12,24,14,21,16,19,23,21,19,21,23,23,28,20,14,29,30,29,29,26,15,28,20,25,24,19,18,24,26,28,25,29,29,25,16,16,22,25,18,18,22,18,22,17,15,24,16,22,14,19,9,11,16,18,14,14,16,21,9,13,13,16,12,12,8,8,9,13,7,8,13,11,9,10,10,5,12,7,2,6,5,6,3,5,4,5,5,8,1,5,8,4,1,3,3,4,1,3,1,2,3,3,2,-1,1,2,-2,3,1,-3,1,-9,1,-5,1,-80
