0.0000000,0.000#0.810#0.800#0.710#0.720#0.690#0.700#0.730#0.450#0.970#0.980#0.040#0.390#0.460#0.780#0.050#0.060#0.430#0.470#0.990#0.010#0.030#0.440#0.020#0.070#0.260#0.400#0.410#0.760#0.380#0.590#0.630,2.000e-01,-00000026,000000036,0,000000001,000000310,000000000,000000000
-58,1,1,1,-3,2,1,1,1,2,1,-1,2,2,1,-1,3,1,3,2,2,2,1,2,2,5,2,4,4,4,2,6,4,4,3,4,7,9,5,4,5,10,6,4,8,4,12,6,5,8,8,7,13,6,6,6,2,16,11,6,4,10,11,15,9,9,11,14,7,9,5,6,14,14,11,12,4,17,14,9,9,11,11,5,8,7,1,8,7,11,6,5,5,9,6,5,2,4,5,6,7,8,4,3,4,1,2,7,3,3,1,9,5,1,3,2,2,2,3,3,2,3,-1,2,2,1,1,-1,1,1,1,2,-1,1,1,1,-5,1,-6,1,-3,1,-18,1,-79
-62,1,1,1,-3,2,1,1,1,2,1,-1,2,2,1,-1,3,1,3,1,3,2,1,2,2,5,2,4,4,4,2,6,3,5,3,4,7,8,6,3,6,10,6,4,8,4,10,8,5,8,8,6,14,5,6,6,2,17,11,6,4,10,10,15,10,9,11,14,6,9,6,6,14,12,12,13,4,16,14,10,9,10,11,6,8,7,1,8,7,11,4,7,5,9,6,5,2,4,5,6,7,8,4,3,4,1,2,7,3,3,1,9,4,2,3,2,2,2,1,5,2,3,-1,2,2,1,1,-1,1,1,1,2,-1,1,-1,2,-5,1,-6,1,-3,1,-18,1,-75
-62,1,1,1,-3,2,1,1,1,2,1,-1,2,2,1,-1,3,1,3,2,2,2,1,2,2,5,2,4,4,4,2,6,4,4,3,4,7,9,5,4,5,10,6,4,8,4,12,6,5,8,8,7,13,6,6,6,2,16,11,6,4,10,11,15,9,9,11,14,7,9,5,6,14,14,11,12,4,17,14,9,9,11,11,5,8,7,1,8,7,11,6,5,5,9,6,5,2,4,5,6,7,8,4,3,4,1,2,7,3,3,1,9,5,1,3,2,2,2,3,3,2,3,-1,2,2,1,1,-1,1,1,1,2,-1,1,1,1,-5,1,-6,1,-3,1,-18,1,-75
-62,2,-1,1,-2,1,2,-1,1,2,1,1,2,-1,3,-1,2,1,3,1,2,2,2,2,2,2,5,2,5,3,3,4,5,4,5,4,4,7,10,2,6,8,6,4,6,9,4,11,5,9,9,5,8,10,8,4,6,9,16,7,4,8,11,10,12,12,8,13,10,9,8,3,12,10,14,13,8,13,10,14,12,7,11,8,8,7,4,2,9,9,7,9,3,6,7,8,3,3,5,7,3,7,7,3,5,2,2,4,5,3,2,2,10,4,1,3,3,1,1,5,2,4,-1,1,3,-1,2,-2,1,2,1,1,-1,1,1,1,-5,1,-5,1,-3,1,-18,1,-76
-62,2,-1,1,-3,3,-1,1,2,1,1,2,-1,3,-1,2,1,3,1,2,2,2,2,2,1,6,2,5,3,3,4,4,5,5,4,4,7,9,3,6,5,9,4,6,9,4,11,5,8,10,4,9,10,8,4,6,8,17,6,5,7,10,12,11,12,9,10,13,9,8,3,10,12,13,12,10,12,11,13,12,7,12,8,8,7,4,2,8,10,7,9,3,6,7,8,3,3,5,5,4,8,7,3,5,2,2,4,5,3,2,2,10,4,1,3,3,1,1,5,2,4,-1,1,3,-1,2,-2,1,2,1,1,-1,1,1,1,-5,1,-5,1,-3,1,-18,1,-76
-62,2,1,-3,2,1,-1,2,1,1,1,2,1,2,-1,2,1,3,1,3,1,2,2,2,3,4,3,5,5,-1,4,5,4,5,4,4,7,10,2,7,7,6,4,7,9,5,11,3,9,10,5,8,11,7,3,6,11,14,7,4,8,11,14,9,13,7,13,10,8,8,3,14,9,14,13,8,15,9,14,10,8,13,6,8,6,4,3,9,9,6,9,4,6,6,8,4,2,5,8,3,7,7,3,4,2,2,5,5,2,2,6,7,3,3,1,3,1,1,5,2,4,-1,1,3,-1,2,-2,1,2,1,1,-1,1,1,1,-5,1,-5,1,-3,1,-18,1,-76
-62,2,1,-3,2,1,-1,1,2,1,1,2,1,2,-1,2,1,3,1,3,1,2,2,2,2,5,2,6,4,1,4,5,4,5,4,4,7,10,2,7,7,6,4,6,9,6,9,5,9,9,6,7,11,7,4,6,9,16,7,4,8,11,11,12,13,7,13,9,9,8,3,13,9,14,14,7,14,11,13,11,8,10,8,8,7,4,2,10,9,6,9,3,7,6,8,4,2,5,7,4,6,7,3,5,2,2,5,5,2,2,5,7,4,3,1,3,1,1,5,2,4,-1,1,3,-1,2,-2,1,2,1,1,-1,1,1,1,-5,1,-5,1,-3,1,-18,1,-76
-62,2,-1,1,-3,3,-1,1,2,1,1,1,1,3,-1,2,1,2,2,2,2,2,2,2,1,5,3,4,4,3,2,6,5,4,3,4,9,9,3,6,4,9,5,6,8,4,12,4,9,9,5,9,10,8,4,6,7,17,7,5,7,10,10,12,12,9,11,12,9,9,3,9,13,12,12,11,11,11,13,12,7,13,8,7,7,5,2,8,8,9,8,4,5,7,8,4,3,4,4,6,8,6,4,5,2,2,4,5,3,2,2,9,4,2,3,2,2,1,5,2,3,1,1,2,1,2,-2,1,2,1,1,-1,1,1,1,-5,1,-5,1,-3,1,-18,1,-76
-61,2,1,-3,2,1,-1,2,2,-1,1,2,2,1,-1,3,1,2,2,3,1,1,3,2,5,1,5,3,5,2,4,5,4,4,4,4,11,5,2,7,10,4,5,8,6,8,9,5,7,10,5,11,8,7,5,3,17,9,6,6,8,10,15,7,14,9,13,9,9,5,4,15,11,14,13,5,15,9,13,12,7,14,6,7,7,2,5,7,9,8,7,5,8,6,6,3,3,4,8,3,10,5,2,5,1,2,7,4,3,1,8,4,3,3,2,2,2,-1,6,2,3,-1,2,2,-1,2,-2,2,1,1,1,-1,1,1,1,-4,1,-6,1,-3,1,-18,1,-77
-63,1,1,1,-3,2,1,1,1,2,1,-1,2,2,1,-1,3,1,3,2,2,2,1,2,2,5,3,4,3,4,2,6,4,4,3,5,7,10,3,4,5,11,5,4,9,5,11,5,7,8,7,8,11,8,5,6,4,18,7,5,4,10,11,15,9,10,12,12,9,9,4,5,16,13,12,12,7,14,12,12,7,11,11,4,11,5,2,7,8,9,8,4,6,7,7,5,2,4,4,6,7,8,4,4,3,1,4,5,4,2,1,10,4,2,2,3,1,2,4,3,1,3,-1,2,2,1,1,-1,1,1,1,2,-1,1,1,1,-5,1,-5,1,-3,1,-18,1,-75
-63,1,1,1,-3,2,1,1,1,2,1,-1,2,2,1,-1,3,1,3,2,2,2,1,2,2,5,3,4,3,4,2,6,4,4,3,5,7,9,4,4,5,11,5,4,9,5,11,5,5,10,7,6,13,6,7,6,3,18,7,6,4,10,11,15,9,10,11,13,8,9,4,6,16,13,12,11,6,15,13,12,7,11,11,4,10,5,3,6,8,10,7,5,5,8,7,5,2,4,4,6,7,8,4,4,3,1,4,5,4,2,1,9,5,2,2,2,2,2,4,3,1,3,-1,2,2,1,1,-1,1,1,1,2,-1,1,1,1,-5,1,-5,1,-4,1,-18,1,-74
-59,2,1,-3,2,1,1,1,2,-1,1,2,2,1,-1,3,1,2,2,3,1,1,3,2,5,1,5,4,4,2,4,5,4,4,4,5,10,5,3,7,10,4,4,9,5,8,9,5,7,10,5,13,7,6,6,2,17,11,4,6,8,10,15,9,12,10,13,8,9,5,5,14,11,14,14,4,15,9,14,11,8,13,6,7,7,2,6,8,8,7,7,6,7,6,6,3,3,5,7,4,10,4,2,5,2,1,8,3,3,1,8,4,3,3,2,2,2,-1,6,2,3,-1,2,2,-1,2,-2,2,1,1,1,1,-1,1,1,-4,1,-6,1,-3,1,-18,1,-79
-60,1,1,1,-3,2,1,1,1,2,1,-1,2,2,1,-1,3,1,3,2,2,2,1,2,2,5,3,3,4,4,2,6,4,4,3,4,8,8,5,4,5,11,5,4,9,4,12,5,5,8,9,6,13,6,7,6,1,19,8,6,4,10,11,15,9,10,10,14,7,10,4,6,15,14,10,12,5,17,13,10,8,12,11,4,9,6,2,7,7,11,7,4,6,8,7,5,1,5,4,6,7,8,4,4,3,1,3,6,3,3,1,9,5,2,2,2,2,2,3,4,1,3,-1,2,2,1,1,-1,1,1,1,2,-1,1,1,1,-5,1,-5,1,-4,1,-18,1,-77
-61,2,1,-3,2,1,-1,2,2,-1,1,2,2,1,-1,3,1,2,2,3,1,1,3,2,5,1,4,4,5,2,4,5,2,6,4,3,12,5,2,7,10,4,5,7,7,7,9,5,8,9,6,9,9,8,5,3,17,8,7,6,8,10,15,7,14,9,12,10,8,6,4,14,11,14,14,5,15,9,13,12,7,13,7,7,6,3,5,7,9,8,7,5,8,6,5,4,3,4,8,3,10,5,2,5,1,2,7,4,2,2,8,4,3,3,2,2,1,1,5,2,4,-1,2,2,-1,2,-2,1,2,1,1,-1,1,1,1,-5,1,-5,1,-3,1,-18,1,-77
