0.0000000,0.000#0.690#0.710#0.800#0.420#0.700#0.720#0.730#0.410#0.680#0.760#0.430#0.620#0.630#0.740#0.440#0.570#0.580#0.670#0.600#0.390#0.640#0.650,2.000e+00,-00000383,000000381,1,000000002,000000382,000000000,000000000
-90,2,-2,1,-1,1,-6,1,1,-1,1,1,-1,1,1,1,-2,3,2,2,2,1,2,1,2,2,3,1,3,3,1,2,1,4,4,2,4,2,1,1,5,8,6,4,4,8,4,2,3,6,4,2,5,13,5,4,5,6,5,3,8,7,4,4,4,8,5,6,6,3,11,7,7,8,8,10,5,5,8,4,7,4,6,1,3,9,12,8,4,7,11,6,5,9,8,7,6,8,6,6,8,8,2,12,12,10,6,6,4,4,4,10,5,6,2,7,7,9,9,3,9,13,4,4,6,4,3,10,9,4,7,7,9,6,5,5,1,2,2,6,2,6,3,4,1,7,2,4,1,3,3,3,3,5,5,2,2,-1,3,1,3,3,2,2,1,1,2,2,-1,2,2,-2,2,-1,1,-1,1,-2,1,4,-2,1,1,1,1,1,-1,1,-8,1,-4,1,-7,1,-73
-90,1,1,-1,1,-2,1,-5,1,1,1,-2,1,1,-1,1,1,2,1,1,2,3,1,1,2,2,2,1,2,5,1,1,2,3,2,1,4,4,3,1,1,5,7,7,4,5,5,4,4,4,2,6,3,6,8,8,5,5,3,6,4,5,8,7,3,6,6,7,4,4,6,9,6,10,8,11,5,6,5,6,7,4,7,3,4,6,4,12,8,7,5,8,9,6,6,6,7,9,6,9,5,10,6,5,4,15,11,7,7,4,4,8,4,8,5,6,4,6,7,8,7,10,7,8,3,6,6,5,3,12,6,8,5,7,5,8,5,2,1,4,3,4,4,4,4,4,1,10,1,-1,2,3,4,3,5,2,5,1,2,2,2,1,4,2,2,2,-1,2,3,-1,1,2,1,1,-1,2,-3,1,-1,2,-1,3,-1,2,-1,1,-1,1,1,-1,1,-6,1,-5,1,-7,1,-73
-90,1,1,-1,1,-2,1,-5,1,1,1,-2,1,1,-1,1,1,2,1,1,2,3,1,1,2,2,2,1,2,4,2,1,2,3,2,1,4,4,3,1,1,5,6,8,4,5,5,4,4,4,2,6,3,7,7,8,5,4,4,6,4,5,8,7,3,6,6,7,4,4,6,9,6,10,8,11,5,6,5,6,7,4,7,3,4,6,4,11,9,7,5,7,10,6,6,6,7,8,7,9,5,10,6,5,4,15,11,6,6,6,4,8,4,8,5,6,4,6,7,8,7,10,7,8,3,6,6,5,3,12,6,8,5,7,5,8,5,2,1,4,3,4,4,5,3,4,1,10,1,-1,2,3,4,3,5,2,5,1,2,2,2,1,4,2,2,2,-1,2,3,-1,1,2,1,1,-1,2,-3,1,-1,1,1,3,-1,1,1,1,-1,1,1,-1,1,-6,1,-5,1,-7,1,-73
-90,1,1,-2,1,-1,1,-5,1,1,1,-2,1,1,-1,1,1,2,1,-1,3,3,1,1,2,2,2,1,2,4,2,1,2,3,2,1,4,4,3,1,1,7,4,8,4,6,4,3,5,4,2,5,4,8,4,10,5,4,4,4,6,5,8,7,3,7,4,8,4,3,5,11,6,12,6,9,7,6,5,5,7,5,5,3,6,6,4,11,8,8,5,6,11,5,7,6,7,7,8,9,5,9,6,6,4,14,12,5,7,6,4,7,5,8,5,6,3,6,8,8,7,9,8,8,3,6,6,6,2,12,6,7,6,5,7,8,5,2,1,4,2,6,3,5,3,4,1,10,1,-1,2,3,4,4,4,2,5,1,2,2,2,1,4,2,2,2,-1,2,3,-1,1,2,1,1,-1,2,-3,1,-1,1,1,3,-1,1,1,1,-1,1,1,-1,1,-6,1,-5,1,-7,1,-73
-90,2,-2,1,-2,1,-5,1,1,-1,1,1,-1,1,1,-1,1,-1,3,1,2,4,-1,2,1,2,2,2,1,6,1,1,1,3,2,4,3,3,3,-1,1,5,7,6,5,5,6,4,3,4,6,3,3,4,11,8,3,6,2,8,3,6,6,7,4,4,8,6,5,5,4,10,6,10,7,9,7,7,6,5,6,6,5,4,4,3,6,14,6,8,4,9,8,7,6,8,5,11,6,4,9,9,5,5,4,16,12,8,6,4,2,8,6,5,6,6,4,7,6,12,4,9,9,7,5,4,5,6,4,10,7,7,6,7,5,7,5,2,2,3,3,4,4,5,4,3,2,8,2,-1,3,3,3,4,4,3,5,-1,2,2,2,2,3,1,4,1,-1,4,1,-1,1,2,1,1,-1,2,-3,1,-1,1,2,2,-1,2,-1,1,1,-1,1,1,-7,1,-5,1,-7,1,-73
-90,1,1,-1,1,-2,1,-5,1,1,1,-2,1,1,-1,1,1,2,1,1,2,3,1,1,2,2,2,1,2,5,1,1,2,3,2,1,4,4,3,1,1,5,6,8,4,5,5,4,4,4,2,6,3,6,8,8,5,4,4,6,4,5,8,7,3,6,6,7,4,4,6,9,6,10,8,11,5,6,5,6,7,4,7,3,4,6,4,11,9,7,5,7,10,6,6,6,7,9,6,9,5,10,6,5,4,15,11,6,8,4,4,8,4,8,5,6,4,6,7,8,7,10,7,8,3,6,6,5,3,12,6,8,5,7,5,8,5,2,1,4,3,4,4,4,4,4,1,10,1,-1,2,3,4,3,5,2,5,1,2,2,2,1,4,2,2,2,-1,2,3,-1,1,2,1,1,-1,2,-3,1,-1,1,1,3,-1,1,1,1,-1,1,1,-1,1,-6,1,-5,1,-7,1,-73
-90,1,1,-1,1,-2,1,-5,1,1,1,-2,1,1,-1,1,1,2,1,1,2,3,1,1,2,2,2,1,2,4,2,1,2,3,2,1,4,4,3,1,1,5,6,8,4,5,5,4,4,4,2,6,3,7,7,8,5,4,4,5,5,5,8,7,3,6,6,7,4,3,6,10,6,10,8,11,5,6,5,6,7,4,7,3,4,6,4,11,8,8,5,7,10,6,6,6,7,8,7,9,5,10,6,5,4,15,11,5,7,6,4,7,5,8,5,6,4,6,7,8,7,10,7,8,3,6,6,5,3,12,6,8,5,7,5,8,5,2,1,4,3,4,4,5,3,4,1,10,1,-1,2,3,4,3,5,2,5,1,2,2,2,1,4,2,2,2,-1,2,3,-1,1,2,1,1,-1,2,-3,1,-1,1,1,3,-1,1,1,1,-1,1,1,-1,1,-6,1,-5,1,-7,1,-73
-90,1,1,-1,1,-2,1,-5,1,1,1,-2,1,1,-1,1,1,2,1,1,2,3,1,1,2,2,2,1,2,4,2,1,2,3,2,1,4,4,3,1,1,5,6,8,4,5,5,4,4,4,2,6,3,7,6,9,5,4,4,5,5,5,8,7,3,6,6,7,4,3,6,10,6,10,8,11,5,6,5,6,7,4,7,2,5,6,4,11,8,8,5,7,10,6,6,6,7,8,7,9,5,10,6,5,4,15,11,5,7,6,4,7,5,8,5,6,4,6,7,8,7,10,7,8,3,6,6,5,3,12,6,8,5,7,5,8,5,2,1,4,3,4,4,5,3,4,1,10,1,-1,2,3,4,3,5,2,5,1,2,2,2,1,4,2,2,2,-1,2,3,-1,1,2,1,1,-1,2,-3,1,-1,1,1,3,-1,1,1,1,-1,1,1,-1,1,-6,1,-5,1,-7,1,-73
-90,2,-2,1,-2,1,-5,1,1,-1,1,1,-1,1,1,-1,1,-1,3,1,2,4,-1,2,1,2,2,2,1,6,1,1,1,3,2,4,3,3,3,-1,1,5,7,5,6,6,5,4,3,4,6,3,3,4,11,8,3,6,2,8,3,6,6,7,4,4,8,6,5,5,4,10,6,9,8,9,7,7,6,5,6,7,4,5,3,3,6,14,6,8,4,9,8,7,6,8,5,11,6,4,9,9,5,5,5,15,12,8,6,4,2,8,6,5,6,6,4,7,6,12,4,9,9,7,5,4,5,6,5,9,7,7,6,7,5,7,5,2,2,3,3,4,4,5,4,3,2,8,2,-1,3,3,3,4,4,3,5,-1,2,2,2,2,3,1,4,1,-1,4,1,-1,1,2,1,1,-1,2,-3,1,-1,1,2,2,-1,2,-1,1,1,-1,1,1,-7,1,-5,1,-7,1,-73
-90,1,1,-1,1,-2,1,-5,1,1,1,-2,1,1,-1,1,1,2,1,1,2,3,1,1,2,2,2,1,2,5,1,1,2,3,2,1,4,4,3,1,1,4,8,7,4,5,5,4,4,4,2,6,3,6,8,8,5,5,3,6,4,5,8,7,3,6,6,6,5,4,6,9,6,10,8,11,5,6,5,6,7,4,7,3,4,6,4,12,8,7,5,8,9,6,6,6,7,9,7,8,5,10,6,5,4,15,11,7,8,3,4,8,5,7,5,6,4,6,7,8,7,9,9,7,3,6,6,6,2,12,6,8,5,7,5,8,5,2,1,4,3,4,4,4,4,4,1,10,1,-1,2,3,4,3,5,2,5,1,2,2,2,1,4,2,2,2,-1,2,3,-1,1,2,1,1,-1,2,-3,1,-1,2,-1,3,-1,2,-1,1,-1,1,1,-1,1,-6,1,-5,1,-7,1,-73
-90,1,1,-2,1,-1,1,-5,1,1,1,-2,1,1,-1,1,1,2,1,-1,3,3,1,1,2,2,2,1,2,4,2,1,2,3,2,1,4,4,3,1,1,6,5,8,4,5,5,4,4,4,2,5,4,7,5,10,5,4,4,5,5,5,8,7,3,6,6,7,4,3,6,11,5,11,7,9,7,6,5,6,6,5,5,3,6,6,4,11,8,7,6,6,11,6,6,6,7,7,8,9,5,10,6,5,4,14,12,5,7,6,4,7,5,8,5,6,4,6,7,8,7,10,7,8,3,6,6,5,3,12,6,7,6,7,5,8,5,2,1,4,2,5,4,5,3,4,1,10,1,-1,2,3,4,3,5,2,5,1,2,2,2,1,4,2,2,2,-1,2,3,-1,1,2,1,1,-1,2,-3,1,-1,1,1,3,-1,1,1,1,-1,1,1,-1,1,-6,1,-5,1,-7,1,-73
-90,2,-2,1,-2,1,-5,1,1,-1,1,1,-1,1,1,-1,1,-1,3,1,2,4,-1,2,1,2,2,2,1,6,1,1,1,3,2,4,3,3,3,-1,1,5,7,5,6,5,6,4,3,4,6,3,3,4,11,8,3,6,2,8,3,5,7,7,4,4,8,6,5,4,5,10,6,10,7,9,7,7,6,4,7,6,5,4,4,3,6,14,6,9,3,9,8,7,6,8,4,12,6,5,8,9,5,5,4,16,12,8,6,4,2,8,6,5,6,6,4,7,6,12,4,9,9,7,5,4,5,6,4,10,7,7,6,7,5,7,5,2,2,3,3,4,4,5,4,3,2,8,2,-1,3,3,3,4,4,3,5,-1,2,2,2,1,4,1,4,1,-1,4,1,-1,1,2,1,1,-1,2,-3,1,-1,1,2,2,-1,2,-1,1,1,-1,1,1,-7,1,-5,1,-7,1,-73
-90,1,1,-1,1,-2,1,-5,1,1,1,-2,1,1,-1,1,1,1,2,1,2,3,1,1,2,2,2,1,2,5,1,2,1,3,2,1,4,5,2,1,1,4,8,7,4,6,4,4,4,3,4,5,3,7,7,11,2,5,3,6,5,4,8,7,4,5,6,6,5,4,6,8,7,9,9,10,6,6,5,6,7,4,7,3,5,5,4,12,8,7,5,8,9,7,5,6,7,10,6,8,5,11,5,5,4,17,9,10,5,5,2,9,5,6,5,6,4,6,7,8,8,8,10,6,4,5,6,6,3,10,8,6,7,6,6,7,5,2,1,4,3,3,5,4,4,4,1,10,1,-1,2,3,4,3,5,3,4,1,2,2,2,-1,5,2,2,2,-1,3,2,-1,1,2,1,1,-1,2,-3,1,-1,2,1,2,-1,2,-1,1,-1,1,1,1,-7,1,-5,1,-7,1,-73
-90,1,1,-1,1,-2,1,-5,1,1,1,-2,1,1,-1,1,1,1,2,1,2,3,1,1,2,2,2,1,2,5,1,1,2,3,2,1,4,5,2,1,1,4,8,7,4,6,4,4,4,4,2,6,3,6,8,10,3,5,3,6,4,5,8,7,4,5,6,6,5,4,6,8,7,9,9,10,6,7,4,6,7,4,7,3,5,5,4,12,8,7,5,8,9,7,5,6,7,10,6,8,5,11,5,5,4,16,10,10,5,4,3,9,5,6,5,6,4,6,7,8,8,8,10,6,4,5,6,6,3,10,8,6,6,6,7,7,5,2,1,4,3,4,4,4,4,4,1,10,1,-1,2,3,4,3,5,2,5,1,2,2,2,1,4,2,2,2,-1,3,2,-1,1,2,1,1,-1,2,-3,1,-1,2,1,2,-1,2,-1,1,-1,1,1,1,-7,1,-5,1,-7,1,-73
