3.1415926,0.000#0.330,2.000e+00,-00000335,000000349,1,000000002,000000342,000000000,000000000
-67,1,1,3,-4,1,-2,1,1,1,2,1,2,5,2,3,1,5,5,5,4,6,3,10,20,9,14,13,17,16,13,34,26,22,29,39,40,44,63,58,59,62,90,86,106,96,101,116,149,144,145,134,170,192,205,214,237,227,278,283,301,315,299,383,369,371,387,457,481,468,480,514,573,542,549,607,683,670,640,676,671,725,751,740,798,724,811,792,822,832,858,893,907,894,913,908,949,896,935,923,894,865,880,881,835,856,818,872,854,838,824,801,749,703,684,683,635,683,661,630,589,577,562,498,520,545,456,420,452,411,412,375,336,317,327,265,272,238,258,220,215,209,185,185,139,143,129,111,101,112,93,97,86,76,61,73,51,66,48,39,49,32,33,32,25,25,27,26,13,28,8,16,6,4,6,5,5,9,4,4,-1,6,6,2,2,4,3,-2,1,-2,1,-3,1,-12,1,-1,1,-60
-66,1,-1,1,3,-4,1,-3,2,1,-1,3,2,5,2,2,4,1,4,7,3,7,3,8,20,11,14,11,18,18,17,25,23,25,34,34,38,48,54,61,55,57,90,83,103,104,104,102,148,148,148,127,167,187,206,212,224,240,272,276,313,305,301,353,379,379,378,440,461,489,512,462,550,577,585,567,665,673,628,660,709,703,737,751,784,727,801,793,839,833,863,887,872,898,946,890,921,906,922,952,855,901,893,882,838,841,796,915,825,848,836,822,718,729,699,685,633,689,648,642,568,603,536,520,536,548,447,430,460,413,417,385,353,302,301,303,258,252,232,249,199,217,194,189,147,143,105,133,118,102,94,95,82,83,69,62,62,64,50,40,42,44,31,27,30,23,29,24,16,29,10,12,5,6,7,5,5,7,5,5,-1,5,6,2,2,4,3,1,-1,1,-2,1,-3,1,-11,1,-2,1,-60
