0.0000000,0.000#0.730#0.740#0.760#0.700#0.710#0.750,3.333e-01,-00000053,000000053,0,000000001,000000318,000000000,000000000
-51,1,-9,2,-1,1,-6,1,-1,1,1,1,-1,1,1,-2,2,2,1,-2,4,2,3,2,2,2,1,-1,1,3,3,1,6,-1,2,6,3,5,1,-1,3,3,6,2,3,9,4,5,3,4,3,8,2,3,3,7,7,9,8,5,5,7,9,4,8,14,8,9,2,6,10,8,9,12,12,6,6,9,12,6,13,11,8,16,7,5,7,9,8,5,12,21,9,10,8,17,7,11,8,11,10,10,6,17,9,10,5,16,8,15,11,8,11,4,7,3,10,7,6,6,9,8,5,9,5,3,8,6,9,9,2,9,5,8,8,7,7,4,6,5,7,3,6,2,4,6,4,6,3,6,3,2,1,3,4,-1,3,-1,3,2,2,2,3,3,2,2,1,-1,3,1,2,1,1,1,1,1,-1,2,1,1,3,1,-4,1,-3,1,-15,1,-46
-53,1,-9,2,-2,1,-6,1,1,1,1,-1,1,1,-2,1,3,-1,1,-1,3,3,2,3,1,2,2,-1,1,2,4,1,4,2,2,5,4,5,-1,1,3,1,5,5,2,6,6,7,2,5,2,9,2,3,3,7,6,9,7,6,5,6,9,5,8,13,9,9,3,6,10,5,8,14,13,7,5,9,10,9,10,13,8,15,9,4,6,9,9,6,10,20,12,9,7,14,11,11,8,10,10,11,7,15,8,12,4,15,10,13,11,9,8,8,6,4,9,7,6,6,8,10,5,10,1,5,8,7,7,9,5,8,4,10,8,5,8,5,5,6,7,3,5,2,3,6,5,6,3,7,3,2,1,2,5,-1,3,-1,2,3,1,2,3,4,-1,3,1,1,3,1,2,1,1,1,1,1,-1,2,1,1,3,1,-4,1,-3,1,-15,1,-44
-53,1,-9,2,-2,1,-6,1,1,1,1,-1,1,1,-2,1,3,-1,1,-1,3,3,2,3,1,2,2,-1,1,2,4,1,4,2,2,5,4,5,-1,1,3,1,5,5,2,6,6,6,3,5,2,8,3,3,3,6,7,9,7,6,5,6,8,6,8,12,10,9,3,6,9,5,9,14,12,8,4,10,10,8,10,14,8,13,11,4,5,10,8,7,10,18,13,9,8,14,10,11,8,10,9,11,9,15,8,12,4,14,11,12,12,9,8,8,5,5,9,7,6,6,8,10,5,10,1,5,8,7,7,8,6,8,4,10,8,5,8,5,4,7,7,3,5,2,3,6,5,6,3,7,3,2,1,2,5,-1,3,-1,2,3,1,2,3,4,-1,3,1,1,3,1,2,1,1,1,1,1,-1,2,1,1,3,1,-4,1,-3,1,-15,1,-44
-53,1,-9,2,-2,1,-6,1,1,1,1,-1,1,1,-2,1,3,-1,1,-1,2,4,1,4,1,2,2,-1,1,2,4,1,3,3,2,4,5,4,1,1,3,1,5,5,2,5,7,6,3,5,1,8,4,3,3,6,7,7,9,5,6,6,8,5,9,12,9,10,3,5,9,4,11,13,13,7,4,11,9,9,10,14,7,14,10,5,4,7,12,6,10,19,12,9,9,14,10,10,7,12,9,10,8,17,7,11,5,11,14,12,13,9,7,9,5,5,8,8,6,5,8,11,5,7,4,5,8,7,7,8,6,8,4,9,9,4,9,4,5,6,8,2,6,2,3,6,5,6,3,7,3,2,1,2,5,-1,3,-1,2,3,1,2,3,4,-1,2,2,1,3,1,2,1,1,1,1,1,-1,1,2,1,1,3,-4,1,-3,1,-15,1,-44
-53,1,-9,2,-1,1,-6,1,-1,1,1,1,-1,1,1,-2,2,2,-1,1,-1,3,3,2,3,2,1,2,-1,1,2,4,1,5,1,2,5,4,5,-1,1,3,2,5,4,2,7,5,7,3,4,3,8,2,3,3,7,7,9,7,5,5,8,8,4,8,14,8,9,3,6,10,5,9,15,12,6,5,9,11,8,12,12,7,15,9,5,7,8,8,6,11,19,12,9,8,16,8,12,7,11,9,12,6,16,8,11,6,14,10,13,10,9,11,5,6,5,9,6,7,7,7,9,5,10,2,4,8,7,9,9,3,8,5,9,8,6,7,5,5,6,7,3,6,1,3,7,5,6,2,7,3,2,1,3,4,-1,3,-1,3,2,1,3,3,3,1,2,2,-1,3,1,2,1,1,1,1,1,-1,2,1,1,3,1,-4,1,-3,1,-15,1,-44
-53,1,-9,2,-2,1,-6,1,1,1,1,-1,1,1,-2,2,2,-1,1,-1,3,3,2,3,2,1,2,-1,1,2,4,1,5,1,2,5,4,5,-1,1,3,2,5,4,2,6,6,7,2,5,3,8,2,3,3,7,7,8,7,6,5,8,7,5,8,13,9,9,3,6,10,5,9,14,13,6,5,9,11,8,12,12,7,15,9,5,7,7,9,6,10,20,12,9,8,16,8,11,8,11,9,12,6,15,9,11,5,15,10,13,10,9,11,5,6,4,10,6,6,6,8,10,5,10,2,4,8,7,8,9,4,8,5,9,8,6,7,5,5,6,7,3,6,1,3,7,5,6,2,7,3,2,1,3,4,-1,3,-1,3,2,1,3,2,4,1,2,2,-1,3,1,2,1,1,1,1,1,-1,2,1,1,3,1,-4,1,-3,1,-15,1,-44
-53,1,-9,2,-2,1,-6,1,1,1,1,-1,1,1,-2,1,3,-1,1,-1,3,3,2,3,1,2,2,-1,1,2,4,1,4,2,2,4,5,5,-1,1,3,1,5,5,2,6,6,6,3,5,1,9,3,3,3,6,7,8,8,5,6,6,8,6,8,12,10,9,3,6,9,3,11,13,13,7,5,10,9,9,10,14,7,14,10,5,4,8,11,7,10,18,13,9,8,14,10,11,7,11,9,11,7,17,7,12,4,15,11,11,13,9,8,8,5,5,8,8,6,6,8,10,5,9,2,5,8,7,7,8,6,8,4,10,8,4,9,5,4,6,8,2,6,2,3,6,5,6,3,7,3,2,1,2,5,-1,3,-1,2,3,1,2,3,4,-1,2,2,1,3,1,2,1,1,1,1,1,-1,2,1,1,1,3,-4,1,-3,1,-15,1,-44
