0.0000000,0.000#0.090#0.070#0.110#0.080#0.100#0.050#0.060#0.030#0.040,3.333e-01,-00000064,000000062,0,000000001,000000378,000000000,000000000
-82,1,-12,1,-2,1,-1,1,2,2,1,1,-2,1,-1,1,1,-1,2,-2,2,-1,1,3,-1,3,-1,2,2,-1,1,4,4,4,4,1,3,1,4,4,2,6,4,-1,2,8,2,4,3,10,7,4,7,6,3,7,7,8,3,1,5,5,7,7,8,6,11,6,3,6,9,7,11,9,12,10,7,11,12,11,3,10,9,10,9,7,11,8,12,9,8,9,8,13,6,7,10,3,11,8,10,10,13,6,7,13,7,6,13,6,12,14,6,8,5,6,4,9,8,10,7,6,2,8,14,8,7,3,6,4,4,9,10,5,6,5,5,8,6,5,5,3,7,7,4,2,5,6,4,3,5,3,4,3,2,3,3,3,1,1,-2,2,3,3,2,1,3,4,2,2,2,2,1,1,-1,3,1,1,2,1,-1,2,-4,1,2,1,1,-5,1,1,-33,1,-51
-83,1,-11,1,-2,1,-1,1,2,1,1,2,-3,1,1,1,-1,2,-2,2,-1,1,3,-1,1,2,2,1,1,1,1,6,3,5,2,3,1,3,5,2,5,5,-1,2,3,6,5,2,11,6,4,5,8,4,4,10,4,7,1,3,7,5,8,8,3,12,8,4,5,7,7,13,9,6,15,7,7,17,10,5,7,10,12,7,7,12,6,12,9,8,11,6,10,10,6,12,3,5,14,9,10,11,7,6,16,6,6,12,5,13,11,11,8,5,5,5,7,7,11,8,7,3,3,16,10,7,3,6,3,5,9,11,3,6,7,4,6,7,6,4,4,7,5,6,3,5,6,3,4,4,4,2,5,2,2,3,3,1,1,1,-1,2,3,3,1,1,4,3,3,1,3,-1,2,1,1,2,2,1,1,2,-1,2,-4,1,2,1,1,-5,1,1,-34,1,-50
-83,1,-11,1,-2,1,-1,1,2,1,1,2,-3,1,1,1,-1,2,-2,2,-1,1,3,-1,1,2,2,2,-1,1,1,6,3,5,2,3,1,3,5,2,6,4,-1,2,5,4,5,3,10,6,4,5,9,3,4,10,8,3,1,4,6,5,8,8,4,13,7,3,5,7,7,13,10,7,13,7,8,16,10,5,7,11,11,7,8,11,6,13,9,9,9,7,11,8,7,11,3,8,11,9,10,12,7,8,13,6,6,13,5,13,12,10,7,6,4,5,8,7,11,7,7,3,3,16,10,7,4,5,3,5,10,10,4,6,6,4,6,7,6,4,4,7,5,6,3,5,6,3,4,4,4,2,5,2,2,3,3,2,-1,1,-1,2,3,3,1,1,4,3,3,1,3,-1,3,-1,1,3,1,1,2,1,-1,2,-4,1,2,1,1,-5,1,1,-34,1,-50
-83,1,-11,1,-2,1,-1,1,2,1,1,2,-3,1,1,1,-1,2,-2,2,-1,1,3,-1,1,2,2,-1,2,1,1,5,4,4,3,2,2,3,4,3,5,5,-1,1,4,6,5,2,11,5,5,4,9,4,4,10,3,8,1,1,9,5,7,9,3,11,9,4,5,7,6,13,9,5,15,9,7,16,11,4,8,10,10,9,6,13,6,11,10,7,12,6,9,11,6,12,3,5,14,9,8,11,9,6,15,6,6,11,6,14,11,11,7,6,4,6,5,9,11,8,7,3,3,15,10,7,4,5,4,4,10,10,4,6,7,4,6,7,3,7,4,6,6,6,3,4,6,4,4,3,5,2,5,2,2,3,3,1,1,1,-1,2,2,4,-1,2,4,3,3,1,3,-1,2,1,1,2,2,1,1,2,-1,2,-4,1,2,1,1,-5,1,1,-34,1,-50
-83,1,-11,1,-2,1,-1,1,2,1,1,2,-3,1,1,1,-1,2,-2,2,-1,1,3,-1,1,2,2,1,1,1,1,6,3,5,2,3,1,3,5,2,5,5,-1,2,3,6,5,2,11,6,4,5,9,3,4,10,6,5,1,4,6,5,8,8,4,12,8,3,5,7,7,13,10,6,14,7,8,16,10,5,7,10,12,7,7,12,6,12,10,7,11,6,12,8,6,12,3,7,12,9,10,11,8,5,16,6,6,12,6,12,12,10,8,5,5,5,8,6,12,7,7,3,3,16,10,7,3,6,3,5,10,10,3,7,6,4,6,7,6,4,4,7,5,6,3,5,6,3,4,4,4,2,5,2,2,3,3,2,-1,1,-1,2,3,3,1,1,4,3,3,1,3,-1,2,1,1,3,1,1,1,2,-1,2,-4,1,2,1,1,-5,1,1,-34,1,-50
-83,1,-11,1,-2,1,-1,1,2,1,1,2,-3,1,1,1,-1,2,-2,2,-1,1,3,-1,1,2,2,1,1,1,1,6,3,4,3,3,1,3,5,2,5,5,-1,1,4,6,5,2,11,6,4,5,8,4,4,10,3,8,1,2,8,5,7,9,3,12,8,4,5,7,7,12,9,6,15,8,7,16,11,4,8,10,10,9,7,12,6,12,9,7,12,6,10,10,6,12,3,5,14,9,9,10,9,6,16,6,5,12,6,13,11,11,7,6,5,5,6,8,11,8,7,3,3,15,10,7,4,6,3,4,10,11,3,6,7,4,6,7,4,6,4,6,6,6,3,4,7,3,4,4,4,2,5,2,2,3,3,1,1,1,-1,2,3,3,1,1,4,3,3,1,3,-1,2,1,1,2,2,1,1,2,-1,2,-4,1,2,1,1,-5,1,1,-34,1,-50
-83,1,-11,1,-2,1,-1,1,2,1,2,1,-3,1,1,1,-1,2,-2,2,-1,1,3,-1,1,2,2,2,-1,1,2,5,3,6,1,3,1,3,5,2,6,4,-1,2,5,4,5,3,10,6,5,5,8,3,6,8,8,3,1,5,5,7,6,8,7,10,7,3,6,6,9,11,10,7,13,8,9,14,12,3,9,10,10,9,7,11,5,14,8,9,10,6,11,8,7,12,2,9,10,9,11,11,8,7,13,8,4,14,4,14,11,10,7,6,5,4,9,6,12,6,8,2,3,17,9,8,3,5,5,4,9,10,4,7,5,5,5,8,5,4,5,6,6,5,3,5,6,4,3,4,4,3,4,2,2,3,3,2,1,-2,2,3,3,1,1,4,3,3,2,2,1,2,-1,1,3,1,1,2,1,-1,2,-4,1,2,1,1,-5,1,1,-33,1,-51
-83,1,-11,1,-2,1,-1,1,2,1,2,1,-3,1,1,1,-1,2,-2,2,-1,1,3,-1,1,2,2,2,-1,1,2,5,3,5,2,3,1,3,5,2,6,4,-1,2,5,4,5,3,10,6,4,6,8,3,4,10,8,3,1,4,6,6,7,8,5,12,7,3,6,6,8,12,10,7,13,7,10,14,12,3,9,10,10,8,7,12,5,14,8,9,10,6,11,8,7,12,2,9,10,9,10,12,8,7,13,7,5,13,5,13,12,10,7,6,5,4,9,6,12,6,8,2,3,17,9,7,4,5,4,5,9,10,4,6,6,5,5,8,5,4,4,7,6,5,3,5,6,4,3,4,4,3,4,2,2,3,3,2,-1,1,-1,2,3,3,1,1,4,3,3,1,3,-1,3,-1,1,3,1,1,2,1,-1,2,-4,1,2,1,1,-5,1,1,-33,1,-51
-82,1,-12,1,-2,1,-1,1,2,1,2,1,-2,1,-1,1,1,-1,2,-2,2,-1,1,3,-1,1,2,2,2,-1,1,3,5,3,5,1,3,1,3,5,2,6,4,-1,2,5,5,4,3,10,6,5,6,7,3,7,7,8,3,1,5,5,7,7,8,6,10,7,3,6,7,9,11,9,7,14,8,8,14,12,3,10,9,10,9,7,11,6,14,7,10,9,8,9,8,8,11,2,11,8,9,12,11,7,7,14,7,4,14,6,13,13,7,7,6,5,4,9,8,11,6,7,2,3,17,9,8,3,5,5,4,9,10,4,7,5,5,6,8,5,4,4,6,7,4,3,5,6,4,3,5,3,4,3,2,3,2,3,2,1,-2,2,3,3,1,1,4,3,3,2,2,1,2,-1,1,3,1,1,2,1,-1,2,-4,1,2,1,1,-5,1,1,-33,1,-51
-83,1,-11,1,-2,1,-1,1,2,1,2,1,-3,1,1,1,-1,2,-2,2,-1,1,3,-1,1,2,2,2,-1,1,3,4,4,5,1,3,1,3,5,2,6,4,-1,2,5,5,4,3,10,6,5,5,8,3,7,7,8,3,1,5,5,7,6,9,6,10,7,3,6,6,10,11,9,7,14,7,9,14,12,3,10,9,10,9,7,11,6,14,7,9,10,7,10,8,7,12,2,10,9,9,12,10,8,7,13,8,4,14,5,14,12,8,7,6,5,4,9,7,11,7,7,2,3,17,9,8,3,5,5,4,9,10,4,7,5,5,6,7,6,3,5,6,6,5,3,5,6,4,3,5,3,3,4,2,2,3,3,2,1,-2,2,3,3,1,1,4,3,3,2,2,1,2,-1,1,3,1,1,2,1,-1,2,-4,1,2,1,1,-5,1,1,-33,1,-51
