0.0000000,0.000#0.620#0.610#0.630#0.600#0.470#0.150#0.490#0.590#0.130#0.160#0.140#0.210#0.480#0.110#0.120#0.190,3.000e+00,-00000509,000000487,1,000000003,000000332,000000000,000000000
-81,1,-1,2,-2,1,-1,1,-1,1,-1,1,-1,1,-1,2,1,-4,2,-1,2,-1,2,3,1,2,2,6,2,5,2,5,3,5,4,4,2,3,3,6,6,6,6,4,6,5,6,4,7,9,7,6,10,3,6,6,5,4,6,4,5,7,4,6,7,9,13,13,6,9,8,16,11,6,12,9,16,5,8,8,10,3,9,10,12,10,8,16,9,9,15,9,11,11,11,7,4,11,11,7,9,7,8,9,10,8,13,6,8,15,8,7,7,9,9,6,9,6,2,8,8,4,7,3,2,7,3,4,4,3,3,4,2,6,2,2,4,4,1,5,2,3,4,2,2,1,3,2,2,-1,3,-2,1,1,1,1,-6,1,-1,2,2,-5,1,-3,1,-1,1,-69
-82,1,2,-2,1,-1,1,-2,1,1,-2,1,-1,3,-4,1,1,-1,2,2,2,1,3,-1,4,7,4,3,1,5,5,4,3,3,3,3,5,8,6,4,4,7,6,1,7,7,10,10,4,3,8,5,8,6,4,5,3,4,9,6,4,9,6,14,11,7,10,12,12,11,7,11,7,12,10,5,12,4,9,8,11,8,12,14,9,8,11,10,16,10,11,8,7,8,10,7,12,9,6,10,7,11,7,12,8,10,8,11,8,7,11,7,8,5,8,6,5,5,8,4,6,3,6,3,2,5,4,3,4,2,4,2,4,3,5,1,4,3,3,3,3,1,2,1,4,2,-1,1,2,-1,1,-1,2,-1,1,-5,1,1,1,2,-6,1,-3,1,-1,1,-68
-82,1,2,-2,1,-1,1,-2,1,1,-2,1,-1,3,-4,1,1,-1,2,2,2,1,3,-1,4,7,4,2,2,5,5,4,3,3,3,3,5,8,6,4,4,7,6,1,7,7,10,10,4,3,8,6,7,6,4,5,3,4,9,6,4,9,6,15,10,7,10,12,12,12,6,11,7,12,10,5,12,4,9,8,11,8,12,14,9,7,12,10,16,10,11,8,7,8,10,7,12,9,6,11,6,11,7,12,8,10,8,11,8,7,11,7,8,6,7,6,5,5,8,4,6,3,6,3,2,5,4,3,4,2,5,1,4,3,5,1,4,3,3,3,3,1,2,1,4,2,-1,1,2,-1,1,-1,2,-1,1,-5,1,1,1,2,-6,1,-3,1,-1,1,-68
-82,1,2,-2,1,-1,1,-2,1,1,-2,1,-1,3,-4,1,1,-1,2,2,2,1,3,-1,4,7,4,3,1,5,5,4,3,3,3,3,5,8,6,4,4,7,6,1,7,7,10,10,4,3,8,6,7,6,4,5,3,4,9,6,4,9,6,14,11,7,10,12,12,11,7,11,7,12,10,5,12,4,9,9,10,8,12,14,9,8,11,10,16,10,11,8,7,8,10,7,12,9,6,10,7,10,8,12,8,10,8,11,8,7,11,7,8,5,8,6,5,5,8,3,7,3,5,4,2,5,4,3,2,4,4,2,4,3,5,1,4,3,3,3,3,1,2,1,4,2,-1,1,2,-1,1,-1,2,-1,1,-4,1,-1,1,1,2,-6,1,-3,1,-1,1,-68
-82,1,2,-2,1,-1,1,-2,1,1,-2,1,-1,3,-4,1,1,-1,2,2,2,1,3,1,3,7,4,3,1,5,5,4,3,3,3,3,5,8,6,4,4,7,6,1,7,7,10,10,4,3,8,6,7,6,4,5,3,4,9,6,4,9,6,16,9,7,10,12,12,13,5,11,7,11,11,5,12,4,9,9,10,8,12,14,9,7,12,11,15,10,11,9,6,8,11,6,12,8,7,11,6,11,7,12,8,10,8,11,8,7,11,8,7,6,7,6,5,5,8,4,6,3,6,3,2,4,5,3,4,2,5,1,4,3,5,1,4,3,3,3,3,1,2,1,4,2,-1,1,2,-1,1,-1,2,-1,1,-5,1,1,1,2,-6,1,-3,1,-1,1,-68
-82,1,2,-2,1,-1,1,-1,1,-1,1,-2,1,-1,3,-4,1,1,-1,2,2,3,-1,3,1,5,5,4,3,2,4,5,5,2,3,3,3,5,8,6,4,5,6,6,3,5,8,9,9,5,4,7,7,6,7,3,6,3,4,9,4,6,8,7,12,12,7,10,11,13,13,5,11,8,13,8,7,10,6,8,10,9,10,9,13,11,7,12,9,16,11,11,10,5,6,12,7,11,7,8,10,9,7,9,11,9,9,10,11,7,8,10,9,6,6,7,6,5,6,7,4,6,3,6,3,3,3,5,3,4,2,6,2,2,4,4,1,4,3,3,3,3,1,2,2,3,2,-1,2,1,-1,1,-1,2,-1,1,-5,1,-1,2,2,-5,1,-4,1,1,-69
-81,1,-1,2,-2,1,-1,1,-1,1,-1,1,-1,1,-1,2,1,-4,2,-2,2,1,4,1,2,2,6,2,5,3,4,2,6,5,1,5,2,2,6,8,5,6,4,4,7,6,4,8,7,8,6,10,2,8,5,5,4,6,4,4,8,4,6,7,8,14,13,6,8,11,14,14,3,10,10,15,7,6,9,9,5,9,10,11,10,9,15,8,10,14,11,10,12,11,6,6,10,11,6,8,9,11,6,10,8,12,6,9,12,9,8,9,8,9,6,9,5,4,6,7,6,6,4,2,7,4,2,2,6,5,2,2,6,2,2,3,5,1,5,2,3,4,2,1,2,2,3,2,-1,3,-2,1,1,1,-1,1,-5,1,-1,2,2,-5,1,-4,1,1,-69
-82,1,2,-2,1,-1,1,-1,1,-1,1,-2,1,-1,3,-4,1,1,-1,2,2,3,-1,3,1,5,6,3,3,2,4,5,4,3,3,3,3,5,8,6,4,5,6,6,2,6,7,10,9,5,4,7,7,6,6,4,6,3,4,9,4,6,8,6,14,11,8,9,11,13,13,5,11,7,13,9,7,10,5,9,10,8,9,11,12,11,8,11,10,16,11,11,10,5,6,12,7,11,7,8,11,7,9,8,12,8,9,9,12,7,8,10,9,6,6,7,6,5,6,7,4,6,3,6,2,3,4,5,3,4,2,6,-1,4,4,4,1,4,3,3,3,3,1,2,2,3,2,-1,2,1,-1,1,-1,2,-1,1,-5,1,-1,2,2,-5,1,-4,1,1,-69
-82,1,2,-2,1,-1,1,-1,1,-1,1,-2,1,-1,3,-4,1,1,-1,2,2,2,1,3,1,3,7,4,3,1,5,5,4,3,3,3,3,5,8,6,4,4,7,6,1,7,7,10,10,4,3,8,6,7,6,4,5,3,4,9,6,4,9,6,16,9,7,10,12,12,13,5,11,7,11,11,5,12,4,9,9,10,8,12,14,9,7,12,11,15,10,11,9,6,8,11,6,12,8,7,11,6,11,7,12,8,10,8,11,8,7,11,9,6,6,7,6,5,5,8,4,6,3,6,3,2,4,5,3,4,2,5,1,4,3,5,1,4,3,3,3,3,1,2,1,4,2,-1,2,1,-1,1,-1,2,-1,1,-5,1,1,1,2,-6,1,-3,1,-1,1,-68
-81,1,-1,2,-2,1,-1,1,-1,1,-1,1,-1,1,-1,2,1,-4,2,-2,2,1,4,1,2,2,6,2,5,3,4,2,6,5,1,5,2,2,6,8,5,6,4,4,7,6,4,8,8,7,6,9,4,7,5,5,4,6,4,4,8,4,6,7,8,14,13,6,9,10,14,14,3,11,9,16,6,7,8,10,4,8,11,11,10,9,15,8,10,14,11,10,12,11,6,6,10,10,8,7,9,11,6,10,8,12,6,9,13,9,8,8,8,10,5,9,5,4,6,7,6,7,3,2,7,4,2,2,6,5,2,2,6,2,2,3,5,1,5,2,3,4,2,1,2,3,2,2,-1,3,-2,1,1,1,-1,1,-5,1,-1,2,2,-5,1,-4,1,1,-69
-81,1,-1,2,-2,1,-1,1,-1,1,-1,1,-1,1,-1,2,1,-4,2,-2,2,1,4,1,2,2,6,2,5,3,4,2,6,5,1,5,2,2,6,8,5,6,4,4,7,6,4,8,7,8,6,10,2,8,5,5,4,6,4,4,8,4,6,7,8,14,13,6,8,11,14,14,3,10,10,15,7,6,9,9,5,9,10,12,9,9,15,8,9,14,12,10,12,11,6,6,10,11,6,8,9,11,6,9,9,12,6,9,12,9,8,9,8,8,7,9,5,4,6,7,6,6,4,2,7,4,2,2,6,5,2,2,6,2,2,3,5,1,5,2,3,4,2,1,2,2,3,2,-1,3,-2,1,1,1,-1,1,-5,1,-1,2,2,-5,1,-4,1,1,-69
