0.0000000,0.000#0.330#0.350#0.340#0.390#0.410#0.450#0.400#0.310#0.320#0.370#0.420#0.300#0.360#0.440#0.380#0.430,3.333e-01,-00000056,000000065,0,000000001,000000363,000000000,000000000
-73,1,-4,1,-2,1,1,1,-4,2,1,1,2,1,2,-3,2,-1,2,3,2,-1,3,5,4,1,1,2,4,3,2,2,5,1,3,2,2,8,7,3,6,5,4,4,10,6,5,8,6,8,7,2,6,5,6,7,9,4,7,6,10,7,10,4,3,6,9,10,6,16,11,8,8,3,9,9,10,8,5,9,4,3,8,10,9,8,6,7,11,5,8,9,9,9,9,10,5,7,14,8,10,10,4,4,12,11,22,10,8,3,6,11,9,5,3,3,11,4,9,5,3,11,4,4,5,7,7,5,4,7,7,2,7,3,7,1,2,1,4,2,5,1,1,2,2,-1,6,3,2,4,2,-1,1,1,3,2,1,-2,1,1,1,1,-1,1,2,1,-1,2,1,2,-4,1,-3,1,-1,1,1,-4,1,-1,1,-17,1,-74
-74,1,-4,1,-2,1,1,1,-4,2,1,1,2,1,2,-3,2,-1,2,3,2,-1,3,5,4,1,1,2,4,3,2,2,5,1,3,2,2,9,6,3,6,5,4,4,10,6,5,8,6,8,7,2,6,5,6,7,9,4,7,6,11,6,10,4,3,6,9,10,6,16,11,8,8,3,9,9,10,8,5,9,4,3,8,11,8,8,6,7,11,5,8,9,9,9,9,10,5,7,14,8,10,10,4,4,12,11,22,10,8,3,6,11,9,5,3,3,11,4,9,5,3,11,4,4,5,7,7,5,4,7,7,2,7,3,7,1,2,1,4,2,5,1,1,2,2,-1,6,3,2,4,2,-1,1,1,3,2,1,-2,1,1,1,1,-1,1,2,1,-1,2,1,2,-4,1,-3,1,-1,1,1,-4,1,-1,1,-17,1,-73
-74,1,-4,1,-3,2,-1,1,-3,2,1,1,2,1,2,-3,2,-1,2,3,1,1,3,4,5,-1,2,2,3,4,2,2,5,1,3,2,2,7,8,3,6,5,4,4,9,7,5,8,6,8,7,2,6,5,5,8,8,5,7,5,10,7,9,6,3,6,9,9,7,14,12,9,7,4,9,9,8,10,4,9,5,2,9,10,9,6,8,7,10,6,7,10,8,10,8,10,6,7,14,8,10,10,4,4,12,10,22,11,8,3,5,12,9,5,3,3,11,3,9,6,3,11,4,4,5,7,7,5,4,7,6,3,5,5,6,1,3,1,4,2,5,1,1,2,2,-1,6,3,2,4,2,-1,1,1,3,2,1,-2,1,1,1,1,-1,1,2,1,-1,2,1,2,-4,1,-3,1,-1,1,1,-4,1,-1,1,-17,1,-73
-74,1,-4,1,-3,2,-1,1,-3,2,1,1,2,1,2,-3,2,-1,2,3,1,1,3,4,5,1,1,2,3,4,2,2,5,1,3,2,2,8,7,3,6,5,4,4,10,6,5,8,6,8,7,2,6,5,6,7,9,4,7,6,10,7,9,5,3,6,9,10,6,15,11,9,8,3,9,9,8,10,5,9,4,3,8,10,9,7,7,7,11,5,8,9,8,10,9,10,5,7,14,8,10,10,4,4,12,11,22,10,8,3,5,12,9,5,3,3,11,3,10,5,3,11,4,4,5,7,7,5,4,7,7,2,7,3,7,1,2,1,4,2,5,1,1,2,2,-1,6,3,2,4,2,-1,1,1,3,2,1,-2,1,1,1,1,-1,1,2,1,-1,2,1,2,-4,1,-3,1,-1,1,1,-4,1,-1,1,-17,1,-73
-74,1,-4,1,-3,2,-1,1,-3,1,2,-1,3,-1,2,1,-2,2,-1,1,3,2,1,3,4,5,-1,2,2,2,4,3,1,6,1,3,2,2,7,7,4,4,7,1,7,6,9,6,7,6,8,7,3,5,5,6,8,8,4,7,6,10,7,9,6,3,6,7,9,9,11,11,11,6,6,8,10,7,9,6,4,11,2,8,9,8,8,9,7,9,5,9,7,10,10,7,11,7,6,14,8,10,11,4,3,11,11,18,15,7,5,4,12,8,5,5,2,10,5,9,6,3,9,5,3,6,7,6,7,2,9,6,3,4,5,7,1,3,-1,4,2,6,1,1,2,2,-1,5,4,2,3,3,-1,1,1,2,3,1,-2,1,1,1,1,-1,1,2,1,-1,1,2,2,-4,1,-3,1,-1,1,1,-4,1,-1,1,-17,1,-73
-74,1,-4,1,-3,2,-1,1,-3,1,2,-1,3,-1,2,1,-2,2,-1,1,3,2,1,3,4,5,-1,2,1,3,4,3,1,6,1,2,3,2,6,8,3,5,7,1,7,6,9,6,6,6,9,7,3,5,5,6,8,6,5,8,6,10,6,9,7,2,6,8,9,9,10,12,10,7,6,8,9,8,9,6,4,11,2,8,8,9,7,9,7,10,5,8,8,10,10,7,10,7,6,15,8,10,11,4,3,11,10,17,17,7,5,4,12,8,5,3,4,8,7,8,6,4,8,6,1,8,4,8,8,2,8,7,3,4,5,7,1,3,-1,4,2,6,1,1,2,2,-1,5,3,3,2,4,-1,1,1,2,3,1,-2,1,1,1,1,-1,1,2,1,-1,1,2,2,-4,1,-3,1,-1,1,1,-4,1,-1,1,-17,1,-73
-74,1,-4,1,-3,1,1,1,-3,1,1,1,3,-1,2,1,-2,2,-1,1,3,2,1,2,3,7,-1,2,1,2,5,3,-1,7,-1,3,3,-1,7,9,2,6,7,1,6,7,8,7,3,9,7,7,5,4,5,6,6,8,6,7,5,11,7,7,8,3,5,8,10,9,7,13,12,5,7,9,7,9,9,6,4,11,3,7,7,11,7,9,4,11,6,6,10,10,9,8,11,6,6,15,8,10,9,6,2,12,10,16,18,7,6,4,12,7,5,3,4,9,6,6,9,4,8,6,1,8,3,9,6,4,8,7,3,4,4,5,4,1,2,4,2,6,1,1,2,2,-1,4,4,3,2,4,-1,1,1,2,3,1,-3,2,-1,2,-1,1,1,2,-1,1,2,1,1,-3,1,-3,1,-2,2,-4,1,-1,1,-17,1,-73
-74,1,-4,1,-3,2,-1,1,-3,1,2,-1,3,-1,2,1,-2,2,-1,1,3,2,1,3,4,5,-1,2,2,2,4,3,1,6,1,3,2,2,6,8,3,5,7,1,7,6,9,6,6,6,9,7,3,5,5,6,8,7,5,7,6,10,6,9,7,2,7,7,9,9,11,11,10,7,6,8,10,7,9,6,4,11,2,8,8,9,8,8,8,9,5,9,7,10,10,7,11,7,5,15,8,10,11,4,3,11,11,16,17,7,5,4,12,8,5,5,2,10,5,8,7,3,9,5,3,6,5,7,8,2,9,6,3,4,5,7,1,3,-1,4,2,6,1,1,2,2,-1,5,4,2,3,3,-1,1,1,2,3,1,-2,1,1,1,1,-1,1,2,1,-1,1,2,2,-4,1,-3,1,-1,1,1,-4,1,-1,1,-17,1,-73
-74,1,-4,1,-2,1,1,1,-4,2,1,1,2,1,2,-3,2,-1,3,3,1,-1,3,5,4,1,1,2,4,3,2,3,4,1,3,2,2,10,5,4,5,5,4,5,9,6,6,7,6,8,7,2,6,5,8,6,8,4,7,6,11,7,9,4,3,7,8,11,5,16,12,7,8,4,8,10,9,8,6,8,5,2,8,13,6,8,6,8,10,5,8,10,8,9,9,11,5,6,15,7,10,10,4,4,13,11,21,10,8,4,7,10,9,4,3,3,11,6,8,4,4,10,4,5,5,6,8,4,5,7,6,3,6,3,7,1,2,2,3,2,5,1,1,3,1,-1,7,2,2,4,2,-1,1,1,4,1,1,-2,1,1,1,1,-1,1,2,1,-1,2,1,2,-4,1,-3,1,-1,1,1,-4,1,-1,1,-17,1,-73
-74,1,-4,1,-2,1,1,1,-4,2,1,1,2,1,2,-3,2,-1,3,3,1,-1,3,5,4,1,1,2,4,3,2,3,4,1,3,2,2,10,5,4,5,5,4,5,9,6,5,8,6,8,7,2,6,5,7,6,9,4,7,6,11,7,9,4,3,7,8,10,6,16,12,7,8,3,9,10,9,8,6,8,4,3,8,12,7,8,6,7,11,5,8,10,8,9,9,11,5,6,15,7,10,10,4,4,12,11,22,10,8,3,8,9,9,5,3,3,11,6,7,5,3,11,4,4,5,7,8,4,4,7,7,3,6,3,7,1,2,1,4,2,5,1,1,3,1,-1,6,3,2,4,2,-1,1,1,4,1,1,-2,1,1,1,1,-1,1,2,1,-1,2,1,2,-4,1,-3,1,-1,1,1,-4,1,-1,1,-17,1,-73
-74,1,-4,1,-3,2,-1,1,-3,1,2,1,2,-1,2,1,-2,2,-1,1,3,2,1,3,4,5,-1,2,2,2,5,2,1,6,1,3,2,2,7,8,3,5,6,3,5,8,8,5,7,6,8,7,3,5,6,5,8,8,4,7,6,10,7,9,6,3,6,9,8,8,13,10,11,6,5,9,9,7,10,5,8,7,2,9,8,10,7,8,7,9,7,7,7,10,11,8,10,6,7,13,9,9,11,4,4,11,11,19,14,8,3,5,11,9,5,4,3,10,4,9,6,3,9,5,3,6,7,8,5,3,8,6,3,4,6,6,1,3,-1,5,2,5,1,1,2,2,-1,5,4,2,3,3,-1,1,1,3,2,1,-2,1,1,1,1,-1,1,2,1,-1,2,1,2,-4,1,-3,1,-1,1,1,-4,1,-1,1,-17,1,-73
-74,1,-4,1,-3,2,-1,1,-3,1,2,-1,3,-1,2,1,-2,2,-1,1,3,2,1,3,4,5,-1,2,1,2,5,3,1,6,-1,3,3,1,7,8,2,6,7,1,6,7,9,6,5,7,8,8,3,5,5,5,9,6,5,8,6,10,6,8,7,3,6,8,9,9,10,12,10,7,5,9,8,8,9,7,4,11,2,8,8,9,7,9,7,9,6,8,8,10,10,6,11,7,6,15,8,10,10,5,3,11,9,18,17,7,5,4,12,8,5,3,4,8,6,9,6,4,8,6,1,8,4,8,8,2,8,7,3,4,5,6,2,2,1,4,2,6,1,1,2,2,-1,4,4,3,2,4,-1,1,1,2,3,1,-2,1,1,1,1,-1,1,1,2,-1,1,2,2,-4,1,-3,1,-1,1,1,-4,1,-1,1,-17,1,-73
-74,1,-4,1,-2,1,1,1,-4,2,1,1,2,1,2,-2,1,1,-1,3,3,1,-1,3,6,3,1,1,3,3,3,2,4,3,1,5,-1,2,10,5,4,5,5,4,6,8,7,5,7,6,8,7,2,6,6,7,7,7,4,8,6,10,7,10,3,4,6,8,12,4,16,12,7,8,6,6,10,10,7,6,8,5,2,8,13,6,8,6,9,9,6,7,10,8,9,9,12,4,6,15,7,11,9,4,4,13,11,21,10,8,4,7,10,9,4,3,4,10,7,7,4,5,9,4,5,5,6,8,4,5,7,6,3,6,3,7,1,2,2,3,2,5,1,1,3,1,-1,7,3,1,4,2,-1,1,1,4,1,1,-2,1,1,1,1,-1,1,2,1,-1,3,-1,2,-4,1,-3,1,-1,1,1,-4,1,-1,1,-17,1,-73
