0.0000000,0.000#0.200#0.220#0.210#0.320#0.350#0.360#0.380#0.390#0.110#0.160#0.170#0.370,3.333e-01,-00000066,000000065,0,000000001,000000393,000000000,000000000
-82,1,-8,1,-2,1,-2,1,-1,1,-11,1,-3,3,1,1,1,-1,1,1,2,-2,1,1,-1,3,-1,6,4,3,5,3,3,2,4,3,1,2,2,3,4,4,-1,3,6,4,9,5,3,6,5,2,6,7,4,4,4,3,3,6,7,7,10,11,6,7,10,10,8,4,7,7,10,8,10,4,5,5,11,6,13,17,11,9,12,8,3,12,14,9,12,5,9,4,14,6,16,7,12,4,10,6,6,12,7,6,8,8,7,7,12,13,13,8,7,8,7,8,9,12,12,6,7,2,4,9,6,6,4,5,5,9,5,7,5,2,3,7,6,6,6,6,3,-1,4,1,5,4,4,3,2,-1,2,1,1,2,1,2,1,4,4,2,-1,3,3,3,-1,1,1,2,1,-1,2,2,-3,2,1,2,2,-4,1,-3,1,1,1,-2,1,-27,1,-67
-83,1,-8,1,-2,1,-2,1,-1,1,-10,1,-4,4,-1,2,-2,1,1,2,-1,1,1,-1,2,1,2,4,5,4,5,2,2,4,3,2,1,3,1,4,4,3,1,5,6,3,9,4,7,2,5,3,6,6,6,2,5,1,5,7,7,8,10,9,7,9,8,10,8,4,8,6,10,8,7,5,9,3,10,7,16,17,7,14,7,9,4,14,12,9,11,5,8,6,15,9,9,12,7,7,9,5,10,8,9,3,10,9,4,9,17,9,12,9,6,10,7,7,13,8,10,6,5,4,5,9,6,6,2,7,9,4,4,9,3,2,6,6,6,8,3,5,2,2,3,-1,6,5,2,4,1,1,2,-1,3,1,1,2,-1,5,4,1,-1,4,3,2,1,1,-1,2,1,-1,2,2,-2,1,1,3,-1,2,-3,1,-4,1,2,-3,1,-27,1,-66
-83,1,-8,1,-2,1,-2,1,-1,1,-10,1,-4,4,-1,2,-2,1,1,2,-2,2,-1,2,1,1,5,5,4,5,2,2,4,3,2,1,3,1,4,4,3,1,4,5,5,8,5,6,3,4,4,6,6,5,3,5,1,4,8,7,8,9,9,8,9,8,10,8,4,8,6,9,8,8,5,9,3,10,7,16,17,7,11,10,8,4,15,12,9,9,6,9,6,14,7,12,12,7,7,9,5,10,7,9,4,10,7,6,7,18,8,14,9,6,10,4,10,10,10,11,6,5,4,4,10,6,6,2,6,9,5,4,9,3,1,6,5,8,8,2,6,2,2,2,1,6,4,3,4,1,1,1,1,2,2,-1,3,-1,5,4,1,-1,4,3,2,1,-1,1,2,1,-1,2,2,-2,1,1,2,1,2,-3,1,-4,1,1,1,-2,1,-27,1,-66
-83,1,-8,1,-2,1,-2,1,-1,1,-10,1,-4,4,-1,2,-2,1,1,2,-1,1,1,-1,2,1,1,5,5,4,5,2,2,4,3,2,1,3,1,4,4,3,1,4,7,3,8,5,6,3,5,3,6,6,6,2,5,1,4,8,7,8,10,9,7,9,8,10,8,4,8,6,9,9,7,5,9,3,10,7,16,17,7,13,8,9,4,14,12,9,10,6,8,6,15,9,9,12,7,7,9,5,10,7,10,3,10,8,5,7,18,9,13,9,6,10,6,8,11,9,11,6,5,4,4,10,6,6,2,7,9,4,4,9,3,1,7,4,8,8,3,5,2,2,3,-1,6,4,3,4,1,1,2,-1,2,2,-1,3,-1,5,4,1,-1,4,3,2,1,-1,1,2,1,-1,2,2,-2,1,1,2,1,2,-3,1,-4,1,2,-3,1,-27,1,-66
-83,1,-8,1,-2,1,-2,1,-1,1,-11,1,-3,4,-1,1,1,-1,1,1,2,-2,1,1,-1,3,-1,6,4,3,5,3,3,2,4,3,1,2,2,3,4,4,-1,3,6,4,9,5,3,6,5,4,5,6,4,4,5,2,3,6,7,7,12,9,7,6,10,10,8,4,8,6,11,7,10,4,5,5,11,6,13,19,9,10,11,8,3,12,14,9,12,5,9,5,13,7,15,7,12,4,10,7,5,12,7,6,9,7,7,7,13,12,14,8,6,8,8,7,9,12,13,5,7,2,4,9,6,6,4,5,5,9,5,7,5,2,4,6,6,7,5,6,3,-1,4,1,5,4,4,3,2,-1,2,1,1,3,-1,2,1,4,5,1,-1,3,3,3,-1,1,1,2,1,-1,2,2,-3,2,1,2,2,-4,1,-3,1,1,1,-2,1,-27,1,-66
-83,1,-8,1,-2,1,-2,1,-1,1,-11,1,-3,3,1,1,1,-1,1,1,2,-2,1,1,-1,3,-1,5,5,3,5,3,3,2,4,3,1,2,2,3,4,3,1,3,6,4,9,5,2,7,5,2,6,7,3,5,4,3,2,6,7,7,10,12,5,8,10,10,8,3,8,7,8,10,10,3,6,5,11,6,13,17,11,9,12,6,5,12,13,10,11,6,9,4,14,6,14,9,12,3,11,6,6,11,8,6,7,7,8,7,11,14,13,9,6,9,7,8,9,12,12,5,7,3,4,9,6,6,4,4,6,9,5,5,7,2,3,7,6,6,6,4,4,1,4,1,4,5,4,3,2,-1,1,2,1,2,1,2,1,4,4,2,-1,3,2,4,-1,1,1,2,1,-1,2,2,-3,2,1,2,2,-4,1,-3,1,1,1,-2,1,-27,1,-66
-83,1,-8,1,-3,1,-1,1,-1,1,-11,1,-3,3,1,1,1,-1,1,1,2,-2,1,1,-1,3,-1,4,5,4,5,3,3,2,4,3,-1,3,2,3,4,2,2,3,6,4,9,4,3,7,4,2,7,7,3,5,4,3,2,5,7,8,10,11,6,7,11,10,8,3,8,7,8,10,10,3,6,5,11,6,13,17,11,8,13,5,6,12,11,12,11,6,9,4,13,7,14,9,12,3,11,6,6,11,8,6,7,7,8,7,10,15,12,10,6,9,7,8,9,12,12,5,6,4,3,10,6,6,4,4,6,9,5,5,7,2,3,6,7,6,6,4,4,1,3,2,4,5,4,2,3,-1,1,2,1,2,1,2,1,4,4,2,-1,3,2,4,-1,1,1,2,1,-1,2,2,-3,2,1,2,2,-4,1,-3,1,1,1,-2,1,-28,1,-65
-83,1,-8,1,-3,1,-1,1,-1,1,-11,1,-3,1,3,1,1,-1,1,1,1,1,-1,1,1,-1,3,-1,3,5,5,5,2,4,1,5,3,-1,3,1,4,3,3,2,3,6,4,7,6,3,7,3,3,7,5,5,5,4,3,2,5,7,8,10,11,4,9,10,8,11,3,6,8,8,11,10,3,6,5,11,6,13,17,10,9,12,6,6,11,12,12,11,5,9,5,13,6,15,7,14,2,11,6,7,11,7,7,6,8,7,8,10,14,13,10,6,9,7,7,8,14,10,7,6,3,4,9,7,6,3,4,7,9,5,4,8,2,2,6,7,7,6,4,3,2,2,3,4,5,4,1,4,-1,1,2,1,2,1,2,1,4,4,2,-1,3,2,3,1,1,1,2,1,-1,2,2,-3,2,1,2,2,-4,1,-3,1,1,1,-2,1,-28,1,-65
-83,1,-8,1,-3,1,-1,1,-1,1,-11,1,-3,1,3,1,1,-1,1,1,1,1,-1,1,1,-1,3,-1,2,6,5,5,2,4,1,5,2,1,3,1,4,3,3,2,3,6,4,7,6,2,8,3,3,7,5,5,5,4,3,1,6,7,8,10,10,5,9,10,8,9,5,6,8,8,11,10,3,6,5,10,7,12,17,11,8,13,6,6,11,12,12,11,5,9,5,13,6,15,7,14,2,10,7,7,11,7,7,6,8,6,9,10,14,12,11,5,10,7,7,8,14,9,8,6,3,4,9,7,6,3,4,7,9,5,4,8,2,2,6,7,7,6,4,3,2,2,3,4,5,4,1,4,-1,1,2,1,2,1,2,1,4,4,2,-1,3,1,4,1,1,1,2,1,-1,2,2,-3,2,1,2,2,-4,1,-3,1,1,1,-2,1,-28,1,-65
-82,1,-8,1,-3,1,-1,1,-1,1,-11,1,-3,1,3,1,1,-1,1,-1,2,1,-1,1,1,-1,3,-1,2,5,5,6,2,4,1,4,3,1,3,1,3,3,3,3,1,8,4,4,8,3,7,4,3,5,7,3,6,4,4,1,5,8,8,10,9,5,9,10,8,9,6,6,8,7,10,11,4,5,6,7,8,13,14,13,9,11,7,8,10,13,12,9,7,8,5,9,11,11,10,12,5,9,8,4,13,6,9,4,9,7,6,10,15,13,10,7,7,8,8,8,13,8,10,6,4,3,8,8,6,4,3,7,8,6,3,10,1,2,6,7,6,7,3,5,2,2,3,4,5,4,1,4,-1,1,2,-1,3,1,2,1,2,5,2,1,3,1,3,2,1,1,2,-1,1,1,2,1,-2,1,2,2,1,1,-3,1,-4,2,1,-2,1,-28,1,-66
