0.0000000,0.000#0.410#0.450#0.530#0.380#0.420#0.440#0.460#0.480#0.540#0.500#0.560#0.580#0.400#0.430#0.490#0.660,3.000e+00,-00000692,000000484,1,000000003,000000392,000000000,000000000
-99,1,-44,1,-1,1,1,-2,1,1,-1,1,1,-2,3,2,-1,1,1,-2,2,1,2,2,1,-1,1,-2,2,4,-2,3,3,5,3,1,4,4,5,3,2,4,8,6,2,6,-1,4,6,2,7,6,6,7,9,6,7,10,6,7,5,7,9,14,7,8,8,10,15,10,6,12,10,10,12,10,5,8,8,11,10,14,16,12,10,8,17,9,9,6,11,7,5,13,16,14,7,13,10,12,13,8,8,8,6,7,3,4,3,12,6,11,8,9,11,4,7,3,6,2,5,5,6,2,5,5,5,12,1,2,2,6,1,4,2,4,4,4,3,4,4,2,2,1,-1,3,3,1,1,1,2,1,1,3,1,-1,1,1,-1,1,-2,1,2,-27,1,-6,1,-47
-99,1,-44,1,-1,1,-1,1,-1,1,1,-1,1,-1,1,-1,1,3,1,2,-3,1,2,3,1,-1,1,1,-2,2,3,1,-1,3,5,3,2,2,6,1,3,5,1,5,8,7,1,6,2,3,4,3,6,8,5,6,9,7,7,10,6,6,7,7,10,10,9,8,13,3,15,12,10,8,10,10,8,13,5,6,13,9,7,16,16,13,10,6,18,10,7,9,10,6,6,12,20,9,13,7,7,16,15,7,7,9,7,6,6,1,6,5,14,6,8,7,10,9,3,7,4,4,5,5,6,1,3,5,11,9,2,1,3,4,2,3,4,2,4,5,4,3,4,2,1,2,-1,2,3,1,2,1,2,1,3,1,1,-1,1,1,1,-3,1,2,-27,1,-7,1,-46
-99,1,-44,1,-1,1,-1,1,-1,1,1,-1,1,-1,1,-1,1,3,1,2,-3,1,2,3,1,-1,1,1,-1,1,1,3,1,-1,3,5,3,2,2,6,1,3,5,1,5,8,7,1,6,2,3,4,3,5,9,5,6,10,6,6,10,8,5,7,7,10,10,9,8,12,4,14,13,11,7,10,10,8,13,5,6,13,8,8,16,16,12,11,6,17,11,7,9,9,7,7,11,18,11,12,8,7,16,15,7,6,10,7,6,6,1,5,6,13,7,8,7,10,9,3,7,4,4,6,4,5,2,2,6,12,7,3,1,3,4,2,3,4,1,5,5,4,3,4,2,1,2,-1,2,3,1,2,1,2,1,3,1,1,-1,1,1,1,-3,1,2,-26,1,-8,1,-46
-99,1,-44,1,-1,1,-1,1,-1,1,1,-1,1,-1,1,-1,1,3,1,2,-3,1,2,1,3,-1,1,1,-1,1,1,3,1,1,1,7,2,1,3,5,2,4,4,1,5,4,11,1,6,2,3,3,4,6,7,6,6,10,6,6,10,8,5,7,7,8,11,9,9,10,6,14,12,12,7,9,11,9,12,5,6,14,7,9,15,16,12,12,5,13,15,8,8,10,6,7,10,19,11,12,7,10,14,14,7,7,10,7,6,5,2,6,5,13,6,9,7,11,8,3,7,3,5,7,3,5,2,3,4,13,7,3,1,2,4,3,3,3,2,5,5,3,4,4,2,-1,3,-1,2,3,1,2,1,2,1,3,1,1,-1,1,1,1,-3,1,2,-26,1,-8,1,-46
-99,1,-44,1,-1,1,-1,1,-1,1,1,-1,1,-1,1,-1,1,3,1,2,-3,1,2,3,1,-1,1,1,-2,2,3,1,-1,3,4,4,2,2,5,3,2,5,1,5,8,7,1,6,1,4,4,3,7,7,5,6,9,7,8,9,6,6,7,7,10,10,9,8,13,3,15,12,9,9,10,10,9,12,5,6,13,10,6,16,17,12,10,6,18,10,7,9,10,6,6,12,20,9,13,7,7,16,14,8,7,9,7,6,6,1,6,5,14,6,8,7,11,8,3,7,5,3,5,5,6,2,2,6,10,9,2,1,3,4,3,2,4,2,4,5,4,3,4,2,1,2,-1,2,3,2,2,-1,2,1,3,1,1,-1,1,1,1,-3,1,2,-27,1,-7,1,-46
-99,1,-44,1,-1,1,-1,1,-1,1,1,-1,1,-1,1,-1,1,3,1,2,-3,1,2,3,1,-1,1,1,-2,2,3,1,-1,3,5,3,2,2,6,1,3,5,1,5,8,7,1,6,2,3,4,3,6,8,6,5,10,6,6,11,7,5,7,7,10,10,9,8,13,3,14,13,10,8,10,10,8,13,5,6,13,9,7,16,16,13,10,6,17,11,7,9,9,7,7,11,19,10,12,8,7,16,15,7,6,10,7,6,6,1,6,5,14,6,8,7,10,9,3,7,4,4,5,5,6,1,3,5,11,9,2,1,3,4,2,3,4,1,5,5,4,3,4,2,1,2,-1,2,3,1,2,1,2,1,3,1,1,-1,1,1,1,-3,1,2,-27,1,-7,1,-46
-99,1,-44,1,-1,1,-1,1,-1,1,1,-1,1,-1,1,-1,1,3,1,2,-3,1,2,3,1,-1,1,1,-2,2,3,1,-1,3,5,3,2,2,6,1,3,5,1,5,8,7,1,6,2,3,4,3,5,9,5,6,10,6,6,10,8,5,7,7,10,10,9,8,12,4,14,13,10,8,10,10,8,13,5,6,13,8,8,16,16,12,11,6,17,11,7,9,9,7,7,11,18,11,12,8,7,16,15,7,6,10,7,6,6,1,6,5,14,6,8,7,10,9,3,7,4,4,6,4,5,2,2,6,11,8,3,1,3,4,2,3,4,1,5,5,4,3,4,2,1,2,-1,2,3,1,2,1,2,1,3,1,1,-1,1,1,1,-3,1,2,-26,1,-8,1,-46
-99,1,-44,1,-1,1,-1,1,-1,1,1,-1,1,-1,1,-1,1,3,1,2,-3,1,2,3,1,-1,1,1,-1,1,1,3,1,-1,3,5,3,2,2,6,1,3,5,1,5,8,7,1,6,2,3,4,3,5,9,5,6,10,6,6,10,8,5,7,7,10,10,9,8,12,4,14,13,11,7,9,11,8,13,5,6,13,8,9,15,16,12,11,6,17,11,7,9,9,7,7,10,19,11,13,7,7,16,14,8,6,10,7,6,5,2,5,6,13,7,8,7,10,9,3,7,3,5,6,4,5,2,2,6,12,7,3,1,3,4,2,3,4,1,5,5,4,3,4,2,1,2,-1,2,3,1,2,1,2,1,3,1,1,-1,1,1,1,-3,1,2,-26,1,-8,1,-46
-99,1,-44,1,-1,1,-1,1,-1,1,1,-1,1,-1,1,-1,1,3,1,2,-3,1,2,3,1,-1,1,1,-1,1,1,3,1,-1,2,7,2,2,2,6,1,3,5,1,5,7,8,1,6,2,3,4,3,6,7,6,6,10,6,6,10,8,5,7,7,9,11,8,9,11,5,14,13,10,8,8,12,8,13,5,6,14,7,9,15,16,12,12,5,16,12,7,9,9,7,7,10,19,11,13,7,7,16,14,7,7,10,7,6,5,2,5,6,13,7,8,7,11,8,3,7,3,5,6,4,5,2,2,5,13,7,3,1,3,4,2,3,3,2,5,5,3,4,4,2,1,2,-1,2,3,1,2,1,2,1,3,1,1,-1,1,1,1,-3,1,2,-26,1,-8,1,-46
-99,1,-44,1,-1,1,-1,1,-1,1,1,-1,1,-1,1,-1,1,3,1,2,-3,1,2,1,3,-1,1,-1,1,1,1,3,1,1,1,7,2,1,3,5,2,4,4,1,5,4,11,1,5,3,3,3,4,6,7,6,6,10,6,6,10,8,5,7,7,8,11,9,9,10,6,14,12,13,6,9,11,9,12,5,6,14,7,9,15,16,12,12,5,14,14,8,8,10,6,7,10,18,12,12,7,10,14,14,7,7,10,7,6,4,3,6,4,14,6,8,8,11,8,3,7,3,5,7,3,5,2,3,4,13,7,3,1,2,4,3,3,3,2,5,5,3,4,4,2,-1,3,-1,2,3,1,2,1,2,1,3,1,-1,1,1,1,1,-3,1,2,-26,1,-8,1,-46
-99,1,-44,1,-1,1,-1,1,-1,1,1,-1,1,-1,1,-1,1,3,1,2,-3,1,2,3,1,-1,1,1,-1,1,1,3,1,1,1,7,2,1,3,6,1,3,5,1,5,5,10,1,6,2,3,3,4,6,7,6,6,10,6,6,10,8,5,7,7,9,11,8,9,10,6,14,13,10,8,8,12,8,13,5,6,14,7,9,15,16,12,12,5,15,13,8,8,10,6,7,10,19,11,12,7,9,15,14,7,7,10,7,6,5,2,6,5,13,7,8,7,11,8,3,7,3,5,6,4,5,2,2,5,13,7,3,1,3,3,3,3,3,2,5,5,3,4,4,2,-1,3,-1,2,3,1,2,1,2,1,3,1,1,-1,1,1,1,-3,1,2,-26,1,-8,1,-46
