0.0000000,0.000#0.070#0.090#0.080#0.140#0.600#0.840#0.190#0.550#0.580#0.830#0.050,5.000e-01,-00000073,000000085,0,000000001,000000316,000000000,000000000
-70,2,-8,2,-1,1,-1,1,-2,2,3,1,-1,1,3,1,1,3,1,3,1,1,3,5,1,4,3,3,8,2,3,1,9,3,9,7,5,7,6,5,5,8,9,7,9,2,10,14,11,7,13,13,7,12,14,13,15,17,16,14,12,15,21,21,9,8,16,13,10,12,12,11,12,19,11,18,20,14,8,15,14,9,10,10,10,15,7,9,11,11,11,5,7,6,8,11,6,3,7,6,13,4,5,7,5,8,1,4,-1,6,1,4,4,2,5,3,1,3,2,3,2,3,2,2,1,1,-1,1,-1,2,-2,2,2,-10,1,1,-13,1,-79
-70,2,-8,2,-2,1,1,-2,1,4,1,-1,1,2,2,1,3,1,3,1,1,3,3,3,1,6,3,8,2,2,2,7,4,9,7,4,8,7,5,4,9,9,6,9,2,10,12,11,9,11,15,7,11,15,12,17,17,14,16,11,12,19,22,13,7,15,13,13,11,7,15,14,15,14,16,23,14,7,14,16,8,9,11,11,14,8,6,13,10,10,7,8,6,4,14,6,3,6,8,13,3,4,9,5,7,2,4,-1,5,2,4,2,3,5,4,-1,4,2,3,1,4,2,1,2,1,-1,1,-1,2,-2,2,1,1,-9,1,1,-13,1,-79
-70,2,-8,2,-2,1,1,-2,1,4,1,-1,1,2,2,1,3,1,3,1,1,3,3,3,1,6,3,7,3,2,2,6,5,8,8,3,9,7,5,4,8,9,7,9,2,9,13,10,10,9,16,8,10,15,13,17,16,14,17,10,13,19,22,12,8,15,13,12,11,7,13,16,16,13,16,24,12,9,14,15,9,9,11,11,14,8,5,14,9,10,8,7,5,6,14,5,4,6,8,13,3,4,9,5,7,2,4,-1,5,2,3,3,3,5,4,-1,4,1,4,1,4,2,1,2,1,-1,1,-1,2,-2,2,1,1,-9,1,1,-13,1,-79
-70,2,-8,2,-2,1,1,-2,1,4,1,-1,1,2,2,1,3,1,3,1,1,3,3,3,1,6,3,8,2,2,2,6,5,9,7,3,9,7,5,4,8,9,7,9,2,10,12,10,10,10,15,8,11,14,13,17,17,13,17,11,12,19,22,13,7,15,13,13,10,8,15,13,16,14,15,24,13,8,14,15,9,9,11,11,14,8,6,13,10,9,8,7,5,6,14,6,3,6,8,13,3,4,9,5,7,2,4,-1,5,2,4,2,3,5,4,-1,4,2,3,1,4,2,1,2,1,-1,1,-1,2,-2,2,1,1,-9,1,1,-13,1,-79
-70,1,1,-7,1,1,-1,1,1,-2,1,4,1,-1,1,2,2,1,3,1,3,-1,2,3,3,3,1,6,3,6,3,3,2,5,6,7,9,2,9,6,6,3,9,10,6,9,3,8,12,10,12,7,16,9,9,12,15,16,18,13,20,9,13,19,22,11,7,18,10,15,10,7,14,16,14,13,15,26,12,10,12,15,10,10,10,12,12,10,5,12,11,9,8,7,6,6,11,7,5,5,8,12,5,3,8,6,7,3,4,-1,4,3,3,3,3,5,4,-1,4,1,4,1,4,2,1,2,1,-1,1,-1,2,-2,1,2,1,-9,1,1,-13,1,-79
-71,2,-8,2,-2,1,1,-2,1,4,1,-1,1,2,2,1,3,1,3,-1,2,3,3,3,1,6,3,6,4,2,2,6,5,8,8,3,8,8,5,3,9,9,7,8,3,9,13,10,10,9,15,9,9,15,14,14,18,14,18,10,13,19,22,11,8,16,13,12,11,7,13,16,15,14,15,25,11,10,14,15,9,9,11,11,13,9,5,14,9,9,8,8,5,6,14,5,4,6,8,12,4,3,10,5,6,3,4,-1,5,2,3,3,3,5,4,-1,4,1,4,1,4,2,1,2,1,-1,1,-1,2,-2,2,1,1,-9,1,1,-13,1,-78
-72,2,-7,1,1,-1,1,1,-3,3,2,1,-1,3,1,2,-1,4,1,2,1,2,3,4,2,5,3,2,7,4,1,3,9,4,7,7,5,8,7,2,8,8,6,10,6,6,11,9,15,5,14,13,8,12,12,17,18,14,15,13,13,16,22,15,9,12,14,14,8,13,9,14,16,13,15,21,18,11,8,15,17,7,10,9,12,12,6,12,11,10,9,5,9,5,9,8,6,6,6,8,11,2,6,7,9,3,4,1,1,5,3,4,2,5,3,2,2,2,4,1,4,1,2,3,-1,1,1,-1,1,1,-2,3,1,-10,2,-14,1,-77
-71,2,-7,1,1,-1,1,1,-2,1,4,1,-2,3,2,1,2,2,3,-1,1,3,4,3,1,6,3,4,5,3,2,4,7,6,8,4,8,5,8,3,8,10,6,9,4,7,11,10,12,9,15,10,8,12,16,16,17,13,17,11,14,17,24,10,8,17,11,15,10,8,12,17,14,14,14,25,12,11,11,16,10,11,9,11,12,12,5,11,11,10,7,8,6,5,11,8,5,5,8,10,7,2,9,5,8,3,3,1,1,6,3,3,3,5,3,1,4,1,4,1,4,1,2,2,1,-1,1,-1,2,-2,1,2,1,-9,1,1,-13,1,-79
-71,2,-8,2,-2,1,1,-2,2,3,1,-1,1,2,2,1,3,1,3,1,1,3,4,2,1,6,3,8,2,2,2,7,5,9,6,5,7,7,5,4,9,9,7,8,2,10,13,11,9,12,13,7,11,15,13,16,17,15,15,11,12,21,22,11,8,14,14,12,11,12,10,14,16,14,15,23,14,8,13,16,8,9,11,11,14,8,8,12,9,12,6,7,6,5,14,5,4,5,8,13,3,4,9,5,8,1,4,-1,6,1,4,4,1,5,4,-1,4,2,3,1,4,2,1,2,1,-1,1,-1,2,-2,2,1,1,-9,1,1,-13,1,-78
-71,2,-8,2,-2,1,1,-2,1,4,1,-1,1,2,2,1,3,1,3,1,1,3,3,3,1,6,3,8,2,2,2,6,5,9,7,3,9,7,5,4,8,9,7,9,2,10,12,10,10,10,15,8,11,14,13,17,17,13,17,11,12,19,22,13,7,15,13,13,10,8,15,13,16,14,15,24,13,8,14,15,9,9,11,11,14,8,6,13,10,9,8,7,5,6,14,6,3,6,8,13,3,4,9,5,7,2,4,-1,5,2,4,2,3,5,4,-1,4,2,3,1,4,2,1,2,1,-1,1,-1,2,-2,2,1,1,-9,1,1,-13,1,-78
