3.1415926,0.000#0.310,4.500e+01,-00006677,000007093,1,000000045,000000306,000000000,000000000
-47,1,-1,1,1,-1,1,-6,1,-6,1,1,1,1,-1,1,1,2,1,3,2,2,3,1,4,1,6,2,3,2,3,7,1,5,4,5,7,5,9,7,8,7,8,14,11,12,15,12,15,20,20,15,20,14,13,23,34,22,21,26,30,26,33,27,24,28,35,36,30,33,24,30,39,43,34,47,42,43,48,32,52,50,54,33,49,61,66,49,50,48,58,53,61,53,59,39,40,45,58,43,55,54,43,54,52,42,52,38,42,40,40,46,38,27,38,35,45,34,37,35,37,27,22,26,26,20,24,27,25,25,21,19,18,19,13,18,14,13,13,10,7,14,14,5,8,3,13,11,7,6,9,7,1,5,3,9,1,3,5,3,2,3,6,1,3,3,2,1,4,-1,1,2,3,-2,2,-5,1,1,-2,1,-64
-47,1,-1,1,-1,1,1,-5,1,-7,1,1,2,-2,1,2,1,2,2,2,2,1,3,2,3,4,4,5,-1,4,6,4,2,4,5,7,5,11,5,8,6,8,15,12,11,12,14,13,23,17,18,18,16,14,20,28,30,27,20,29,27,27,32,19,34,37,34,31,32,16,37,44,38,37,45,41,44,45,35,55,46,50,38,51,59,66,48,49,50,62,49,60,54,51,46,34,52,56,45,57,52,48,47,48,48,48,41,43,40,44,41,37,29,39,34,41,38,31,41,34,30,21,27,24,22,21,30,26,24,18,22,18,19,16,15,10,17,14,9,13,8,10,9,8,3,15,9,9,4,4,12,1,5,5,7,3,1,4,4,4,1,6,1,4,2,1,2,3,1,2,1,2,1,-1,2,-5,1,-1,1,-1,1,-64
