0.0000000,0.000#0.550,3.000e+00,-00000482,000000442,1,000000003,000000308,000000000,000000000
-59,1,-9,1,2,2,-1,1,1,-1,1,2,1,3,5,3,3,1,4,2,2,3,3,4,9,3,6,5,10,5,5,4,6,8,5,9,13,9,9,7,12,9,12,12,8,15,19,10,20,13,15,20,12,13,17,12,25,19,19,34,31,37,24,24,41,26,17,24,40,28,43,42,49,39,38,31,34,34,39,43,32,47,50,43,45,48,50,60,58,43,55,39,49,64,49,53,59,47,49,47,53,45,41,41,39,47,58,49,36,41,45,49,45,45,43,26,43,40,39,34,43,35,31,29,29,30,38,37,31,24,34,32,21,24,20,21,16,20,19,15,16,12,8,13,9,11,9,11,10,18,6,10,5,6,4,9,9,4,6,3,1,5,4,2,2,2,2,5,4,1,3,4,2,1,1,1,3,1,2,-1,1,-2,1,1,1,2,-1,1,-2,1,-50
-58,1,-9,1,-1,2,1,2,-1,1,-2,3,1,2,3,6,2,1,4,3,2,2,7,1,5,6,4,7,6,10,3,6,6,5,7,10,8,13,8,7,12,8,9,15,11,9,16,17,11,22,14,16,19,10,14,16,27,14,23,26,34,36,24,29,24,39,25,17,33,35,46,38,37,49,34,37,32,36,40,42,33,45,48,47,43,47,50,54,47,61,47,46,53,54,48,60,47,57,51,47,48,49,39,44,41,44,49,60,33,43,39,49,46,48,31,44,48,32,28,49,36,42,20,40,24,32,37,40,31,26,41,24,20,21,19,25,20,16,15,23,10,13,11,15,13,7,11,8,15,12,8,9,4,8,4,9,4,8,7,3,3,1,4,3,3,2,3,4,1,4,3,2,4,1,1,1,2,2,1,1,-1,1,-1,1,-1,2,2,-2,1,1,-51
