3.1415926,0.000#0.360,5.300e+01,-00008727,000007491,1,000000053,000000306,000000000,000000000
-76,1,-6,1,-11,2,-3,2,1,1,1,2,-2,1,2,2,1,1,3,2,2,3,2,3,3,7,5,6,6,6,8,13,7,10,5,11,7,13,16,17,21,16,4,13,11,16,15,18,22,26,28,19,26,18,21,19,28,29,17,32,29,34,21,28,32,26,32,33,28,31,26,24,36,27,27,30,23,31,32,35,29,32,24,16,20,15,25,23,25,18,24,11,16,29,17,10,12,16,11,14,13,7,14,13,6,7,16,14,12,11,4,10,12,6,3,5,3,2,3,7,1,4,2,2,5,1,2,3,-1,1,4,1,1,-2,1,1,1,-2,1,-1,1,-70
-76,1,-6,1,-10,1,1,-3,1,2,1,1,2,-2,2,1,2,1,2,2,3,1,2,3,1,5,6,6,4,8,9,5,11,9,11,4,10,8,17,12,23,15,13,7,12,12,14,17,23,17,23,30,19,27,20,19,22,25,32,14,31,30,32,23,27,33,31,26,29,33,34,23,26,34,25,28,26,28,36,27,36,28,24,32,19,17,21,19,22,26,20,22,12,15,23,22,15,8,12,15,15,12,11,10,11,8,8,15,11,15,7,8,12,10,5,4,5,3,2,3,5,3,4,2,4,3,1,2,3,-1,3,2,-1,2,-2,2,-1,1,-2,1,1,-71
