1.8849556,0.000#0.430,5.000e-02,-00000007,000000008,0,000000001,000000300,000000000,000000000
-69,1,-4,2,-1,3,1,2,1,3,2,2,2,2,7,3,4,-1,9,3,5,10,16,14,10,16,14,20,22,27,23,37,26,36,41,42,40,61,58,65,72,82,96,92,135,112,139,144,160,148,167,185,195,215,213,238,259,248,288,295,329,320,352,379,403,412,416,458,445,488,431,480,489,484,529,470,577,493,477,554,533,484,518,533,531,522,545,491,471,514,524,484,454,438,408,459,427,398,384,387,369,320,307,317,276,256,249,240,205,214,193,219,161,175,145,136,126,118,107,102,98,85,81,68,64,62,47,37,37,37,31,26,16,24,18,22,20,8,5,13,10,8,8,2,4,5,7,1,2,3,1,1,3,1,2,-1,2,1,1,1,-6,1,-62
-77,1,-5,2,2,1,3,-1,1,5,-1,3,2,5,4,5,1,2,9,3,5,14,16,12,13,13,15,23,22,28,25,33,29,39,47,40,45,58,64,63,78,91,98,112,122,118,148,147,149,169,163,203,193,220,223,238,255,264,291,310,316,336,350,390,404,412,458,430,467,499,417,496,496,500,484,527,528,526,487,528,521,490,534,519,545,516,547,472,516,488,517,462,448,431,442,430,420,398,399,359,363,297,312,296,295,242,244,226,197,210,214,190,169,160,142,129,125,116,112,81,107,73,79,75,53,54,48,29,46,28,32,27,17,20,17,29,10,8,8,16,7,8,3,3,6,4,6,2,2,1,2,2,1,1,2,1,2,1,-1,1,-6,1,-53
