0.0000000,0.000#0.930,2.000e-01,-00000030,000000032,0,000000001,000000310,000000000,000000000
-43,1,-8,1,-4,1,-5,1,-1,1,1,1,1,2,2,-1,1,3,3,-1,1,1,2,5,9,3,3,7,5,2,2,9,7,8,8,4,6,12,9,16,12,10,12,9,21,20,24,19,24,25,20,15,21,21,29,26,22,30,37,34,45,35,31,44,45,45,46,47,51,59,44,51,53,53,64,57,41,73,78,66,54,70,67,79,72,76,80,76,80,87,75,76,88,79,83,90,96,90,80,67,64,81,85,80,71,75,68,65,56,54,63,70,52,72,61,61,56,58,52,66,51,48,40,38,43,45,42,46,30,28,33,32,33,28,23,26,24,19,17,24,15,18,19,17,16,17,10,14,14,12,8,12,12,9,9,5,5,3,4,4,5,5,2,-1,2,1,4,3,-1,2,3,1,2,-1,1,2,-1,4,-12,1,-4,1,-2,1,-55
-48,1,-8,1,-4,1,-4,1,-2,1,1,1,2,3,-2,2,2,3,1,-1,1,3,9,7,-1,5,5,6,2,4,8,7,7,9,4,9,9,13,12,10,16,11,13,17,24,19,21,22,27,20,19,15,27,27,26,27,35,30,38,41,32,37,46,41,52,50,39,54,54,46,52,55,62,67,43,53,65,81,64,54,71,72,82,68,75,90,65,89,84,80,80,76,79,90,80,109,77,80,67,66,84,81,77,78,63,73,63,52,60,62,67,58,65,66,64,55,52,70,42,54,44,40,42,44,42,41,40,36,24,39,24,37,27,24,31,13,18,25,16,16,17,23,14,17,17,12,15,12,8,10,12,12,8,7,6,4,2,5,5,4,6,-1,1,1,3,2,3,1,1,3,3,-1,1,1,1,3,1,-12,1,-3,1,-3,1,-50
