0.0000000,0.000#0.110#0.100#0.150#0.080#0.120#0.040#0.060#0.140#0.010#0.020#0.070#0.090#0.130#0.050#0.210#0.420#0.750#0.160#0.170#0.770#0.790#0.810#0.890#0.180#0.780#0.870#0.880#0.920#0.980#0.430#0.510#0.520#0.400#0.410#0.440#0.460#0.500#0.550#0.570#0.900#0.910#0.940#0.390#0.450#0.470#0.530#0.970#0.560#0.580#0.600#0.830#0.380,6.667e-02,-00000009,000000012,0,000000001,000000315,000000000,000000000
1,-11,1,-25,1,-1,1,-3,2,1,-1,1,1,1,2,-1,1,-5,1,-2,1,-1,1,3,-1,1,1,2,3,2,-1,2,1,2,1,2,-1,2,-1,1,1,3,4,2,1,1,2,4,4,2,3,1,1,3,-1,5,2,5,6,6,5,4,4,4,4,4,4,5,2,3,3,3,1,3,2,3,4,1,6,5,5,8,4,-1,6,6,5,4,4,5,4,3,1,6,4,3,5,1,4,8,9,9,9,3,5,5,4,6,4,6,3,7,5,3,6,6,4,4,5,3,3,4,5,3,4,1,4,2,2,3,3,1,4,2,4,2,2,-1,1,7,2,-1,1,3,2,1,4,1,2,-1,2,2,1,2,-1,2,3,-3,1,-1,2,1,1,1,1,2,3,-2,1,1,1,1,1,-1,1,-2,1,1,1,1,-1,2,-1,1,-1,1,3,-16,1,-26,1,-39
-2,1,-11,1,-25,1,-1,1,-3,2,1,-1,1,1,2,1,-1,1,-5,1,-2,1,1,1,2,-1,1,2,2,2,2,-1,2,2,1,2,1,-1,2,-1,1,2,5,2,2,-1,2,2,5,4,2,2,-1,2,2,2,3,3,6,4,7,5,5,2,6,3,5,3,5,1,4,5,-1,1,4,3,2,4,1,8,5,7,3,4,3,5,7,3,5,4,4,3,4,3,4,5,3,3,3,5,9,9,8,7,4,4,6,4,5,4,6,6,4,6,2,8,4,6,3,4,3,3,5,4,4,3,2,3,3,-1,4,2,2,4,1,5,1,2,-1,6,3,1,-1,2,4,-1,2,3,2,1,1,1,3,1,1,1,1,3,-3,1,-1,2,2,-1,1,1,3,2,-1,1,-1,1,1,1,1,-1,1,-1,1,-1,2,-1,1,-1,2,1,-2,3,1,-16,1,-25,1,-38
-2,1,-11,1,-25,1,-1,1,-2,1,1,1,-1,1,2,1,1,-1,1,-4,1,-2,1,-1,1,1,2,-1,1,2,3,1,2,-1,2,2,1,2,1,1,1,-1,2,2,4,2,2,-1,2,2,5,4,2,2,-1,3,1,3,2,3,8,2,8,4,5,3,5,4,5,3,4,1,4,5,-1,1,4,3,3,3,3,7,4,7,3,4,4,4,7,4,4,4,4,5,2,4,3,5,3,3,4,6,9,8,8,6,5,3,6,4,5,6,5,6,5,4,2,9,4,5,3,5,2,4,4,6,2,3,3,2,3,1,3,3,1,4,1,5,1,2,-1,7,2,1,-1,3,3,-1,5,-1,2,1,1,2,2,1,1,2,1,2,-3,1,-1,2,2,-1,1,1,3,2,-1,1,-1,1,1,1,1,-1,1,-1,1,-1,2,-1,1,-1,2,1,-2,3,1,-16,1,-25,1,-38
-2,1,-12,1,-24,1,-2,1,-2,1,1,1,1,1,1,2,-2,1,-4,1,-2,1,-1,1,2,1,1,-1,2,4,-1,2,2,1,1,1,3,-1,1,1,1,1,2,4,2,2,1,1,3,4,4,2,2,-1,4,-1,4,2,3,8,4,7,4,3,3,6,5,4,4,2,1,6,3,-1,2,4,2,4,2,6,4,4,9,2,3,5,4,7,4,3,6,4,4,1,6,1,6,4,2,3,7,9,7,12,3,4,6,3,8,2,7,3,7,5,4,5,7,4,3,5,3,3,3,7,3,3,2,3,3,2,3,2,2,3,3,3,2,1,2,1,6,3,-2,4,2,-1,5,-1,2,1,2,2,1,2,-1,2,3,-4,1,1,1,2,-1,1,1,5,-2,1,-1,2,1,-1,1,-1,1,-1,1,-1,2,-1,1,1,1,1,-2,4,-16,1,-26,1,-37
-1,1,-12,1,-24,1,-2,1,-2,1,1,1,1,1,1,2,-1,1,-5,1,-2,1,-1,1,2,1,1,1,1,4,-1,2,2,1,1,1,3,-1,1,1,1,1,2,4,2,2,1,1,3,4,4,2,2,-1,4,-1,4,2,4,8,4,7,3,3,4,5,5,4,4,3,1,5,3,-1,2,4,2,4,2,6,4,6,7,2,3,5,5,6,4,3,6,4,4,1,6,1,6,5,1,3,8,8,8,11,4,3,6,4,7,3,6,3,7,5,4,6,6,4,4,4,4,3,2,7,3,3,2,3,3,2,3,2,2,3,3,4,2,1,1,1,6,3,-2,4,2,-1,5,-1,2,1,2,2,1,2,-1,2,3,-4,1,1,1,2,-1,1,1,5,-2,1,1,1,1,-1,1,-1,1,-1,1,-1,2,-1,1,1,1,1,-2,4,-16,1,-26,1,-38
-2,1,-11,1,-25,1,-1,1,-3,2,1,-1,1,1,2,1,-1,1,-5,1,-2,1,1,-1,3,-1,1,1,2,3,2,-1,2,1,2,2,1,-1,2,-1,1,2,4,3,2,-1,1,3,3,4,4,2,-1,1,3,1,4,3,6,4,6,5,5,3,5,3,4,4,6,1,3,5,1,1,3,3,2,5,1,6,4,9,4,4,3,5,5,5,3,5,5,3,3,3,4,5,2,5,2,5,6,11,9,7,5,4,5,4,6,3,6,7,3,6,2,9,4,5,4,4,2,3,6,4,2,5,2,3,3,-1,4,2,1,5,1,4,2,2,-1,5,4,1,-1,1,3,2,1,4,1,2,1,1,2,1,2,1,1,3,-3,1,-1,2,2,-1,1,1,3,2,-2,1,1,1,1,1,-1,1,-1,1,-1,2,-1,1,-1,2,1,-2,1,3,-16,1,-26,1,-37
-1,1,-11,1,-25,1,-1,1,-3,2,1,-1,1,1,2,1,-1,1,-5,1,-2,1,1,1,2,-1,1,2,3,1,2,-1,2,2,1,2,1,-1,2,-1,1,2,5,2,2,-1,2,2,5,4,2,2,-1,3,1,2,3,3,6,4,7,5,5,2,6,3,5,4,4,1,4,5,-1,1,4,3,2,4,1,9,4,7,3,4,3,5,7,3,5,4,4,3,4,3,4,5,3,3,4,4,10,9,7,7,5,3,6,4,5,5,5,6,4,6,2,8,4,6,3,5,2,4,4,4,4,3,2,3,3,-1,4,2,2,4,1,5,1,2,-1,7,2,1,-1,2,4,-1,2,3,2,1,1,2,2,1,1,2,1,2,-3,1,-1,2,2,-1,1,1,3,2,-1,1,-1,1,1,1,1,-1,1,-1,1,-1,2,-1,1,-1,2,1,-2,3,1,-16,1,-25,1,-39
-1,1,-11,1,-25,1,-1,1,-3,2,1,-1,1,1,2,1,-1,1,-5,1,-2,1,-1,1,3,-1,1,1,2,3,2,-1,2,1,2,1,2,-1,2,-1,1,2,3,4,2,-1,1,3,3,4,4,1,1,1,3,1,4,3,6,4,6,5,5,3,5,3,4,4,5,2,3,4,2,1,3,2,3,5,1,5,5,7,6,4,-1,8,5,4,4,5,4,4,3,3,4,4,3,5,1,4,8,10,10,7,4,4,5,5,5,4,6,7,3,6,2,8,5,4,3,5,3,3,4,5,3,4,2,4,1,2,3,3,1,4,2,4,2,2,-1,3,5,2,-1,1,3,2,1,4,1,2,-1,2,2,1,2,1,1,3,-3,1,-1,2,1,1,1,1,2,3,-2,1,1,1,1,1,-1,1,-2,1,2,-1,1,-1,2,1,-2,1,3,-16,1,-26,1,-38
-2,1,-12,1,-24,1,-1,1,-3,1,1,1,1,1,1,2,-1,1,-5,1,-2,1,-1,1,2,1,1,1,2,3,1,1,2,1,2,-1,3,-1,2,-1,1,1,3,4,1,2,1,2,2,5,3,2,2,-1,4,-1,4,2,4,8,4,7,4,4,3,5,4,4,4,3,2,4,3,-1,2,4,2,4,2,6,4,6,8,4,-1,5,6,5,5,2,6,4,4,1,6,4,3,5,1,4,7,9,9,9,4,3,6,5,6,3,7,2,7,6,3,6,6,4,4,5,3,3,3,6,3,4,1,4,2,2,3,2,2,4,2,4,2,1,1,1,7,2,-1,1,3,2,1,4,1,1,1,2,2,1,2,-1,2,3,-4,1,2,-1,2,-1,2,2,3,-2,1,1,1,1,1,-1,1,-2,1,1,1,-1,1,2,-1,1,-1,1,3,-16,1,-26,1,-37
1,-12,1,-24,1,-1,1,-3,1,1,1,1,1,1,2,-1,1,-5,1,-2,1,-1,1,2,1,1,1,2,3,1,1,2,1,2,-1,3,-1,2,-1,1,1,2,5,1,2,1,1,3,5,3,2,2,-1,4,-1,4,2,4,8,4,7,3,5,2,6,4,4,4,3,2,4,3,-1,2,4,2,4,2,6,4,6,7,3,2,5,6,5,5,2,6,4,4,1,6,2,5,5,1,4,7,8,10,9,4,3,6,5,6,3,6,3,7,5,4,6,6,4,4,4,4,3,3,6,3,3,2,4,2,2,3,2,2,3,3,4,2,1,1,1,6,3,-2,4,2,1,4,-1,2,1,2,2,1,2,-1,2,3,-4,1,1,1,2,-1,1,2,4,-2,1,1,1,1,-1,1,-1,1,-1,1,1,1,-1,1,1,1,1,-1,1,3,-16,1,-26,1,-39
