0.0000000,0.000#0.210#0.190#0.010#0.180#0.220#0.230#0.250#0.260#0.270#0.960#0.060#0.200#0.890#0.020#0.030#0.070#0.080#0.110#0.170#0.240#0.900#0.910#0.970#0.990#0.810#0.920#0.980#0.040#0.050#0.090#0.100#0.120#0.160#0.880#0.950#0.130#0.280#0.870#0.940#0.150#0.930#0.140#0.290#0.310#0.300#0.320#0.840#0.850#0.790#0.800#0.860#0.740#0.540#0.560#0.570,8.333e-02,-00000012,000000013,0,000000001,000000300,000000000,000000000
-37,1,-7,1,-2,1,-12,1,-2,1,2,-1,1,-5,1,-1,1,1,-2,1,1,1,1,2,-2,1,2,3,-1,3,2,4,-2,1,2,5,2,5,3,3,2,3,4,4,3,2,2,-1,2,3,-1,3,2,1,2,3,4,3,4,2,8,5,4,4,4,4,6,4,4,2,6,3,5,4,4,4,6,2,4,4,4,6,5,3,3,4,4,6,6,7,6,4,5,4,3,9,5,3,7,4,4,5,2,7,7,2,7,5,3,3,3,2,5,3,9,2,3,6,6,-1,5,3,3,2,2,3,2,3,3,2,2,2,8,2,1,1,-1,2,4,1,2,1,3,-1,1,-1,1,-3,2,1,-1,3,-1,1,-5,1,1,-6,1,-1,1,-2,1,-63
-40,1,-6,1,-3,1,-12,1,-2,1,2,1,-5,1,-2,2,-2,1,-1,2,-1,2,1,-2,1,4,1,2,3,3,1,-1,1,-1,3,5,3,4,2,4,2,4,5,1,5,2,-2,3,2,2,2,2,-1,2,5,2,5,2,6,7,2,5,4,3,6,6,5,1,6,4,4,4,4,3,7,3,4,3,4,6,3,5,3,4,3,5,8,7,6,3,5,5,3,7,6,5,4,7,4,5,2,4,9,3,5,5,3,4,4,2,5,3,4,8,1,4,6,4,3,2,4,2,3,2,3,2,3,3,1,3,6,4,2,-1,1,1,3,3,-1,3,-1,3,-1,1,-1,1,-2,1,2,-1,2,1,1,-5,1,-1,1,-5,1,-2,1,-2,1,-60
-39,1,-7,1,-2,1,-13,1,-2,2,1,1,-5,1,-1,1,1,-2,1,1,1,-1,2,1,-2,3,3,-1,3,2,4,-2,1,1,6,2,3,4,2,3,4,4,3,3,3,2,-1,1,3,1,2,2,2,-1,4,4,1,6,3,6,7,-1,8,3,3,6,5,5,1,5,5,3,5,4,4,7,2,3,3,5,5,6,3,3,5,3,6,5,8,6,5,3,5,2,7,7,5,4,6,4,6,1,5,9,2,6,6,3,4,3,1,5,4,5,6,3,2,7,3,4,2,3,3,2,2,3,4,3,1,3,2,5,5,1,-1,1,1,4,2,1,2,2,1,-1,1,-1,1,-2,1,2,-1,3,-1,1,-5,1,1,-6,1,-1,1,-3,1,-60
-37,1,-7,1,-2,1,-13,1,-1,1,1,1,1,-5,1,-1,1,1,-2,1,1,1,-1,2,1,-1,1,2,3,-1,3,2,4,-2,1,1,6,2,4,3,4,1,4,4,4,2,3,2,-1,1,4,-1,2,2,2,2,3,3,2,6,2,8,5,2,6,4,3,6,5,4,2,5,4,3,5,5,4,6,2,4,3,5,5,5,3,3,5,4,5,6,8,5,5,4,5,2,8,6,4,5,6,3,6,2,6,8,2,6,5,3,4,3,1,6,3,9,2,3,6,3,3,4,3,3,3,2,3,2,3,3,1,3,2,6,4,1,1,-1,2,4,1,2,1,2,1,1,-1,1,-3,1,2,-1,3,-1,1,-5,1,1,-6,1,-1,1,-2,1,-63
-39,1,-7,1,-2,1,-13,1,-1,1,1,1,1,-5,1,-1,1,1,-2,1,1,1,-1,2,1,-2,3,3,-1,3,2,4,-2,1,1,6,2,4,3,3,2,4,4,4,2,3,2,-1,1,4,-1,2,2,2,1,4,3,2,6,2,7,6,1,7,3,4,6,5,4,2,5,4,3,5,5,4,6,2,3,3,5,6,5,3,3,5,4,5,5,9,5,5,4,5,1,9,6,4,4,7,3,6,1,7,8,2,6,5,3,4,3,1,6,3,8,3,3,4,5,3,4,3,3,3,1,2,4,3,3,1,3,2,5,5,1,1,-1,2,3,2,2,1,2,1,1,-1,1,-3,1,2,-1,3,-1,1,-5,1,1,-6,1,-1,1,-2,1,-61
-40,1,-6,1,-3,1,-12,1,-2,1,2,1,-5,1,-2,2,-2,1,-1,2,-1,2,1,-2,1,4,1,-1,5,3,1,-1,1,-1,2,5,3,5,2,3,3,4,4,2,4,3,-2,3,2,2,2,2,-1,2,5,2,5,2,4,8,3,5,4,3,6,5,6,1,4,6,4,3,5,3,7,3,3,4,4,4,5,5,3,4,3,4,7,6,9,3,4,6,3,5,8,5,4,6,4,5,3,4,8,4,4,5,4,4,3,2,5,4,4,8,-1,4,6,5,3,2,4,2,2,3,3,2,3,3,1,2,7,4,2,-1,1,1,3,3,-1,3,-1,3,-1,1,-1,1,-2,1,2,-1,1,2,1,-5,1,-1,1,-5,1,-2,1,-2,1,-60
-40,1,-7,1,-2,1,-12,1,-2,1,2,1,-6,1,-1,2,-2,1,-1,1,1,2,1,-2,1,4,1,-1,5,2,2,-1,1,-1,2,5,2,6,2,3,3,2,6,2,4,3,-2,3,2,2,2,1,1,2,3,4,5,2,3,8,4,5,4,3,6,4,5,3,3,6,5,2,5,4,4,6,2,5,3,3,7,5,3,3,3,5,6,6,7,6,4,5,4,4,9,4,4,6,5,4,3,3,10,4,3,6,4,4,2,3,4,4,4,8,1,4,5,6,3,2,3,3,2,3,2,3,3,3,1,2,2,8,3,-1,1,-1,3,4,-1,3,-1,3,-1,1,-1,1,-3,3,-1,1,2,-1,1,-5,1,1,-5,1,-2,1,-2,1,-60
-40,1,-7,1,-2,1,-12,1,-2,1,2,-1,1,-5,1,-1,1,1,-2,1,1,1,1,2,-2,1,2,3,-1,3,2,4,-2,1,2,5,2,5,3,3,2,3,4,4,3,2,2,-1,2,3,-1,3,2,1,2,3,4,3,4,2,8,5,4,4,4,4,6,4,4,2,6,3,5,4,4,4,6,2,4,4,4,6,5,3,3,4,4,6,6,7,6,4,5,4,3,9,5,3,7,4,4,5,2,7,7,2,7,5,3,3,3,2,5,3,9,2,3,6,6,-1,5,3,3,2,2,3,2,3,3,2,2,2,8,2,1,1,-1,2,4,1,2,1,3,-1,1,-1,1,-3,2,1,-1,3,-1,1,-5,1,1,-6,1,-1,1,-2,1,-60
-40,1,-7,1,-2,1,-13,1,-1,1,1,1,1,-5,1,-1,1,1,-2,1,1,1,-1,2,1,-1,1,2,3,-1,3,2,4,-2,1,1,6,2,4,3,4,1,4,4,4,2,3,2,-1,1,4,-1,2,2,2,2,3,3,2,6,2,8,5,2,6,4,3,6,5,4,2,5,4,3,5,5,4,6,2,4,3,5,5,5,3,3,5,4,5,6,8,5,5,4,5,2,8,6,4,5,6,3,6,2,6,8,2,6,5,3,4,3,1,6,3,9,2,3,6,3,3,4,3,3,3,2,3,2,3,3,1,3,2,6,4,1,1,-1,2,4,1,2,1,2,1,1,-1,1,-3,1,2,-1,3,-1,1,-5,1,1,-6,1,-1,1,-2,1,-60
-40,1,-7,1,-2,1,-13,1,-2,2,1,1,-5,1,-1,1,1,-2,1,1,1,-1,2,1,-2,3,3,-1,3,2,4,-2,1,1,6,2,3,4,2,3,4,4,3,3,3,2,-1,1,3,1,2,2,2,-1,4,4,2,6,2,6,7,1,7,3,3,6,5,5,2,4,5,3,5,4,5,6,2,3,3,5,5,6,3,3,5,3,6,5,8,6,5,3,5,2,8,6,5,4,6,4,6,1,7,8,1,7,5,3,4,3,1,6,3,5,6,3,2,7,3,4,2,3,3,2,2,3,4,3,1,3,2,5,5,1,-1,1,1,4,2,1,2,2,1,-1,1,-1,1,-2,1,2,-1,3,-1,1,-5,1,1,-6,1,-1,1,-3,1,-59
