1.8849556,0.000#0.240,4.167e-02,-00000006,000000007,0,000000001,000000312,000000000,000000000
-57,1,-5,1,-1,1,-3,1,-2,1,-2,2,2,1,3,-1,2,1,2,2,2,3,3,4,4,5,6,8,2,5,5,11,10,15,13,11,12,12,21,21,16,28,20,29,30,21,32,24,41,44,44,38,61,57,58,72,73,85,67,81,83,104,76,87,100,95,106,119,120,122,109,152,132,137,155,162,165,165,180,171,173,188,181,177,194,209,201,178,199,183,187,194,202,190,210,202,200,197,191,185,178,206,192,204,187,208,184,196,179,172,164,132,157,152,166,127,132,139,126,115,121,95,126,99,95,81,85,82,72,63,54,54,47,47,46,58,44,41,51,28,21,29,29,20,23,27,24,11,19,8,15,16,14,11,7,4,4,7,5,6,6,5,5,2,2,1,1,3,2,1,2,-1,1,1,1,1,-1,2,1,-2,1,-66
-63,1,-5,1,1,-4,1,-2,1,-2,2,2,2,2,1,1,1,2,2,3,3,3,4,4,5,7,8,-1,7,8,10,9,16,13,7,16,15,16,20,19,26,25,29,26,23,33,24,50,44,37,52,53,52,67,72,77,80,71,79,85,104,72,92,96,95,114,121,116,123,122,148,132,140,156,167,163,165,183,171,179,179,181,174,204,203,204,183,188,187,192,195,197,193,214,193,200,206,186,185,180,213,182,195,215,192,179,193,187,180,131,146,160,153,157,126,135,135,128,97,129,104,117,102,95,75,89,80,65,62,55,50,49,43,49,63,38,49,39,26,20,37,20,24,19,33,18,13,16,12,12,17,13,11,6,5,2,7,6,9,3,6,3,3,1,1,2,3,1,1,2,1,-1,1,1,1,1,1,1,-2,1,-60
