1.8849556,0.000#0.370#0.320#0.360#0.380#0.310#0.330#0.340#0.350#0.390#0.570#0.590#0.620#0.660#0.670#0.510#0.560#0.580#0.600#0.610#0.630#0.640#0.650#0.700#0.300#0.410#0.420#0.430#0.500#0.530#0.540#0.550#0.690#0.710#0.720#0.730#0.490#0.520#0.680#0.740#0.450#0.480#0.750#0.050#0.440#0.460#0.470#0.960#0.970#0.080#0.280#0.290#0.830#0.840#0.010#0.060#0.100#0.220#0.270#0.040#0.200#0.020#0.030#0.090#0.120#0.150#0.160#0.190#0.210#0.230#0.260#0.140#0.180#0.790#0.800#0.810#0.820,3.571e-02,-00000005,000000006,0,000000001,000000308,000000000,000000000
-71,1,-10,1,-2,1,-4,1,-5,1,-1,1,-3,2,1,-2,1,1,-1,2,2,2,2,-1,3,-1,2,-1,6,1,1,2,2,2,1,1,2,4,1,3,4,1,2,7,2,4,4,3,2,1,1,4,3,1,2,3,2,2,2,5,2,3,5,3,6,5,1,2,3,7,6,6,2,3,3,3,1,6,2,2,1,3,1,1,3,2,2,4,-1,1,6,1,1,4,2,1,1,1,-1,2,1,-1,1,2,1,-1,2,2,-2,2,-3,1,-3,1,-6,2,1,-1,1,1,-2,1,-10,1,-74
-82,1,-9,1,-3,1,-3,1,-5,1,-1,1,-3,2,1,-3,2,-1,2,1,3,1,1,3,-1,2,-1,5,2,1,2,2,2,-1,2,1,3,2,4,3,1,2,5,5,3,4,4,2,-1,2,3,3,2,1,4,2,-1,4,3,3,2,6,3,4,6,2,2,4,2,7,7,5,1,5,1,2,3,5,2,2,2,2,1,1,3,3,2,2,-1,5,3,-1,4,2,2,-1,2,-1,1,1,1,1,1,2,-1,2,2,-2,1,1,-3,1,-2,1,-6,2,1,-1,1,1,-3,1,-10,1,-63
-80,1,-10,1,-2,1,-4,1,-5,1,-1,1,-3,2,1,-2,2,-2,2,2,2,2,-1,3,-1,2,-1,6,1,1,2,2,2,1,1,3,3,1,3,4,1,2,7,2,4,5,2,2,1,1,4,3,1,4,1,2,2,3,4,2,3,6,2,6,5,1,2,3,8,5,6,2,3,3,3,1,6,2,2,1,3,1,1,3,2,2,4,-1,2,5,1,1,4,2,1,1,1,-1,2,1,-1,1,2,1,-1,2,2,-1,1,1,-3,1,-3,1,-6,2,1,1,1,-3,1,-10,1,-65
-81,1,-10,1,-2,1,-4,1,-5,1,-1,1,-3,2,1,-2,1,1,-1,2,2,2,2,-1,3,-1,2,-1,6,1,1,2,2,2,1,1,2,4,1,3,3,2,1,8,2,4,4,3,2,-1,2,3,4,1,2,3,2,1,3,5,2,2,6,3,6,5,1,2,3,7,6,5,3,3,3,3,1,6,2,1,2,3,1,1,3,2,2,2,2,-1,5,3,1,4,1,2,1,1,-1,2,-1,1,1,2,1,-1,2,2,-2,1,1,-2,1,-3,1,-6,2,1,-1,1,1,-2,1,-10,1,-64
-82,1,-9,1,-3,1,-3,1,-5,1,-2,1,-2,2,-1,1,-2,2,-2,3,3,-1,2,3,-1,1,1,1,5,2,2,1,2,1,1,2,2,3,3,3,2,2,4,5,4,1,5,3,1,1,4,1,4,1,3,3,-1,3,2,5,1,6,4,3,4,5,2,3,1,9,7,3,3,3,2,3,3,5,2,2,1,3,-1,1,4,3,2,2,-1,4,3,1,1,4,3,-1,2,-2,2,1,-1,1,2,1,2,1,1,-1,1,1,-3,1,-3,1,-5,1,1,1,1,1,-3,1,-10,1,-63
-80,1,-9,1,-3,1,-4,1,-5,1,-1,1,-2,2,-1,1,-2,2,-2,3,3,-1,2,3,-1,1,1,1,5,2,2,1,1,2,1,2,2,3,3,3,2,2,3,5,5,1,5,3,1,1,4,1,3,2,3,2,1,3,2,5,1,5,5,3,4,5,2,2,2,8,8,3,3,3,2,3,2,6,2,2,1,3,-1,1,4,3,2,2,-1,3,4,1,1,4,3,-1,1,1,-1,2,1,-1,1,2,1,2,1,1,-1,1,1,-3,1,-3,1,-5,1,1,1,1,1,-3,1,-10,1,-65
-81,1,-9,1,-2,1,-4,1,-5,1,-1,1,-3,2,1,-3,2,-1,2,2,2,2,-1,3,-1,2,-1,6,1,1,2,2,2,-1,2,1,3,2,4,3,2,1,6,4,4,3,4,2,-1,2,3,3,2,1,4,2,-1,4,3,4,2,5,3,6,5,2,1,4,5,5,7,4,2,4,1,3,4,4,1,2,3,1,1,1,3,3,2,2,-1,5,3,-1,4,2,2,1,1,-1,1,1,1,1,2,1,-1,2,2,-2,1,1,-3,1,-2,1,-6,2,1,-1,1,1,-2,1,-10,1,-65
-81,1,-9,1,-3,1,-3,1,-5,1,-2,1,-2,2,1,-3,2,-1,2,1,3,1,1,3,-1,2,-1,3,3,2,2,2,2,-1,1,2,3,2,3,4,1,2,5,4,4,4,2,4,-1,2,3,2,3,1,3,3,-1,3,2,5,2,6,3,3,5,4,2,3,1,9,7,3,3,4,1,3,3,5,2,2,1,3,-1,1,4,3,2,2,-1,4,3,1,2,3,3,-1,2,-1,1,1,1,-1,1,3,-1,2,2,-2,1,1,-3,1,-3,1,-5,2,-1,1,1,1,-3,1,-10,1,-64
-81,1,-10,1,-2,1,-4,1,-5,1,-1,1,-2,2,-1,1,-2,2,-2,2,3,1,2,-1,3,-1,2,1,5,2,2,-1,2,2,1,2,2,3,2,3,3,2,1,7,2,4,5,3,1,1,3,2,3,2,3,2,1,2,3,5,1,5,5,2,5,5,2,2,2,8,7,4,3,3,2,3,2,6,2,1,1,4,-1,1,3,3,2,3,-1,2,5,1,1,4,2,1,1,1,-1,2,1,-1,1,2,1,2,1,1,-1,1,1,-3,1,-3,1,-5,1,1,1,1,1,-3,1,-10,1,-64
-82,1,-10,1,-2,1,-4,1,-5,1,-1,1,-3,2,1,-2,2,-2,2,3,1,2,-1,3,-1,2,-1,6,1,1,2,2,2,1,1,3,3,1,3,4,1,2,7,2,4,5,2,2,1,1,4,3,1,4,1,2,2,3,4,2,3,6,2,6,5,1,2,3,8,5,6,2,3,3,3,1,6,3,1,1,4,-1,1,3,2,2,4,-1,2,5,1,1,4,2,1,1,1,-1,2,1,-1,1,2,1,-1,3,1,-1,1,1,-3,1,-3,1,-5,1,1,1,1,1,-3,1,-10,1,-63
-87,1,-10,1,-2,1,-4,1,-5,1,-1,1,-3,2,1,-2,2,-2,2,2,2,2,-1,3,-1,2,-1,6,1,1,2,2,2,1,1,3,3,1,3,4,1,2,7,2,4,5,2,2,1,1,4,3,1,4,1,2,2,3,4,2,3,6,2,6,5,1,2,3,8,5,6,2,3,3,3,1,6,2,2,1,3,1,1,3,2,2,4,-1,2,5,1,1,4,2,1,1,1,-1,2,1,-1,1,2,1,-1,2,2,-1,1,1,-3,1,-3,1,-6,2,1,1,1,-3,1,-10,1,-58
-88,1,-9,1,-3,1,-3,1,-5,1,-2,1,-2,2,1,-3,2,-1,2,1,3,1,1,3,-1,2,-1,3,3,2,2,2,2,-1,1,2,3,2,3,4,1,2,5,4,4,4,2,4,-1,2,3,2,3,1,3,3,-1,3,2,5,2,6,3,3,5,4,2,3,1,9,7,3,3,4,1,3,3,5,2,2,1,3,-1,1,4,3,2,2,-1,4,3,1,2,3,3,-1,2,-1,1,1,1,-1,1,3,-1,2,2,-2,1,1,-3,1,-3,1,-5,2,-1,1,1,1,-3,1,-10,1,-57
-89,1,-9,1,-3,1,-3,1,-5,1,-1,1,-3,2,1,-3,2,-1,2,1,3,1,1,3,-1,2,-1,5,2,1,2,2,2,-1,2,1,3,2,4,3,1,2,5,5,3,4,4,2,-1,2,3,3,2,1,4,2,-1,4,3,3,2,6,3,4,6,2,2,4,2,7,7,5,1,5,1,2,3,5,2,2,2,2,1,1,3,3,2,2,-1,5,3,-1,4,2,2,-1,2,-1,1,1,1,1,1,2,-1,2,2,-2,1,1,-3,1,-2,1,-6,2,1,-1,1,1,-3,1,-10,1,-56
-90,1,-9,1,-3,1,-3,1,-5,1,-2,1,-2,2,1,-3,2,-1,2,1,3,1,1,3,-1,2,-1,3,3,2,2,2,2,-1,1,2,3,2,4,3,1,2,5,4,4,4,3,3,-1,2,3,2,3,1,3,3,-1,4,1,5,2,6,3,3,5,4,2,4,-1,9,7,4,2,4,1,3,3,5,2,2,1,3,-1,1,4,3,2,2,-1,4,4,-1,2,3,3,-1,2,-1,1,1,1,-1,2,2,-1,2,2,-2,1,1,-3,1,-3,1,-5,2,1,-1,1,1,-3,1,-10,1,-55
-90,1,-10,1,-2,1,-4,1,-5,1,-1,1,-2,2,-1,1,-2,2,-2,3,3,-1,2,1,2,-1,2,1,5,2,2,1,1,2,1,2,2,3,3,3,2,2,1,7,3,3,5,3,1,1,4,1,3,2,3,2,1,2,3,5,1,5,5,2,5,5,2,2,2,8,8,3,3,3,2,3,2,6,2,2,-1,4,-1,1,3,4,2,2,-1,2,5,1,1,4,2,1,1,1,-1,2,1,-1,1,2,1,2,1,1,-1,1,1,-3,1,-3,1,-5,1,1,1,1,1,-3,1,-10,1,-55
-86,1,-9,1,-3,1,-3,1,-5,1,-1,1,-3,2,1,-3,2,-1,2,2,2,1,1,3,-1,2,-1,6,1,1,2,2,2,-1,2,1,3,2,4,3,2,1,6,4,4,3,4,2,-1,2,3,3,2,1,4,2,-1,4,3,4,1,6,3,6,5,1,2,4,4,6,7,4,2,4,1,3,4,4,1,2,2,2,1,1,3,3,2,2,-1,5,3,-1,4,2,2,1,1,-1,1,1,1,1,2,1,-1,2,2,-2,1,1,-3,1,-2,1,-6,2,1,-1,1,1,-3,1,-9,1,-60
-87,1,-9,1,-3,1,-4,1,-5,1,-1,1,-2,2,-1,1,-2,2,-2,3,3,-1,2,3,-1,1,1,1,5,2,2,1,1,2,1,2,2,3,3,3,2,2,3,5,5,1,5,3,1,1,4,1,3,2,3,2,1,3,2,5,1,5,5,3,4,5,2,2,2,8,8,3,3,3,2,3,2,6,2,2,1,3,-1,1,4,3,2,2,-1,3,4,1,1,4,3,-1,1,1,-1,2,1,-1,1,2,1,2,1,1,-1,1,1,-3,1,-3,1,-5,1,1,1,1,1,-3,1,-10,1,-58
-88,1,-9,1,-2,1,-4,1,-5,1,-1,1,-3,2,1,-3,2,-1,2,2,2,2,-1,3,-1,2,-1,6,1,1,2,2,2,-1,2,1,3,2,4,3,2,1,6,4,4,3,4,2,-1,2,3,3,2,1,4,2,-1,4,3,4,2,5,3,6,5,2,1,4,5,5,7,4,2,4,1,3,4,4,1,2,3,1,1,1,3,3,2,2,-1,5,3,-1,4,2,2,1,1,-1,1,1,1,1,2,1,-1,2,2,-2,1,1,-3,1,-2,1,-6,2,1,-1,1,1,-2,1,-10,1,-58
-88,1,-10,1,-2,1,-4,1,-5,1,-1,1,-2,2,-1,1,-2,2,-2,2,3,1,2,-1,3,-1,2,1,5,2,2,-1,2,2,1,2,2,3,2,3,3,2,1,7,2,4,5,3,1,1,3,2,3,2,3,2,1,2,3,5,1,5,5,2,5,5,2,2,2,8,7,4,3,3,2,3,2,6,2,1,1,4,-1,1,3,3,2,3,-1,2,5,1,1,4,2,1,1,1,-1,2,1,-1,1,2,1,2,1,1,-1,1,1,-3,1,-3,1,-5,1,1,1,1,1,-3,1,-10,1,-57
-88,1,-10,1,-2,1,-4,1,-5,1,-1,1,-3,2,1,-2,1,1,-1,2,2,2,2,-1,3,-1,2,-1,6,1,1,2,2,2,1,1,2,4,1,3,3,2,1,8,2,4,4,3,2,-1,2,3,4,1,2,3,2,1,3,5,2,2,6,3,6,5,1,2,3,7,6,5,3,3,3,3,1,6,2,1,2,3,1,1,3,2,2,2,2,-1,5,3,1,4,1,2,1,1,-1,2,-1,1,1,2,1,-1,2,2,-2,1,1,-2,1,-3,1,-6,2,1,-1,1,1,-2,1,-10,1,-57
-89,1,-9,1,-3,1,-3,1,-5,1,-2,1,-2,2,-1,1,-2,2,-2,3,3,-1,2,3,-1,1,1,1,5,2,2,1,2,1,1,2,2,3,3,3,2,2,4,5,4,1,5,3,1,1,4,1,4,1,3,3,-1,3,2,5,1,6,4,3,4,5,2,3,1,9,7,3,3,3,2,3,3,5,2,2,1,3,-1,1,4,3,2,2,-1,4,3,1,1,4,3,-1,2,-2,2,1,-1,1,2,1,2,1,1,-1,1,1,-3,1,-3,1,-5,1,1,1,1,1,-3,1,-10,1,-56
-89,1,-10,1,-2,1,-4,1,-5,1,-1,1,-3,2,1,-2,2,-2,2,3,1,2,-1,3,-1,2,-1,6,1,1,2,2,2,1,1,3,3,1,3,4,1,2,7,2,4,5,2,2,1,1,4,3,1,4,1,2,2,3,4,2,3,6,2,6,5,1,2,3,8,5,6,2,3,3,3,1,6,3,1,1,4,-1,1,3,2,2,4,-1,2,5,1,1,4,2,1,1,1,-1,2,1,-1,1,2,1,-1,3,1,-1,1,1,-3,1,-3,1,-5,1,1,1,1,1,-3,1,-10,1,-56
-89,1,-10,1,-2,1,-4,1,-5,1,-1,1,-3,2,1,-3,2,-1,2,2,2,2,-1,3,-1,2,-1,6,1,1,2,2,2,1,1,2,2,2,4,3,2,1,7,3,4,4,3,2,-1,2,3,3,2,1,4,2,-1,4,3,4,2,5,3,6,5,2,1,4,7,5,5,4,2,4,1,3,5,3,1,2,3,1,1,2,2,3,2,2,-1,5,3,-1,5,1,2,1,1,-1,2,-1,1,1,2,1,-1,2,2,-2,1,1,-3,1,-2,1,-6,2,1,-1,1,1,-2,1,-10,1,-56
