1.0053096,0.000#0.170,1.667e-02,-00000002,000000003,0,000000001,000000300,000000000,000000000
-82,2,1,1,1,5,2,-1,4,6,4,12,6,13,14,20,12,23,27,28,45,56,48,82,46,73,92,87,124,141,133,182,205,211,242,256,312,325,365,361,399,460,465,491,584,599,608,658,734,721,699,740,799,840,794,847,804,857,823,849,871,843,832,826,822,811,734,775,737,677,670,643,598,592,510,460,482,433,437,393,299,306,284,250,222,206,170,163,144,131,112,108,92,78,69,66,43,42,32,36,20,16,16,14,17,9,8,3,6,6,3,7,3,4,3,-1,1,-4,1,-97
-92,2,1,1,1,4,3,-1,2,7,2,12,8,13,11,20,12,17,30,28,44,46,58,72,55,69,87,83,120,132,135,184,201,194,242,250,306,325,354,373,378,441,465,497,568,593,602,630,742,710,716,724,800,828,818,818,823,836,839,825,892,837,827,823,840,821,733,758,759,687,687,642,596,606,527,453,494,425,422,422,317,307,288,259,228,207,180,171,138,124,126,101,93,91,70,58,54,43,28,39,23,15,19,12,15,14,9,3,5,7,2,6,4,5,3,-2,1,-3,1,-87
