0.8796459,0.000#0.220,3.333e-02,-00000005,000000005,0,000000001,000000300,000000000,000000000
-89,1,-3,2,1,4,3,5,7,11,18,12,13,17,28,34,36,42,65,84,117,117,161,197,229,258,312,407,452,575,622,751,987,1018,1179,1361,1589,1763,2056,2301,2527,2909,3176,3530,3836,4327,4645,5077,5621,6091,6619,7113,7655,8146,8508,9210,9672,10242,10352,10968,11286,11583,12007,12155,12416,12680,12836,12924,12988,12866,12927,12771,12418,12117,11735,11638,11159,10974,10211,10020,9389,8954,8523,7954,7535,6995,6461,5917,5479,5001,4708,4176,3903,3488,3009,2785,2491,2160,1857,1716,1477,1306,1148,1019,838,758,608,547,470,347,319,278,237,181,124,127,102,94,74,53,36,37,33,23,14,18,9,13,6,5,3,1,4,1,4,1,2,-1,1,-71
-96,1,-3,2,4,1,4,7,7,14,18,7,20,20,29,37,40,50,75,97,114,134,166,225,238,277,338,454,470,596,650,861,1015,1058,1264,1425,1708,1840,2185,2304,2741,2991,3395,3583,4008,4485,4827,5299,5796,6236,6866,7401,7808,8314,8715,9398,9875,10264,10588,11207,11357,11926,11906,12221,12507,12784,12998,12795,13127,12746,12993,12594,12220,12035,11621,11542,11084,10655,10172,9731,9280,8780,8280,7731,7330,6774,6269,5710,5297,4864,4518,4049,3740,3313,2881,2681,2358,2045,1809,1605,1416,1245,1071,941,833,693,592,479,443,322,293,277,207,158,135,114,103,78,69,46,36,36,24,26,12,11,15,8,7,4,1,3,3,2,2,2,1,-1,1,-64
