0.0000000,0.000#0.420#0.460#0.640#0.650#0.660#0.430#0.620#0.630#0.440#0.450#0.580#0.600#0.610#0.480#0.570#0.590#0.710#0.560#0.820,2.000e+00,-00000356,000000380,1,000000002,000000368,000000000,000000000
-50,1,-19,1,-6,1,-4,1,-1,1,1,-1,1,-1,1,1,-1,4,1,1,-3,1,2,2,2,-3,2,-1,1,1,1,1,2,4,2,1,2,3,-1,2,3,6,6,4,2,6,7,6,7,2,7,4,8,4,3,5,2,4,7,7,5,6,5,10,9,6,4,3,2,5,2,3,4,9,8,4,10,6,7,9,7,3,8,8,13,6,4,5,10,11,6,5,5,5,11,8,11,4,3,7,8,6,5,8,4,8,9,8,14,8,11,8,11,4,6,6,5,5,5,8,4,9,3,7,9,12,3,7,4,5,8,6,6,6,4,5,6,6,3,4,3,5,5,6,8,7,3,6,3,4,5,3,2,7,1,2,3,3,4,3,4,7,1,2,3,1,2,2,1,-1,4,2,3,3,1,-1,1,3,-1,2,3,-1,1,1,-3,1,-1,1,1,1,-4,1,-13,1,-78
-50,1,-19,1,-7,1,-3,1,-2,2,-2,1,1,1,-1,1,3,2,-4,2,4,1,-3,2,-1,1,-1,1,1,3,3,3,1,2,2,1,3,2,4,5,7,1,7,7,4,5,8,3,7,5,5,3,6,2,5,5,4,9,4,3,10,10,7,4,4,3,5,2,6,1,5,9,9,6,6,7,11,4,5,8,7,12,8,5,4,10,12,4,7,3,12,5,11,7,6,3,5,8,5,8,9,2,6,11,5,16,9,11,8,11,5,3,7,7,8,2,6,6,4,7,7,7,12,5,4,8,5,5,9,5,6,5,3,8,5,3,4,3,3,6,8,7,5,6,2,7,2,4,6,2,3,5,1,4,3,2,5,3,5,4,3,2,1,1,3,1,2,-1,4,2,2,2,1,-1,2,2,4,1,-1,1,-1,1,-2,1,-2,2,1,-4,1,-13,1,-78
-50,1,-19,1,-7,1,-4,1,-1,2,-2,1,1,1,-1,1,3,2,-4,2,4,1,-3,2,-1,1,-1,1,1,3,3,3,1,2,2,1,3,2,4,5,8,-1,7,6,5,5,7,4,7,5,5,3,6,2,5,5,4,9,3,4,9,11,6,5,4,3,4,3,6,1,5,9,10,5,6,6,11,5,5,8,7,11,9,5,4,10,11,5,7,3,12,5,11,7,6,3,7,6,7,5,10,2,6,10,6,16,9,10,8,11,6,3,7,7,7,3,5,7,4,7,8,6,12,5,4,8,5,5,9,5,6,5,2,9,5,3,3,4,3,6,8,7,5,6,2,7,2,4,6,2,2,6,1,4,3,2,5,3,5,4,3,2,1,1,3,1,2,-1,4,2,2,2,1,-1,2,2,4,1,-1,1,-1,1,-2,1,-2,2,1,-4,1,-13,1,-78
-51,1,-18,1,-7,1,-4,1,1,1,-2,1,1,1,-1,1,3,2,-4,2,3,2,-2,1,1,-1,1,-1,1,1,2,4,3,3,-1,1,2,3,2,3,5,9,-1,8,4,5,5,8,4,6,5,5,3,8,1,4,6,4,9,3,4,8,11,7,5,3,4,4,2,6,2,4,10,12,3,4,7,11,5,6,5,11,8,9,7,3,10,10,7,5,5,11,6,11,6,5,5,5,8,6,6,9,3,5,10,8,14,9,9,11,9,7,1,8,8,7,3,3,9,1,10,8,6,11,6,2,10,6,4,8,4,8,5,2,7,7,3,3,3,3,7,7,6,7,6,2,7,2,4,5,2,3,6,1,4,3,2,6,2,4,5,2,2,3,-1,3,1,2,-1,5,1,1,3,1,-1,2,2,3,2,-1,1,-1,1,-2,1,-2,2,1,-4,1,-13,1,-78
-51,1,-18,1,-7,1,-4,1,1,1,-2,1,1,1,-1,1,3,2,-4,2,3,2,-2,1,1,-1,1,-1,1,1,2,4,3,3,-1,1,2,3,2,3,5,9,-1,8,4,5,5,8,4,5,6,5,3,8,1,4,6,4,9,3,4,7,12,7,5,3,4,4,2,6,2,4,10,12,3,4,7,11,5,6,5,12,7,9,7,3,10,10,7,5,5,10,7,11,6,5,5,5,8,6,6,9,3,5,10,7,15,9,9,11,9,7,1,8,8,7,3,4,8,1,10,8,6,11,6,2,10,6,4,8,4,8,5,2,6,8,3,3,3,3,7,7,6,7,6,2,7,2,4,5,2,3,6,1,3,4,2,6,2,4,5,2,2,3,-1,3,1,2,-1,5,1,1,3,1,-1,2,2,3,2,-1,1,-1,1,-2,1,-2,2,1,-4,1,-13,1,-78
-51,1,-18,1,-7,1,-4,1,1,1,-2,1,1,1,-1,1,3,2,-4,2,3,2,-2,1,1,-1,1,-1,1,1,2,4,3,3,-1,1,2,3,2,3,5,9,-1,8,4,5,5,8,4,5,6,5,3,8,1,4,6,4,9,3,4,7,12,7,5,3,4,4,2,6,2,4,10,12,3,4,7,11,5,7,4,12,7,9,7,3,10,10,7,5,5,10,6,11,7,5,5,5,8,6,6,9,3,5,10,7,14,10,9,10,10,7,1,8,8,7,3,4,8,1,10,8,6,11,6,2,10,6,4,8,4,8,5,2,6,8,3,3,3,3,7,7,6,7,6,2,7,2,4,5,2,3,6,1,3,4,2,6,2,3,6,2,2,3,-1,3,1,2,-1,5,1,1,3,1,-1,2,2,3,2,-1,1,-1,1,-2,1,-2,2,1,-4,1,-13,1,-78
-50,1,-19,1,-7,1,-3,1,-2,2,-2,1,1,1,-1,1,3,2,-4,2,4,1,-3,2,-1,1,-1,1,1,3,3,3,1,2,2,1,3,2,4,5,7,1,7,7,4,5,7,4,7,5,5,3,6,2,5,5,4,9,4,3,10,10,6,5,4,3,5,2,6,1,5,9,9,6,6,6,12,4,5,8,7,12,8,5,4,10,12,4,7,3,12,5,11,7,6,3,5,8,5,8,9,2,6,11,5,16,9,10,8,12,5,3,7,7,8,2,6,6,4,7,7,7,12,5,4,8,5,5,9,5,6,5,3,8,5,3,4,3,3,6,8,7,5,6,2,7,2,4,6,2,3,5,1,4,3,2,5,3,5,4,3,2,1,1,3,1,2,-1,4,2,2,2,1,-1,2,2,4,1,-1,1,-1,1,-2,1,-2,2,1,-4,1,-13,1,-78
-51,1,-18,1,-7,1,-4,1,1,1,-2,1,1,1,-1,1,3,2,-4,2,3,2,-2,1,1,-1,1,-1,1,1,2,4,3,3,-1,1,2,3,2,3,5,9,-1,8,4,5,5,8,4,6,5,5,3,8,1,4,6,3,10,3,4,8,11,7,5,3,4,4,2,6,2,4,10,12,3,4,7,11,5,6,5,11,8,9,7,3,11,9,7,5,5,11,6,11,6,5,5,5,8,6,6,9,3,5,11,7,14,10,8,10,10,7,1,8,8,7,3,4,8,2,9,8,6,11,6,2,10,6,4,8,4,8,5,2,7,7,3,3,3,3,7,7,6,7,6,2,7,1,5,5,2,3,6,1,4,3,2,6,2,4,5,2,2,3,-1,3,1,2,-1,5,1,1,3,1,-1,2,2,3,2,-1,1,-1,1,-2,1,-2,2,1,-4,1,-13,1,-78
-51,1,-18,1,-7,1,-4,1,1,1,-2,1,1,1,-1,1,3,2,-4,2,3,2,-2,1,1,-1,1,-1,1,1,2,4,3,3,-1,1,2,3,2,3,5,9,-1,8,4,5,5,8,4,6,5,5,3,8,1,4,6,3,10,3,4,8,11,7,5,3,4,4,2,6,2,4,10,12,3,4,7,11,5,6,5,11,8,9,7,3,11,9,7,5,5,11,6,11,6,5,5,5,8,6,6,9,3,5,11,7,14,9,9,11,9,7,1,8,8,8,2,4,8,1,10,8,6,11,6,2,10,6,4,8,4,8,5,2,7,7,3,3,3,3,7,7,6,7,6,2,7,1,5,5,2,3,6,1,4,3,2,6,2,4,5,2,2,3,-1,3,1,2,-1,5,1,1,3,1,-1,2,2,3,2,-1,1,-1,1,-2,1,-2,2,1,-4,1,-13,1,-78
-50,1,-19,1,-7,1,-4,1,-1,2,-2,1,1,1,-1,1,3,2,-4,2,4,1,-3,2,-1,1,-1,1,1,3,3,3,1,2,2,1,3,2,4,5,7,1,7,7,4,5,7,4,7,5,5,3,6,2,5,5,4,9,3,4,10,10,6,5,4,3,4,3,6,1,5,9,10,5,6,6,12,4,5,8,7,12,8,5,4,10,12,4,7,3,12,5,11,7,6,3,6,7,7,6,9,2,6,11,5,16,9,10,8,12,5,3,7,7,7,3,5,7,4,7,7,7,12,5,4,8,5,5,9,5,6,5,3,8,5,3,4,3,3,6,8,7,5,6,2,7,2,4,6,2,2,6,1,4,3,2,5,3,5,4,3,2,1,1,3,1,2,-1,4,2,2,2,1,-1,2,2,4,1,-1,1,-1,1,-2,1,-2,2,1,-4,1,-13,1,-78
-50,1,-19,1,-7,1,-4,1,-1,2,-2,1,1,1,-1,1,3,2,-4,2,4,1,-3,2,-1,1,-1,1,1,3,3,3,1,2,2,1,3,2,4,5,7,1,7,6,5,5,7,4,7,5,5,3,6,2,5,5,4,9,3,4,9,11,6,5,4,3,4,3,6,1,5,9,10,5,6,6,11,5,5,8,7,12,8,5,4,10,11,5,7,3,12,5,11,7,6,3,6,7,7,5,10,2,6,11,5,16,9,10,8,11,6,3,7,7,7,3,5,7,4,7,7,7,12,5,4,8,5,5,9,5,6,5,2,9,5,3,4,3,3,6,8,7,5,6,2,7,2,4,6,2,2,6,1,4,3,2,5,3,5,4,3,2,1,1,3,1,2,-1,4,2,2,2,1,-1,2,2,4,1,-1,1,-1,1,-2,1,-2,2,1,-4,1,-13,1,-78
-51,1,-18,1,-7,1,-4,1,1,1,-2,1,1,1,-1,1,3,2,-4,2,3,2,-2,1,1,-1,1,-1,1,1,3,3,3,2,1,2,1,3,2,3,5,9,-1,8,4,5,5,8,4,7,4,5,4,7,1,4,6,3,10,2,5,8,11,7,5,3,4,4,2,6,2,4,10,12,3,5,6,11,5,6,5,11,8,9,7,3,11,10,6,6,4,11,6,11,6,6,4,5,8,6,6,10,2,5,11,7,14,10,8,10,10,7,2,7,8,7,3,4,8,2,9,8,6,12,5,2,10,6,4,8,5,7,5,2,7,7,3,3,4,2,7,6,7,7,6,3,6,1,5,5,2,3,6,1,4,3,2,5,3,4,5,2,3,1,1,3,1,2,-1,4,2,2,2,1,-1,2,2,3,2,-1,1,-1,1,-2,1,-2,2,1,-4,1,-13,1,-78
