0.0000000,0.000#0.350#0.250#0.360#0.270#0.340#0.260#0.320#0.240#0.330#0.280#0.310#0.370#0.290#0.380#0.670#0.710,2.000e+00,-00000349,000000363,1,000000002,000000356,000000000,000000000
-55,1,-16,1,-6,2,-2,1,1,1,-3,1,-1,2,1,-1,1,3,-1,3,2,-1,2,1,1,5,3,1,2,2,2,3,6,3,3,7,5,4,5,4,2,3,6,5,3,2,3,2,7,5,5,2,2,8,5,7,7,4,7,3,5,1,7,7,5,5,4,3,6,6,9,3,4,6,4,6,7,7,7,6,7,2,11,3,7,5,9,13,8,10,6,12,8,9,6,8,6,4,11,10,3,6,7,13,10,8,10,7,9,10,8,5,2,7,13,4,6,4,9,5,9,10,4,5,6,7,7,4,10,10,4,4,4,4,5,6,7,3,6,5,6,3,12,8,3,6,3,8,7,6,1,4,3,3,1,4,4,-1,4,4,1,3,2,4,3,2,6,3,1,2,1,-2,4,3,2,2,2,-1,2,1,-2,1,-2,3,2,-1,1,2,-1,1,-86
-55,1,-17,1,-4,1,-1,1,-2,2,1,-3,1,-1,2,1,-2,4,-1,1,4,-1,1,1,2,6,2,-1,3,1,2,4,4,5,2,5,6,7,3,4,2,2,7,5,3,1,4,2,6,7,4,3,1,8,6,7,7,3,6,6,3,3,5,7,6,6,2,5,4,7,9,2,5,4,6,4,6,7,8,7,7,3,7,7,6,7,5,12,8,11,9,10,6,13,5,6,8,9,6,8,4,8,4,14,10,7,10,8,10,8,7,5,6,7,11,4,6,7,6,5,8,8,9,5,5,7,6,5,9,8,7,5,2,7,2,8,6,3,6,7,4,5,7,11,3,7,1,10,6,7,1,3,3,4,1,3,4,3,1,4,2,4,1,1,6,3,4,4,1,2,-1,1,-1,3,2,4,2,1,1,2,1,-2,1,-2,3,1,1,2,1,-1,1,-86
-55,1,-17,1,-4,1,-1,1,-2,2,1,-3,1,-1,2,1,-1,1,3,-1,2,3,-1,1,2,1,6,2,-1,3,2,1,4,4,5,2,8,4,6,3,4,2,2,7,5,4,1,4,2,6,7,3,3,2,7,6,6,8,4,5,6,3,3,5,7,6,5,3,5,4,6,10,2,5,5,5,4,6,7,8,7,7,4,6,6,7,8,5,11,9,12,7,10,8,12,4,6,8,7,8,9,4,7,5,15,8,6,11,9,10,8,7,7,3,6,13,4,5,7,7,5,8,8,8,5,5,6,7,7,8,9,5,5,3,6,2,8,6,3,6,6,6,4,7,11,4,6,1,9,7,7,1,4,3,3,1,3,5,1,2,5,1,3,2,1,6,3,4,5,-1,2,-1,1,-1,3,2,4,2,1,1,2,1,-2,1,-2,3,1,1,2,1,-1,1,-86
-55,1,-17,1,-4,1,-1,1,-2,2,1,-3,1,-1,2,1,-2,3,1,1,4,-1,1,1,2,6,2,-1,3,1,2,4,4,5,2,5,6,7,3,4,2,2,7,5,3,1,4,2,6,7,4,3,1,8,6,7,7,3,6,6,3,3,5,7,6,6,2,5,4,7,9,2,5,4,6,4,6,7,8,7,7,3,7,7,6,7,5,12,8,11,9,10,5,14,5,5,9,9,6,8,4,8,4,13,11,7,10,8,10,8,7,5,6,7,11,4,6,7,6,5,8,8,9,5,5,7,5,5,10,8,7,5,2,7,2,8,6,3,6,7,4,5,7,11,3,7,1,10,6,7,1,3,3,4,1,3,4,3,1,4,2,4,1,1,6,3,4,4,1,2,-1,1,-1,3,2,4,2,1,1,2,1,-2,1,-2,3,1,1,2,1,-1,1,-86
-55,1,-17,1,-4,1,-1,1,-2,2,1,-3,1,-1,2,1,-1,1,3,-1,2,3,-1,1,2,1,6,2,-1,3,2,1,4,4,5,2,6,6,6,3,4,2,2,7,5,4,1,4,2,6,7,3,3,2,7,6,6,8,4,5,6,3,3,5,7,6,5,3,5,4,6,10,2,5,5,5,5,5,7,8,7,7,4,6,6,7,7,6,11,9,12,7,10,8,12,4,7,7,7,8,9,4,7,4,14,10,6,11,9,10,8,7,6,4,6,13,4,5,7,6,6,8,8,8,5,5,6,7,6,9,7,7,5,3,6,2,8,6,3,6,7,5,4,7,12,2,7,1,9,7,7,1,3,4,3,1,3,4,3,1,5,1,3,2,1,6,3,4,5,-1,2,-1,1,-1,3,2,4,2,1,1,2,1,-2,1,-2,3,1,1,2,1,-1,1,-86
-55,1,-17,1,-4,1,-1,1,-2,2,1,-3,1,-1,2,1,-2,4,-1,1,4,-1,1,1,2,6,2,-1,3,1,2,4,4,5,2,5,7,6,3,4,2,2,7,5,3,1,4,2,6,7,4,3,1,8,6,7,7,3,6,6,3,3,5,7,6,5,3,5,4,6,10,2,5,4,6,5,5,7,8,7,7,3,7,6,7,7,5,12,8,12,8,10,7,12,5,6,8,9,6,8,4,8,4,14,10,7,10,9,9,8,8,4,6,8,10,4,6,7,6,5,8,8,9,5,5,7,6,5,9,8,7,5,3,6,2,8,6,3,6,7,5,4,7,12,2,7,1,10,6,7,1,3,3,4,1,3,4,3,1,4,2,4,1,1,6,3,4,4,1,2,-1,1,-1,3,2,4,2,1,1,2,1,-2,1,-2,3,1,1,2,1,-1,1,-86
-55,1,-17,1,-4,1,-1,1,-2,2,1,-3,1,-1,2,1,-1,1,3,-1,2,3,-1,1,2,1,6,2,-1,3,2,1,4,4,5,2,6,6,6,3,4,2,2,7,5,4,1,4,2,6,7,3,3,2,7,6,6,8,4,5,6,3,3,5,7,6,5,3,5,4,6,10,2,5,5,5,4,6,7,8,7,7,4,6,6,7,8,5,11,9,12,7,10,8,12,4,6,8,7,8,9,4,7,4,16,8,6,11,9,10,8,7,6,4,6,13,4,5,7,6,6,8,8,8,5,5,6,7,6,9,8,6,5,3,6,2,8,6,3,6,6,6,4,7,11,4,6,1,9,7,7,1,3,4,3,1,3,4,3,1,5,1,3,2,1,6,3,4,5,-1,2,-1,1,-1,3,2,4,2,1,1,2,1,-2,1,-2,3,1,1,2,1,-1,1,-86
-55,1,-17,1,-4,1,-1,1,-2,2,1,-3,1,-1,2,1,-2,4,-1,1,4,-1,1,1,2,6,2,-1,3,1,2,4,4,5,2,6,6,6,3,4,2,2,7,5,4,-1,5,1,7,6,4,3,1,8,6,6,8,4,5,6,3,3,5,7,6,5,3,5,4,6,10,2,5,5,5,5,5,7,8,8,6,4,6,6,7,7,6,11,9,11,8,10,8,11,5,7,7,9,6,8,5,7,4,14,10,6,11,9,9,9,7,5,5,8,11,3,6,7,6,5,8,9,8,5,5,7,6,6,8,8,7,5,3,6,2,8,6,3,6,7,5,4,7,12,2,7,1,9,7,7,1,3,3,4,1,3,4,3,1,4,2,4,1,1,6,3,4,4,1,2,-1,1,-1,3,2,4,2,1,1,2,1,-2,1,-2,3,1,1,2,1,-1,1,-86
-55,1,-16,1,-5,1,1,-3,2,1,-3,1,-1,2,1,-1,1,3,-1,2,3,-1,2,1,1,6,2,-1,3,2,2,3,4,5,2,8,4,5,4,4,2,2,7,5,4,1,4,2,6,7,3,3,2,7,6,6,8,4,5,6,3,3,5,7,6,5,3,5,4,6,10,2,5,5,5,4,6,8,7,7,7,4,6,6,7,8,5,11,9,12,7,11,7,12,4,6,8,7,8,9,4,7,5,15,8,6,11,9,10,8,7,7,3,5,14,4,5,7,7,5,8,8,8,5,5,6,7,7,9,9,4,5,3,6,2,8,6,3,6,6,6,4,7,11,4,6,1,9,7,7,1,4,3,3,1,3,5,1,2,5,1,3,2,1,6,3,5,4,-1,2,-1,1,-1,3,2,4,2,1,1,2,1,-2,1,-2,3,1,1,2,1,-1,1,-86
-55,1,-17,1,-4,1,-1,1,-2,2,1,-3,1,-1,2,1,-2,4,-1,1,4,-1,1,1,2,6,2,-1,3,1,2,4,4,5,2,5,7,6,3,4,2,2,7,5,4,-1,5,1,7,6,4,3,1,8,6,7,7,3,6,6,3,3,5,7,6,5,3,5,4,6,10,2,5,4,6,5,5,7,8,8,6,4,6,6,7,7,6,11,9,11,8,10,8,11,5,6,8,9,6,8,4,8,4,14,10,7,10,9,9,9,7,4,6,8,10,4,6,7,6,5,8,9,8,5,5,7,6,5,9,8,7,5,3,6,2,8,6,3,6,7,5,4,7,12,2,7,1,10,6,7,1,3,3,4,1,3,4,3,1,4,2,4,1,1,6,3,4,4,1,2,-1,1,-1,3,2,4,2,1,1,2,1,-2,1,-2,3,1,1,2,1,-1,1,-86
-55,1,-17,1,-4,1,-1,1,-2,2,1,-3,1,-1,2,1,-2,4,-1,2,3,-1,1,2,1,6,2,-1,3,2,1,4,4,5,2,6,6,6,3,4,2,2,7,5,4,1,4,2,6,6,4,3,1,8,6,6,8,4,5,6,3,3,5,7,6,5,3,5,4,6,10,2,5,5,5,5,5,7,8,7,7,4,6,6,7,7,6,11,9,11,8,10,8,12,4,7,7,7,8,9,4,7,4,14,10,6,11,9,10,8,7,5,5,6,13,4,5,7,6,6,8,8,8,5,5,6,7,6,9,7,7,5,3,6,2,8,6,3,6,7,5,4,7,12,2,7,1,9,7,7,1,3,4,3,1,3,4,3,1,4,2,3,2,1,6,3,4,4,1,2,-1,1,-1,3,2,4,2,1,1,2,1,-2,1,-2,3,1,1,2,1,-1,1,-86
-55,1,-17,1,-4,1,-1,1,-2,2,1,-3,1,-1,2,1,-2,4,-1,1,4,-1,1,2,1,6,2,-1,3,1,2,4,4,5,2,6,6,6,3,4,2,2,7,5,4,-1,5,1,7,6,4,3,1,8,6,6,8,4,5,6,3,3,5,7,6,5,3,5,4,6,10,2,5,5,5,5,5,7,8,7,7,4,6,6,7,7,6,11,9,11,8,10,8,12,4,7,7,8,7,8,5,7,4,14,10,6,11,9,10,8,7,5,5,8,11,3,6,7,6,6,7,9,8,5,5,6,7,6,8,8,7,5,3,6,2,8,6,3,6,7,5,4,7,12,2,7,1,9,7,7,1,3,3,4,1,3,4,3,1,4,2,3,2,1,6,3,4,4,1,2,-1,1,-1,3,2,4,2,1,1,2,1,-2,1,-2,3,1,1,2,1,-1,1,-86
-55,1,-17,1,-4,1,-1,1,-2,2,1,-3,1,-1,2,1,-2,3,1,1,4,-1,1,1,2,6,2,-1,3,1,2,4,4,5,2,5,6,7,3,4,2,2,7,5,3,1,4,2,6,7,4,3,1,8,6,8,6,3,6,6,3,3,5,7,6,6,2,5,4,7,9,2,5,4,6,4,6,7,8,7,7,3,7,7,6,7,5,12,8,11,8,10,6,13,6,5,9,9,6,8,4,8,4,13,11,7,10,8,10,8,7,5,6,7,11,4,6,7,6,5,8,7,10,5,5,7,5,5,10,8,7,5,2,7,2,8,6,3,6,7,4,5,7,11,3,7,1,10,6,6,2,3,3,4,1,3,4,3,1,4,2,3,2,1,6,2,5,4,1,2,-1,1,-1,3,2,4,2,1,1,2,1,-2,1,-2,3,1,1,2,1,-1,1,-86
-55,1,-17,1,-4,1,-1,1,-2,2,1,-3,1,-1,2,1,-2,4,-1,1,4,-1,1,2,1,6,2,-1,3,1,2,4,4,5,2,6,6,6,3,4,2,2,7,5,4,1,4,2,6,6,4,3,1,8,6,6,8,4,5,6,3,3,5,7,6,5,3,5,4,6,10,2,5,5,5,5,5,7,8,7,7,4,6,6,7,7,6,11,9,11,8,10,8,12,4,7,7,7,8,9,4,7,4,14,10,6,11,9,10,8,7,5,5,6,13,4,5,7,6,6,8,8,8,5,5,6,7,6,9,7,7,5,3,6,2,8,6,3,6,7,5,4,7,12,2,7,1,9,7,7,1,3,3,4,1,3,4,3,1,4,2,3,2,1,6,3,4,4,1,2,-1,1,-1,3,2,4,2,1,1,2,1,-2,1,-2,3,1,1,2,1,-1,1,-86
-55,1,-17,1,-4,1,-1,1,-2,2,1,-3,1,-1,2,1,-2,3,1,1,4,-1,1,1,2,6,2,-1,3,1,2,4,4,5,2,5,6,7,3,4,2,2,7,5,3,1,4,2,6,7,4,3,1,8,6,8,6,3,5,7,3,3,5,6,7,6,2,5,4,7,9,2,5,3,7,4,6,7,8,7,7,3,7,7,6,7,5,12,8,11,8,10,6,13,6,5,9,9,6,8,4,8,4,13,11,6,11,8,10,8,7,5,6,7,11,4,6,7,6,6,7,7,10,5,5,7,5,5,10,8,7,5,2,7,2,8,6,3,6,7,4,5,7,11,3,7,1,10,6,6,2,3,3,4,1,3,4,3,1,4,2,3,2,1,6,2,5,4,1,2,-1,1,-1,3,2,4,2,1,1,2,1,-2,1,-2,3,1,1,2,1,-1,1,-86
-55,1,-17,1,-4,1,-1,1,-2,1,2,-3,1,-1,1,1,1,-1,1,3,1,3,1,1,1,1,6,3,2,1,1,2,5,2,5,2,6,4,10,1,5,2,3,6,3,3,3,4,2,6,9,2,2,2,6,6,11,3,5,5,6,4,5,2,6,7,6,3,3,6,6,8,4,4,4,6,3,7,10,5,8,7,8,2,8,5,8,3,10,10,10,9,9,8,11,7,7,8,9,5,6,7,7,5,8,13,8,11,8,10,6,10,4,7,6,8,7,6,6,6,8,7,8,8,6,3,10,3,6,9,5,11,5,2,5,4,7,5,3,7,4,8,5,7,9,5,5,3,7,7,5,5,2,3,4,2,3,4,4,-1,1,5,2,3,1,6,3,1,5,3,1,1,1,-1,2,3,5,1,-1,2,1,2,-3,1,-1,1,2,2,3,-3,1,-85
-55,1,-17,1,-4,1,-1,1,-2,1,1,1,-2,1,-1,1,1,1,-1,1,3,-1,4,1,1,1,1,5,4,2,1,1,2,5,2,5,2,5,5,10,1,5,2,3,5,4,3,3,4,3,5,9,2,2,2,6,6,10,4,5,5,6,3,6,2,7,5,7,3,4,4,7,8,4,3,5,6,3,7,10,5,9,6,7,3,8,4,9,3,10,9,11,8,10,8,10,8,7,8,8,6,5,8,6,6,7,14,8,11,8,10,6,10,5,6,8,6,7,6,6,6,8,7,8,8,6,3,9,4,6,9,5,11,4,3,5,4,6,6,3,7,4,8,5,7,9,5,6,2,7,7,5,5,1,4,4,2,3,4,4,-1,1,5,2,3,1,6,3,1,5,3,1,1,1,-1,1,4,5,1,-1,2,1,2,-3,1,-1,1,2,2,3,-3,1,-85
