0.0000000,0.000#0.020#0.030#0.110#0.050#0.100#0.010#0.040#0.060#0.090#0.080#0.890#0.070#0.900#0.880#0.960#0.980#0.990#0.870#0.940#0.970#0.120#0.920#0.950#0.910#0.930#0.420#0.850#0.130#0.450#0.470#0.610#0.480#0.440#0.530#0.240#0.430#0.770#0.150#0.160#0.260#0.380#0.690#0.170#0.210#0.250#0.710#0.330,6.667e-02,-00000010,000000011,0,000000001,000000315,000000000,000000000
-39,1,-7,1,-1,1,-1,1,-1,1,-2,2,-1,1,-2,1,-1,1,-2,2,1,-2,2,2,1,-2,2,1,1,1,2,-1,2,-1,6,1,1,3,-1,1,1,2,2,4,2,-1,1,2,2,3,1,4,3,1,4,4,3,-1,2,6,-1,5,2,3,3,1,6,4,5,2,6,4,-1,6,8,5,5,9,5,3,5,1,3,5,3,5,5,4,1,7,7,5,4,4,3,4,3,4,2,7,6,11,3,9,5,2,7,8,1,4,5,10,3,7,14,5,4,4,7,4,4,7,2,2,7,5,2,3,2,4,1,3,4,3,5,2,3,5,5,6,1,2,3,3,2,4,1,3,1,-1,2,4,3,2,3,3,1,1,2,2,5,2,1,2,5,1,-6,2,1,-1,1,2,-3,1,-1,1,1,1,-3,1,-6,1,-1,1,-6,1,-6,1,-3,1,-9,1,-12,1,-27
-39,1,-7,1,-1,1,-1,1,-2,1,-1,1,1,1,-3,1,-1,1,-1,2,-1,1,-1,1,3,-1,1,-1,1,2,-1,2,1,1,1,1,5,2,1,1,2,1,-1,2,2,4,2,1,1,1,3,3,-1,3,4,1,5,4,2,1,2,5,1,5,2,1,3,3,6,1,8,1,5,5,1,2,10,6,5,8,5,5,4,2,2,4,4,4,7,3,2,3,9,5,5,4,2,5,3,2,5,3,7,12,3,9,3,5,5,8,3,4,5,7,5,6,11,11,3,5,5,5,2,9,2,3,1,10,3,2,3,2,3,2,3,4,5,3,1,5,6,6,2,2,2,4,1,5,1,3,1,-1,2,2,4,3,2,2,3,1,2,1,5,3,1,2,2,3,1,-5,2,1,-2,2,1,-3,1,1,1,1,-4,1,-5,1,-1,1,-6,1,-6,1,-3,1,-10,1,-12,1,-26
-39,1,-7,1,-2,1,1,-2,1,-1,1,1,1,-3,1,-1,1,-1,2,-1,1,-1,1,3,-1,1,-1,1,2,-1,2,1,1,1,1,5,2,1,-1,3,-1,1,2,2,4,2,1,1,-1,4,2,1,3,4,1,4,5,2,1,2,5,1,5,2,1,3,3,5,2,6,3,5,3,3,1,8,7,6,7,6,6,3,2,3,3,5,3,6,5,1,4,8,6,5,3,3,3,5,2,5,2,8,10,5,8,4,5,5,7,4,2,5,7,7,5,11,11,3,3,7,6,2,6,5,2,2,9,4,1,4,1,4,2,2,4,6,2,2,5,6,3,5,2,1,4,2,5,1,3,-1,1,1,3,4,3,2,2,2,2,1,2,3,5,1,2,1,4,1,-5,1,1,1,-1,2,1,-3,1,1,1,-1,1,-3,1,-5,1,-1,1,-6,1,-6,1,-4,1,-9,1,-12,1,-26
-40,1,-7,1,-2,1,-1,1,-1,1,-1,1,1,-1,1,-2,1,-1,1,-1,1,1,1,-1,1,3,-1,1,-2,3,-1,1,2,1,1,1,3,4,1,-1,3,-1,1,2,1,5,2,1,1,-1,2,4,1,3,3,2,3,4,4,1,-1,6,2,5,1,2,3,3,1,5,6,3,3,5,4,1,6,8,5,8,6,7,3,2,2,4,5,2,6,4,3,4,7,7,3,4,4,3,5,2,4,2,9,9,6,8,3,6,3,8,5,2,4,7,7,6,9,12,3,3,8,5,3,4,6,3,2,9,4,1,4,-1,5,2,2,4,4,4,1,5,4,6,4,2,1,5,2,2,4,1,2,1,-1,4,3,3,3,2,2,2,-1,2,4,4,2,2,-1,5,1,-6,2,1,-1,2,1,-3,1,-1,1,1,1,-3,1,-6,1,1,-6,1,-6,1,-4,1,-9,1,-12,1,-25
-40,1,-6,1,-2,1,-1,1,-1,1,-1,1,1,-1,1,-2,1,-1,1,-1,1,1,1,-1,1,3,-1,1,-2,3,-1,1,1,2,-1,2,3,4,-1,1,3,-1,1,2,1,5,2,1,1,-1,2,4,1,2,3,3,1,4,6,1,-1,5,3,3,2,3,3,3,-1,6,6,3,2,6,4,-1,7,8,4,8,7,6,3,3,2,3,6,2,6,3,4,2,8,8,2,5,4,3,4,3,4,2,8,8,8,5,6,6,3,7,6,1,4,8,7,4,9,13,4,3,8,4,4,4,6,3,1,9,4,2,3,1,4,3,2,4,4,4,1,4,5,6,4,2,1,4,3,2,4,1,2,1,-1,3,4,3,1,3,3,2,-1,2,2,6,2,-1,2,5,1,-6,2,1,-1,2,1,-3,1,-1,1,1,1,-3,1,-6,1,1,-6,1,-6,1,-4,1,-9,1,-12,1,-26
-40,1,-7,1,-2,1,1,-2,1,-1,1,1,1,-3,1,-1,1,-1,2,-1,1,-1,1,3,-1,1,-1,1,2,-1,2,1,1,1,1,5,2,1,-1,3,-1,1,2,1,5,2,1,1,-1,3,3,1,3,4,1,4,4,3,1,2,5,1,5,1,2,3,3,3,4,6,2,5,4,3,1,8,6,7,6,7,6,3,2,2,4,5,3,6,5,1,4,8,6,5,3,3,3,5,2,4,3,8,10,5,8,4,5,5,7,4,2,5,7,7,5,11,11,3,2,8,6,2,5,5,3,2,9,4,1,4,1,4,2,2,4,5,3,2,4,5,5,5,1,2,4,2,4,2,3,-1,1,1,3,3,4,2,2,2,2,1,2,3,5,1,2,-1,5,1,-5,1,1,1,-1,2,1,-3,1,-1,2,-1,1,-3,1,-5,1,-1,1,-6,1,-6,1,-4,1,-9,1,-12,1,-25
-39,1,-7,1,-1,1,-1,1,-2,1,-1,2,-1,1,-3,1,1,-2,2,1,-2,1,3,-1,1,-1,1,2,-1,2,2,-1,2,-1,6,1,1,2,1,1,-1,2,3,4,1,1,1,2,2,3,1,4,2,1,5,4,3,-1,2,5,1,5,2,2,4,1,6,3,6,1,6,4,1,4,9,5,5,10,5,3,5,1,2,5,3,5,6,3,2,5,7,6,4,4,3,4,3,4,3,5,7,11,4,9,3,4,4,8,4,4,5,8,4,6,11,10,3,5,6,5,3,8,2,2,3,9,2,2,3,3,2,3,2,5,5,2,2,5,5,7,1,2,2,4,1,5,1,3,1,-1,2,4,3,2,3,2,2,1,2,1,6,2,1,2,3,2,1,-5,2,1,-2,3,-3,1,-1,1,1,1,-3,1,-6,1,-1,1,-6,1,-6,1,-3,1,-9,1,-13,1,-26
-39,1,-7,1,-2,1,-1,1,-1,1,-1,1,1,-1,1,-2,1,-1,1,-1,1,1,1,-1,1,3,-1,1,-2,3,-1,1,2,1,1,1,4,3,1,-1,3,-1,1,2,1,5,2,1,1,-1,3,3,1,3,3,2,3,5,3,1,-1,7,1,5,1,2,3,3,1,5,6,3,4,4,4,1,7,7,6,7,6,7,3,2,2,4,5,2,7,4,2,4,8,6,4,3,4,3,5,2,4,2,9,9,6,8,4,5,4,8,4,2,5,6,8,5,9,13,2,3,8,6,2,4,6,3,2,9,4,1,4,-1,5,2,2,4,5,3,1,5,4,6,4,2,2,4,2,2,4,2,1,1,-1,4,3,3,3,2,2,2,-1,2,4,4,2,2,-1,5,1,-6,2,1,-1,2,1,-3,1,-1,1,1,1,-3,1,-5,1,-1,1,-6,1,-6,1,-4,1,-9,1,-12,1,-26
-40,1,-7,1,-1,1,-1,1,-1,1,-2,2,-1,1,-2,1,-1,1,-1,1,1,1,-1,1,1,2,1,-2,2,1,1,1,2,-1,2,1,5,1,1,3,-1,1,2,1,4,3,1,1,-1,2,2,3,1,4,3,1,4,4,3,-1,3,5,-1,5,2,3,4,-1,6,5,4,2,6,4,-1,6,9,4,6,9,4,4,4,2,2,5,3,7,3,4,2,7,8,3,4,4,4,4,2,4,3,6,6,11,4,8,5,3,7,7,1,4,5,10,3,7,14,5,4,8,3,4,5,6,2,2,8,4,2,3,2,4,1,3,5,3,4,2,3,6,4,6,1,2,4,3,2,3,2,2,1,-1,2,4,3,2,3,3,2,-1,2,2,5,2,1,2,5,1,-6,2,1,-1,1,2,-3,1,-1,1,1,1,-3,1,-6,1,1,-7,1,-6,1,-3,1,-9,1,-12,1,-26
-40,1,-7,1,-2,1,1,-2,1,-1,1,1,1,-3,1,-1,1,-1,2,-1,1,-1,1,3,-1,1,-1,1,2,-1,2,1,1,1,1,5,2,1,1,2,1,-1,2,2,4,2,1,1,-1,4,3,-1,3,4,1,5,4,2,1,2,5,1,5,2,1,3,3,6,1,6,3,5,3,3,2,9,7,4,8,6,5,3,3,2,4,4,3,7,4,1,4,9,5,5,4,2,4,4,2,5,3,7,11,4,9,3,5,5,8,3,3,5,6,7,6,11,11,3,4,5,6,2,8,3,3,1,9,4,2,3,1,4,2,3,3,6,3,1,5,6,5,3,2,2,4,1,5,1,3,1,-1,2,2,4,3,2,2,2,2,1,2,4,4,1,2,2,3,1,-5,2,1,-2,2,1,-3,1,1,1,-1,1,-3,1,-5,1,-1,1,-6,1,-6,1,-4,1,-9,1,-12,1,-25
-40,1,-7,1,-1,1,-1,1,-2,1,-1,2,-1,1,-3,1,-1,1,-1,2,-1,1,-1,1,3,-1,1,-1,1,2,-1,2,1,1,2,-1,6,1,1,1,2,1,-1,2,3,4,1,1,1,2,2,3,1,3,3,1,5,4,3,-1,2,5,1,5,2,2,3,2,6,2,7,1,6,4,1,2,11,5,5,10,5,3,5,1,2,5,3,4,7,3,2,4,8,5,5,4,3,4,3,3,4,3,9,11,4,7,4,4,5,8,4,4,4,9,4,6,11,10,3,5,6,4,3,9,2,2,2,10,2,2,3,3,2,2,3,4,6,2,1,5,6,6,2,2,2,4,1,5,1,3,1,-1,2,3,3,3,3,2,2,1,2,1,6,2,1,2,2,3,1,-5,2,1,-2,2,1,-2,1,-1,1,1,1,-3,1,-6,1,-1,1,-6,1,-6,1,-3,1,-9,1,-13,1,-25
