0.0000000,0.000#0.330,2.000e-01,-00000037,000000033,0,000000001,000000350,000000000,000000000
-90,1,1,-5,1,-1,1,-2,3,1,-1,2,-1,1,1,3,-2,5,6,3,4,1,7,5,3,7,8,5,6,7,8,8,3,11,14,9,12,14,12,20,25,13,22,25,26,16,29,26,21,36,27,27,34,35,38,37,35,40,40,43,43,49,52,38,48,55,55,53,53,66,63,66,43,82,66,71,76,63,66,75,91,77,67,89,77,71,86,73,66,86,74,86,89,91,84,74,76,80,74,66,62,69,74,64,74,75,47,75,56,59,53,44,68,57,60,51,61,43,34,52,50,44,29,52,39,34,41,34,40,33,29,24,28,24,19,23,20,19,25,17,17,12,13,12,13,11,6,7,10,10,8,7,6,5,5,5,8,9,3,1,9,6,1,4,3,1,-1,2,2,1,1,1,-1,3,-5,1,2,-74
-92,1,1,-5,1,1,-3,3,1,2,-1,1,-1,2,2,-1,2,6,5,3,2,3,6,5,3,9,6,7,4,7,10,7,7,10,12,9,10,17,14,23,22,14,24,26,21,19,27,28,26,33,24,30,35,39,40,36,34,42,44,39,41,51,46,52,37,58,55,55,55,70,62,52,64,83,60,69,70,66,67,78,102,61,84,79,74,76,82,74,67,100,74,74,93,89,72,85,66,85,74,52,72,73,70,73,67,74,53,69,51,63,49,49,63,66,49,55,54,46,35,51,49,45,33,48,36,37,39,39,29,33,32,22,28,25,18,25,14,22,26,14,17,11,14,11,12,11,6,8,10,9,6,8,4,7,6,7,4,10,1,3,10,3,2,5,1,1,-1,4,-1,2,-1,1,1,2,-5,2,1,-72
