0.0000000,0.000#0.510,2.500e-01,-00000040,000000039,0,000000001,000000316,000000000,000000000
-72,1,-5,1,-1,2,1,4,2,2,1,1,1,3,1,1,6,7,8,9,8,8,11,12,17,17,18,19,18,30,18,31,27,47,52,38,49,64,59,74,66,83,90,113,99,120,134,127,146,158,152,179,186,169,254,247,254,275,284,318,284,313,378,364,398,406,395,430,439,462,483,479,534,495,480,516,515,560,555,531,536,588,564,553,559,613,577,588,574,583,591,552,551,522,503,555,504,510,524,473,468,449,403,415,373,406,392,365,359,314,299,321,258,286,257,257,240,183,194,188,163,142,142,122,127,126,89,76,86,102,81,60,59,57,52,58,39,40,29,30,32,22,26,17,17,16,8,10,9,12,3,5,4,6,7,3,3,2,4,3,-1,2,1,-1,1,2,-7,1,-67
-74,1,-5,1,-1,2,1,4,2,2,1,1,1,3,1,1,6,7,8,9,8,7,12,11,17,15,21,16,20,29,17,33,27,48,50,40,47,63,60,71,70,82,89,108,104,119,132,126,150,148,157,177,189,162,257,246,254,280,273,323,283,320,375,360,402,401,388,438,439,455,483,478,526,509,477,520,516,549,552,539,528,588,571,550,561,607,588,587,571,589,578,552,565,515,501,562,502,501,536,476,463,441,405,422,367,413,391,370,355,323,291,324,259,286,262,249,246,181,199,182,167,143,140,124,130,127,88,76,82,106,79,62,59,56,51,58,43,40,27,31,30,25,26,16,18,15,9,9,9,13,2,5,5,6,6,4,3,1,5,3,-1,2,1,-1,1,2,-7,1,-65
