0.0000000,0.000#0.100,2.000e-01,-00000030,000000034,0,000000001,000000320,000000000,000000000
-56,1,-4,1,1,-1,1,1,3,1,1,3,1,2,2,3,2,3,4,3,1,2,-1,4,6,7,2,5,5,7,7,5,6,7,9,13,18,11,11,6,10,10,10,19,23,19,17,24,25,24,30,35,21,25,34,24,35,39,39,33,30,48,41,47,40,43,38,58,59,49,51,68,63,55,67,76,70,88,71,75,82,72,72,70,73,74,84,73,79,85,72,88,73,70,73,89,74,76,78,60,77,65,69,60,70,70,72,94,61,60,68,52,75,59,45,68,63,54,59,47,45,46,47,58,38,44,39,44,36,31,49,32,19,30,23,23,22,28,25,24,18,19,18,19,13,10,12,20,15,9,6,3,14,11,7,3,9,8,3,6,2,3,5,2,-2,4,1,3,3,-2,3,3,-1,1,1,-1,1,2,-8,1,-2,1,1,-69
-57,1,-3,1,-1,1,1,-1,3,2,-1,3,1,3,2,3,1,2,4,4,2,1,1,3,2,10,3,2,8,7,5,6,4,7,9,12,13,17,8,12,6,12,10,9,26,23,12,21,25,26,22,38,25,27,23,36,24,38,43,26,39,43,41,42,52,41,41,44,55,48,62,55,64,69,56,64,76,87,65,77,88,69,68,76,74,71,81,79,71,89,80,70,90,69,69,88,74,77,81,71,65,65,62,65,71,71,63,93,76,60,65,59,65,69,47,56,68,56,56,59,44,48,44,56,40,39,50,36,46,27,43,45,24,24,27,21,24,20,28,24,24,17,18,18,17,10,9,24,13,9,10,5,3,17,9,6,8,6,4,6,4,4,3,4,-2,2,3,2,2,2,-1,2,3,1,-1,1,1,1,1,1,-7,1,-3,2,-69
