1.8849556,0.000#0.340#0.350#0.360#0.370#0.380#0.390#0.400#0.410#0.420#0.430#0.440#0.450#0.460#0.470#0.480#0.490#0.500#0.510#0.520#0.530#0.540#0.550#0.560#0.570#0.580#0.590#0.600#0.610#0.620#0.630#0.640#0.650#0.660#0.670#0.680#0.690#0.700#0.710#0.720#0.730#0.740#0.750#0.760#0.770#0.780#0.790#0.800#0.810#0.820#0.830#0.840#0.850#0.860#0.870#0.010#0.020#0.030#0.040#0.050#0.060#0.070#0.080#0.090#0.100#0.110#0.120#0.130#0.140#0.150#0.160#0.170#0.180#0.190#0.200#0.210#0.220#0.230#0.240#0.250#0.260#0.270#0.280#0.290#0.300#0.310#0.320#0.330#0.880#0.890#0.900#0.910#0.920#0.930#0.940#0.950#0.960#0.970#0.980#0.990,6.667e-02,000000030,000000051,0,000000001,000000315,000000000,000000001
-28,1,-122,1,-83,1,-79
-33,1,-122,1,-83,1,-74
-33,1,-123,1,-82,1,-74
-33,1,-123,1,-82,1,-74
-34,1,-122,1,-82,1,-74
-34,1,-122,1,-82,1,-74
-34,1,-122,1,-82,1,-74
-34,1,-122,1,-83,1,-73
-34,1,-122,1,-83,1,-73
-34,1,-123,1,-82,1,-73
-35,1,-122,1,-82,1,-73
-35,1,-122,1,-82,1,-73
-35,1,-122,1,-82,1,-73
-35,1,-122,1,-82,1,-73
-35,1,-122,1,-83,1,-72
-35,1,-123,1,-82,1,-72
-35,1,-123,1,-82,1,-72
-36,1,-122,1,-82,1,-72
-36,1,-122,1,-82,1,-72
-36,1,-122,1,-82,1,-72
-36,1,-122,1,-82,1,-72
-36,1,-122,1,-83,1,-71
-36,1,-123,1,-82,1,-71
-36,1,-123,1,-82,1,-71
-37,1,-122,1,-82,1,-71
-37,1,-122,1,-82,1,-71
-37,1,-122,1,-82,1,-71
-37,1,-122,1,-83,1,-70
-37,1,-122,1,-83,1,-70
-37,1,-123,1,-82,1,-70
-38,1,-122,1,-82,1,-70
-38,1,-122,1,-82,1,-70
-38,1,-122,1,-82,1,-70
-38,1,-122,1,-82,1,-70
-38,1,-122,1,-83,1,-69
-38,1,-123,1,-82,1,-69
-38,1,-123,1,-82,1,-69
-39,1,-122,1,-82,1,-69
-39,1,-122,1,-82,1,-69
-39,1,-122,1,-82,1,-69
-39,1,-122,1,-82,1,-69
-39,1,-122,1,-83,1,-68
-39,1,-123,1,-82,1,-68
-39,1,-123,1,-82,1,-68
-40,1,-122,1,-82,1,-68
-40,1,-122,1,-82,1,-68
-40,1,-122,1,-82,1,-68
-40,1,-122,1,-83,1,-67
-40,1,-122,1,-83,1,-67
-40,1,-123,1,-82,1,-67
-41,1,-122,1,-82,1,-67
-41,1,-122,1,-82,1,-67
-41,1,-122,1,-82,1,-67
-41,1,-122,1,-82,1,-67
-41,1,-122,1,-83,1,-66
-28,1,-122,1,-83,1,-79
-28,1,-123,1,-82,1,-79
-29,1,-122,1,-82,1,-79
-29,1,-122,1,-82,1,-79
-29,1,-122,1,-82,1,-79
-29,1,-122,1,-82,1,-79
-29,1,-122,1,-83,1,-78
-29,1,-123,1,-82,1,-78
-29,1,-123,1,-82,1,-78
-30,1,-122,1,-82,1,-78
-30,1,-122,1,-82,1,-78
-30,1,-122,1,-82,1,-78
-30,1,-122,1,-82,1,-78
-30,1,-122,1,-83,1,-77
-30,1,-123,1,-82,1,-77
-30,1,-123,1,-82,1,-77
-31,1,-122,1,-82,1,-77
-31,1,-122,1,-82,1,-77
-31,1,-122,1,-82,1,-77
-31,1,-122,1,-83,1,-76
-31,1,-122,1,-83,1,-76
-31,1,-123,1,-82,1,-76
-32,1,-122,1,-82,1,-76
-32,1,-122,1,-82,1,-76
-32,1,-122,1,-82,1,-76
-32,1,-122,1,-82,1,-76
-32,1,-122,1,-83,1,-75
-32,1,-123,1,-82,1,-75
-32,1,-123,1,-82,1,-75
-33,1,-122,1,-82,1,-75
-33,1,-122,1,-82,1,-75
-33,1,-122,1,-82,1,-75
-33,1,-122,1,-82,1,-75
-41,1,-123,1,-82,1,-66
-41,1,-123,1,-82,1,-66
-42,1,-122,1,-82,1,-66
-42,1,-122,1,-82,1,-66
-42,1,-122,1,-82,1,-66
-42,1,-122,1,-82,1,-66
-42,1,-122,1,-83,1,-65
-42,1,-123,1,-82,1,-65
-42,1,-123,1,-82,1,-65
-43,1,-122,1,-82,1,-65
-43,1,-122,1,-82,1,-65
-43,1,-122,1,-82,1,-65
