0.0000000,0.000#0.280,1.600e+01,-00002339,000002493,1,000000016,000000302,000000000,000000000
-71,1,-3,1,1,1,-3,1,3,2,1,1,1,5,4,3,5,2,12,6,14,12,14,8,14,12,17,18,10,16,14,24,25,29,26,32,37,29,34,41,42,52,56,57,70,65,58,73,87,88,88,86,102,100,121,107,107,117,127,117,130,138,137,138,133,145,154,148,131,166,174,142,192,154,140,143,131,144,150,151,134,148,131,117,122,127,102,112,106,95,94,97,80,80,82,81,74,65,72,69,57,64,51,44,51,35,53,32,26,20,28,24,22,26,16,24,13,17,13,14,12,8,9,6,4,3,5,5,2,4,6,1,1,1,1,3,1,2,1,1,-1,2,2,1,1,-3,1,-4,1,-74
-71,1,-2,1,-1,1,1,-2,1,-2,5,2,-2,6,1,6,3,4,13,5,11,15,12,9,14,13,19,16,10,16,20,18,26,28,28,28,33,35,36,38,50,44,49,63,67,70,63,68,83,90,93,83,93,109,120,104,112,116,137,107,139,124,144,133,145,132,163,140,143,156,160,152,194,155,138,146,135,140,151,151,131,148,137,111,122,129,112,100,104,97,99,95,68,92,83,75,85,59,76,65,55,65,43,53,41,44,47,39,29,16,27,26,22,26,17,23,15,14,16,12,12,8,12,3,2,5,4,5,3,4,6,1,1,-1,3,2,1,2,1,1,1,1,1,2,-1,1,-2,1,-4,1,-74
