0.0000000,0.000#0.360,1.400e+01,-00002114,000002282,1,000000014,000000314,000000000,000000000
-70,1,1,-1,2,-2,1,1,4,3,2,5,6,5,5,6,2,2,2,4,12,7,4,8,9,11,11,10,10,13,25,19,24,20,24,9,23,25,22,30,35,40,40,37,36,42,55,53,36,34,65,47,63,61,61,67,77,91,96,78,106,72,92,92,106,103,105,102,121,123,111,126,140,137,130,117,141,131,138,131,116,139,125,129,123,127,112,133,140,113,95,116,121,104,107,108,105,106,100,107,77,87,88,86,77,82,87,75,52,59,66,52,52,49,50,44,40,38,38,28,27,42,27,28,24,31,21,17,19,18,9,16,11,5,10,11,6,11,4,8,9,2,5,8,1,6,1,3,2,5,3,2,2,-1,3,-1,1,-1,1,-1,1,1,-1,1,-1,1,-78
-70,1,1,1,1,-2,2,-1,5,2,3,4,5,6,6,5,1,3,4,2,11,8,5,7,10,10,10,11,13,10,17,27,23,20,18,16,24,24,17,34,37,39,40,36,31,47,55,52,41,31,59,53,62,61,57,71,75,92,94,80,96,84,83,100,95,112,103,105,118,125,115,123,145,131,116,129,145,129,127,137,113,147,144,110,126,124,114,132,142,111,96,114,103,123,104,112,101,108,104,103,78,88,94,78,83,78,80,79,55,58,52,67,50,51,46,49,38,40,34,31,33,34,27,31,26,29,10,28,14,23,12,12,6,10,12,10,7,10,8,4,7,4,3,10,5,2,3,1,4,2,6,-1,2,-1,1,2,1,-2,1,-1,2,-1,1,-1,1,-78
