0.0000000,0.000#0.630,1.500e+01,-00002163,000002457,1,000000015,000000308,000000000,000000000
-58,1,-7,1,-1,2,-2,1,1,1,-1,1,4,1,5,3,4,3,1,3,3,5,6,5,10,13,6,10,11,9,13,10,14,16,15,18,17,24,28,27,26,28,43,33,30,61,50,54,48,44,67,47,70,75,63,72,63,72,82,78,101,83,117,92,99,111,107,130,118,121,121,127,142,131,137,150,130,130,161,147,138,149,160,128,160,145,134,133,137,130,111,134,122,106,107,107,115,117,98,92,84,96,89,81,70,74,72,57,49,63,49,63,51,57,48,32,37,35,34,28,30,26,32,20,26,26,14,12,17,15,11,7,8,10,6,6,11,7,7,7,6,3,2,3,1,6,2,1,-1,2,1,2,-3,1,-3,1,-2,1,-4,1,-76
-59,1,-7,1,-1,2,1,-2,2,1,-1,3,2,2,6,1,6,3,1,3,5,5,6,14,9,8,8,10,10,14,8,15,15,22,12,17,23,26,29,22,33,32,42,55,36,57,49,46,46,44,66,66,76,71,65,69,69,76,87,91,90,99,105,115,99,121,117,122,111,128,124,125,149,153,136,124,132,148,163,135,147,141,148,160,148,140,126,132,133,126,119,117,112,101,114,116,115,101,92,88,92,82,85,81,66,71,60,48,61,54,59,61,50,41,36,34,37,38,28,26,26,30,25,20,30,17,12,21,10,10,8,6,11,9,5,8,9,7,8,6,2,3,3,6,1,2,1,1,1,-1,3,-2,1,-4,1,-2,1,-4,1,-76
