0.0000000,0.000#0.190,1.300e+01,-00002027,000002029,1,000000013,000000312,000000000,000000000
-62,1,-3,1,-1,1,1,1,-2,1,3,-1,2,1,3,4,1,2,7,3,-2,3,4,7,7,5,9,2,11,4,7,12,7,8,14,14,9,19,10,20,19,22,23,22,33,26,22,29,34,40,36,41,38,37,54,51,54,57,54,61,60,59,67,75,71,81,65,81,101,82,81,84,104,119,90,94,90,111,115,121,106,124,118,115,119,133,106,108,109,129,128,115,144,115,101,116,123,109,123,116,121,98,118,99,115,89,97,91,113,94,81,78,80,82,82,93,59,67,71,57,76,73,66,56,53,52,44,49,45,31,44,34,41,26,20,31,17,25,27,17,24,22,16,16,13,10,17,10,9,9,11,9,10,9,9,5,11,5,1,3,3,3,1,3,3,3,2,1,2,-1,1,1,1,1,-2,3,-5,1,-2,1,-2,1,-3,1,-54
-62,1,-3,1,-1,1,1,-1,1,-1,1,2,1,2,-1,5,2,2,2,8,2,-2,1,5,12,3,5,9,4,9,5,6,11,8,8,14,13,9,20,9,21,19,24,21,22,32,22,27,29,33,35,42,41,37,41,50,47,57,62,49,59,64,53,71,71,76,80,66,86,97,81,79,87,104,118,90,98,85,109,118,113,114,120,121,105,130,128,111,104,113,127,131,114,142,106,111,115,124,112,122,124,111,100,117,100,114,94,92,87,118,95,80,80,76,82,84,85,66,64,73,61,74,76,61,59,50,57,41,43,51,32,43,36,39,22,24,26,22,22,30,19,22,17,21,13,16,11,16,8,11,9,11,8,11,9,9,8,8,4,2,4,2,3,1,3,3,3,2,1,2,-1,1,1,1,-1,1,1,2,-5,1,-2,1,-2,1,-2,1,-55
