0.0000000,0.000#0.050,1.300e+01,-00002111,000001971,1,000000013,000000314,000000000,000000000
-68,1,-3,1,-3,1,1,1,2,1,1,2,2,1,2,-2,4,3,4,2,5,2,6,7,3,-1,4,5,5,6,7,9,14,7,12,15,13,15,18,12,21,18,30,26,23,23,34,27,28,36,42,33,57,41,58,53,48,57,65,53,68,62,66,49,81,74,75,77,105,95,99,97,87,104,78,89,97,107,79,98,118,96,126,122,121,123,133,115,115,121,127,116,114,110,138,121,114,105,120,109,98,99,102,111,87,99,115,104,99,87,82,88,82,89,85,96,71,67,52,65,51,58,60,61,46,39,40,60,38,37,38,39,32,22,35,34,25,25,20,26,19,18,13,15,12,8,10,14,6,9,6,9,4,6,7,5,2,6,2,2,5,2,2,-1,1,2,1,4,-3,1,-4,1,-1,1,-6,1,-5,1,-50
-68,1,-3,1,-3,1,1,1,2,1,1,2,2,1,2,-2,4,3,4,2,5,2,7,6,3,-1,4,5,5,6,7,9,14,7,11,16,14,14,18,12,21,18,30,26,24,22,33,28,29,35,40,35,54,42,55,57,51,55,63,55,69,61,65,50,81,74,76,76,109,91,105,91,93,98,79,87,104,101,77,100,115,97,132,116,126,120,131,116,120,116,127,117,114,110,134,124,120,100,118,111,95,101,102,112,88,98,115,104,99,87,86,83,88,84,82,98,71,67,53,65,54,54,64,57,45,41,41,59,35,40,37,40,30,24,35,34,27,23,22,24,20,17,13,15,10,10,10,14,6,9,7,8,4,6,7,5,3,5,2,2,5,2,2,-1,1,2,1,4,-3,1,-4,1,-1,1,-6,1,-5,1,-50
