0.0000000,0.000#0.580,1.000e+00,-00000155,000000158,0,000000001,000000313,000000000,000000000
-65,1,-5,1,-2,1,2,4,-1,3,2,2,1,3,2,2,4,3,1,4,6,3,1,2,4,12,8,11,12,4,7,8,16,10,21,20,18,31,22,18,25,19,36,24,33,40,35,38,37,46,43,44,53,71,60,62,61,57,63,77,59,71,81,68,93,77,94,78,112,106,114,94,108,108,117,123,128,109,127,113,127,129,142,132,131,132,118,115,120,133,118,127,111,112,121,119,123,113,112,107,126,107,118,81,88,112,86,92,95,73,67,77,72,61,83,50,77,61,58,62,52,56,37,39,36,33,30,27,27,29,32,21,18,17,22,15,13,8,16,8,13,14,12,10,4,7,7,5,10,5,6,5,3,4,3,2,2,-1,2,3,2,1,-1,1,2,1,-1,2,-14,1,1,-6,1,-6,1,-46
-65,1,-6,1,-1,1,1,1,4,1,3,2,1,2,3,2,1,5,2,4,2,7,2,1,1,9,9,11,11,10,5,6,12,11,18,16,21,22,31,20,20,23,25,33,32,32,36,35,38,46,43,43,52,50,67,69,53,62,66,59,78,57,75,84,75,86,89,92,87,108,105,106,101,113,108,120,121,118,120,125,116,125,130,145,133,127,125,121,117,124,128,116,120,116,114,117,123,123,115,102,117,125,108,99,83,99,105,86,98,83,73,65,83,63,71,65,69,73,53,60,64,44,51,38,39,34,31,32,24,27,25,31,21,16,20,22,13,10,11,14,12,11,12,12,6,7,5,8,7,10,4,6,4,2,4,4,2,-1,1,3,3,1,-2,1,2,1,-1,2,-13,1,1,-7,1,-5,1,-46
