0.0000000,0.000#0.770,1.000e+00,-00000171,000000156,0,000000001,000000327,000000000,000000000
-81,2,-1,1,-4,1,-2,3,1,3,3,-1,2,-1,2,2,1,3,4,1,3,4,3,2,6,3,9,6,6,9,7,12,13,14,14,13,17,15,24,23,21,20,31,26,29,32,41,30,33,34,39,35,46,36,71,63,69,55,67,73,71,85,88,87,92,82,89,83,86,103,98,117,98,106,103,105,130,124,129,125,112,131,121,112,124,132,104,141,147,121,104,134,108,112,124,132,116,119,120,105,102,98,108,90,105,87,95,90,84,82,80,76,67,65,66,65,57,62,57,43,55,44,34,32,41,29,36,30,38,31,25,17,20,22,25,15,15,16,12,17,13,10,12,6,7,7,4,3,5,3,6,11,-1,2,3,2,2,4,1,1,2,2,3,-1,2,-3,2,-6,1,-3,1,-5,1,-57
-82,2,-1,1,-4,1,-1,1,2,2,2,3,-1,2,-1,3,1,2,2,4,1,3,6,1,3,5,4,9,8,5,8,10,9,15,17,12,12,18,18,24,19,23,25,28,25,28,33,41,36,32,30,43,35,47,36,73,66,62,57,72,74,71,93,77,95,86,91,84,79,96,106,98,107,97,107,106,105,137,125,131,121,119,123,123,115,125,122,111,147,141,112,110,141,97,117,126,130,114,115,115,116,96,103,100,96,96,85,101,84,89,78,89,67,63,75,70,50,64,59,51,45,54,46,26,36,41,31,32,31,38,30,23,19,20,23,24,10,20,12,14,17,11,11,9,9,5,6,4,4,5,4,6,9,-1,2,3,2,3,4,-1,2,3,2,1,-1,2,-3,2,-6,1,-3,1,-4,1,-57
