0.0000000,0.000#0.050,1.500e+01,-00002246,000002374,1,000000015,000000308,000000000,000000000
-67,1,-9,2,-2,1,4,2,2,2,3,3,4,6,4,2,3,6,10,10,5,10,10,10,11,16,18,9,10,11,21,27,20,24,28,37,30,29,38,43,46,45,47,62,48,61,65,57,57,82,73,86,76,76,79,87,117,101,117,129,112,139,110,121,116,134,136,133,152,128,135,138,150,116,134,141,132,123,127,135,155,120,138,126,136,124,121,111,112,103,113,94,92,114,87,92,81,79,73,76,71,64,75,58,73,54,55,57,42,38,42,42,29,30,33,23,26,15,21,23,17,17,18,13,14,11,7,10,3,4,10,6,6,5,2,4,5,4,3,1,1,1,1,3,1,-1,2,2,-1,3,1,-4,2,-12,1,-64
-67,1,-9,2,-2,2,3,2,2,2,3,3,4,5,5,3,2,6,10,10,5,10,10,10,11,17,17,9,10,11,21,25,22,24,28,34,33,30,37,43,45,42,51,56,54,58,68,58,54,85,72,83,79,77,78,93,111,99,119,125,116,141,108,119,118,131,138,133,152,127,136,141,147,119,131,138,136,120,130,137,153,115,143,128,134,121,123,110,113,104,113,89,97,115,86,84,88,79,74,76,71,62,77,59,72,54,55,56,43,37,43,44,27,29,34,23,26,16,20,23,17,16,19,13,14,11,7,10,3,5,9,6,6,5,2,5,4,4,3,1,1,1,1,3,1,-1,2,2,-1,3,1,-4,2,-12,1,-64
