0.0000000,0.000#0.270,1.400e+01,-00002167,000002201,1,000000014,000000312,000000000,000000000
-48,1,-13,1,-9,1,-3,1,-1,3,2,1,1,1,1,1,1,3,2,6,4,5,1,2,4,5,6,3,3,10,7,6,9,12,20,12,20,12,16,27,20,23,21,43,21,33,35,43,45,42,43,43,44,44,52,62,49,60,82,78,79,93,75,85,79,91,91,118,96,107,113,102,104,127,114,112,127,105,141,132,132,118,142,137,120,111,121,111,128,126,132,134,138,121,119,137,107,110,124,106,97,122,100,93,100,97,73,68,101,74,76,69,80,80,64,60,60,65,64,51,47,42,27,36,30,31,30,25,28,18,23,23,15,13,26,18,10,13,10,9,8,13,7,5,3,6,13,7,5,3,5,-1,6,4,1,2,4,1,-1,2,1,2,-1,1,2,-5,1,-72
-48,1,-13,1,-10,1,-2,1,-1,3,2,1,1,-1,2,1,1,3,1,6,5,4,2,3,3,4,7,5,1,11,6,9,6,9,23,18,13,15,14,24,23,23,21,39,25,34,33,43,46,36,48,47,40,53,41,58,54,63,81,81,73,85,85,88,75,96,88,108,104,116,105,100,104,119,125,110,124,134,114,142,122,131,130,144,113,109,123,114,121,134,126,144,126,110,133,124,121,116,119,88,114,111,112,89,102,92,79,79,92,73,73,77,75,74,70,66,55,70,59,44,53,37,33,36,30,33,28,22,31,19,22,19,19,15,24,12,16,18,5,8,9,12,8,5,3,7,12,7,5,5,3,1,5,3,2,3,3,1,-1,2,1,2,-1,2,1,-5,1,-72
