0.0000000,0.000#0.380,1.000e+00,-00000168,000000175,0,000000001,000000343,000000000,000000000
-69,1,-8,1,-4,1,2,1,-1,1,2,1,-2,1,2,-2,2,3,2,2,1,3,4,8,8,6,6,4,7,9,6,7,10,9,6,20,21,10,13,24,15,21,25,32,19,28,38,25,43,38,49,40,42,44,42,51,54,73,76,87,59,69,72,77,77,77,72,90,96,103,86,112,95,106,109,92,129,112,106,117,122,115,141,109,144,129,112,114,147,132,116,139,122,110,128,123,111,110,126,118,104,94,120,105,89,105,82,96,95,98,98,78,64,71,74,55,53,53,58,64,47,53,55,33,43,33,40,33,37,29,36,27,29,21,28,18,13,19,14,16,10,12,9,8,7,9,6,8,7,7,4,6,4,10,4,1,2,4,3,1,2,2,-2,2,2,2,-2,1,1,-1,1,-3,2,-6,1,-79
-69,1,-8,1,-5,2,1,1,1,1,1,1,-1,1,1,1,-1,1,4,2,2,1,1,6,5,8,8,4,5,6,7,9,6,7,11,6,20,18,11,14,21,19,16,22,27,25,32,34,26,40,32,40,52,40,47,42,46,57,64,68,81,69,81,58,71,84,79,73,82,100,95,93,99,108,98,105,105,111,117,112,110,125,113,136,117,130,126,126,114,141,136,119,131,121,120,120,119,136,101,123,120,114,92,104,117,94,94,99,88,99,99,93,81,77,52,82,71,44,46,63,67,49,46,53,52,35,33,44,29,38,31,33,36,25,22,29,22,13,17,16,19,8,14,5,11,7,8,6,8,7,8,7,3,5,7,6,4,1,2,5,2,1,2,1,-1,2,2,2,-2,1,1,-2,1,-2,1,1,-5,1,-79
