0.0000000,0.000#0.320#0.560#0.570#0.310#0.330#0.730#0.300#0.340#0.540#0.580#0.740#0.350#0.370#0.380#0.360#0.590#0.650#0.760,1.000e-01,-00000015,000000015,0,000000001,000000300,000000000,000000000
-73,1,-3,1,-1,1,-1,3,-1,1,1,1,-1,1,1,-1,3,4,-4,3,-1,3,1,5,2,1,1,2,2,4,5,3,3,6,4,3,2,3,13,7,5,5,7,11,9,11,5,7,5,10,9,6,7,10,13,12,11,10,12,13,11,8,12,11,7,13,11,13,14,13,11,14,14,16,12,13,13,10,10,12,8,7,13,6,10,11,6,8,8,1,14,11,8,2,12,9,4,5,4,9,5,8,4,5,2,10,5,7,2,9,10,5,6,4,8,4,4,2,3,2,4,6,1,3,2,4,-1,2,2,1,1,1,1,2,1,-2,2,-2,1,1,2,2,-1,2,-1,2,-1,1,-73
-76,1,-4,1,1,-1,1,2,-1,1,2,-1,1,1,-1,2,4,1,-3,2,1,2,2,3,3,2,1,1,3,3,5,4,2,6,5,3,2,3,6,12,6,4,7,11,10,10,6,6,6,11,7,7,7,10,13,11,12,10,13,10,13,6,15,7,10,13,10,13,12,12,12,14,15,19,11,12,12,11,10,13,7,8,10,8,11,10,7,6,9,3,12,12,5,6,9,12,1,7,5,8,4,9,5,2,5,7,8,6,3,4,14,5,3,7,8,5,3,3,3,2,2,5,4,3,1,3,2,2,2,1,1,1,1,2,-1,1,-1,2,-2,1,-1,2,2,1,2,-1,2,-1,1,-70
-79,1,-3,1,-1,1,1,2,-1,1,2,-1,1,-1,1,-1,4,3,-4,3,2,1,2,5,1,1,2,2,3,5,4,3,4,4,4,3,2,5,14,6,4,4,13,7,10,9,5,5,10,9,6,9,8,11,12,13,11,10,10,15,7,10,10,13,12,6,13,14,15,13,11,13,17,16,8,13,12,9,14,6,12,6,12,8,10,9,4,11,5,6,12,10,7,5,14,4,7,4,3,9,7,7,1,6,3,12,3,5,2,13,7,5,5,9,5,4,3,3,1,3,5,5,1,3,2,3,-1,3,1,2,-1,1,1,2,1,-1,1,1,-2,1,1,3,1,2,-2,2,-1,1,-67
-79,1,-3,1,-1,1,-1,3,-1,1,2,-1,1,-1,1,-1,4,3,-4,3,1,2,2,5,1,1,2,2,3,4,5,3,3,5,4,3,1,5,14,7,4,4,10,9,9,10,5,6,8,10,7,8,8,11,11,14,11,8,13,14,8,9,11,13,12,5,13,14,14,14,8,16,15,19,8,13,12,9,12,8,11,7,11,7,11,10,4,11,5,5,13,9,8,5,13,5,7,4,3,8,6,9,1,6,3,12,3,5,2,13,7,4,6,6,8,4,3,2,2,2,6,4,2,3,2,3,-1,3,1,2,-1,1,1,2,1,-1,1,1,-2,1,1,3,1,2,-2,2,-1,1,-67
-76,1,-4,1,1,-1,1,2,1,-1,2,-1,1,1,-1,2,5,-4,2,1,2,2,5,2,1,1,2,2,3,5,4,2,6,5,3,2,3,8,12,4,5,7,12,8,12,4,8,4,11,7,7,7,11,12,12,12,9,13,11,13,6,14,10,7,13,10,14,12,14,11,12,18,16,11,13,13,10,10,12,8,7,11,8,11,9,8,8,6,3,13,12,6,4,11,10,1,7,5,8,6,7,5,4,3,8,7,6,3,6,13,5,3,6,8,5,4,2,3,2,2,6,3,3,2,2,2,2,2,1,1,1,1,2,-1,1,-1,2,-2,1,1,2,1,1,2,-1,2,-1,1,-70
-76,1,-4,1,1,-1,1,2,-1,1,2,-1,1,1,-1,1,4,2,-3,1,2,2,2,1,5,2,1,1,3,3,5,4,2,5,4,4,2,3,6,13,6,4,7,11,7,10,9,4,7,11,8,5,9,7,14,13,10,12,9,14,12,6,15,6,12,13,7,14,13,11,14,12,16,17,14,12,11,10,11,13,8,8,10,8,11,7,9,5,8,6,10,13,6,6,6,14,2,7,5,5,7,8,6,1,6,6,8,7,3,3,15,5,3,7,7,6,2,3,4,1,3,5,4,3,1,2,3,2,2,1,1,1,-1,2,1,1,-1,2,-2,1,-1,1,3,1,2,-1,1,1,1,-70
-80,1,-4,1,1,-1,1,2,-1,1,2,-1,1,1,-1,1,4,2,-3,1,2,2,2,1,5,2,1,1,3,3,5,4,2,5,4,4,2,3,6,13,6,4,7,11,7,10,9,4,7,11,8,5,9,7,14,13,10,12,9,14,12,6,15,6,12,13,7,14,13,11,14,12,16,17,14,12,11,10,11,13,8,8,10,8,11,7,9,5,8,6,10,13,6,6,6,14,2,7,5,5,7,8,6,1,6,6,8,7,3,3,15,5,3,7,7,6,2,3,4,1,3,5,4,3,1,2,3,2,2,1,1,1,-1,2,1,1,-1,2,-2,1,-1,1,3,1,2,-1,1,1,1,-66
-76,1,-3,1,-1,1,-1,3,-1,1,1,1,-1,1,1,-1,3,4,-4,3,-1,3,1,5,2,1,1,2,2,4,5,3,3,6,4,3,2,3,13,7,5,5,7,11,9,11,5,7,5,10,9,6,7,10,13,12,11,10,12,13,11,8,12,11,7,13,11,13,14,13,11,14,14,16,12,13,13,10,10,12,8,7,13,6,10,11,6,8,8,1,14,11,8,2,12,9,4,5,4,9,5,8,4,5,2,10,5,7,2,9,10,5,6,4,8,4,4,2,3,2,4,6,1,3,2,4,-1,2,2,1,1,1,1,2,1,-2,2,-2,1,1,2,2,-1,2,-1,2,-1,1,-70
-76,1,-4,1,1,-1,1,2,-1,1,2,-1,1,1,-1,1,3,3,-3,1,2,2,2,1,5,1,1,2,2,4,5,3,3,5,4,4,2,2,5,15,6,3,6,12,8,10,8,4,6,12,7,7,8,8,13,12,12,12,8,11,16,4,16,6,12,14,5,15,12,13,13,13,16,17,12,12,11,12,9,15,6,9,11,8,10,7,10,4,9,6,8,13,8,6,5,15,2,7,5,5,7,7,7,-1,7,6,8,6,3,4,14,5,3,7,8,5,3,3,4,1,2,5,5,3,1,2,3,-1,3,1,2,1,-1,1,2,1,-1,2,-3,1,1,3,1,2,-1,1,1,-1,1,-69
-78,1,-4,1,1,-1,1,2,-1,1,2,-1,1,1,-1,1,3,3,-3,1,2,2,2,1,5,1,1,2,2,4,5,3,3,5,4,4,2,2,5,15,6,3,6,12,8,10,8,4,6,12,7,7,8,8,13,12,12,12,8,11,16,4,16,6,12,14,5,15,12,13,13,13,16,17,12,12,11,12,9,15,6,9,11,8,10,7,10,4,9,6,8,13,8,6,5,15,2,7,5,5,7,7,7,-1,7,6,8,6,3,4,14,5,3,7,8,5,3,3,4,1,2,5,5,3,1,2,3,-1,3,1,2,1,-1,1,2,1,-1,2,-3,1,1,3,1,2,-1,1,1,-1,1,-67
-79,1,-3,1,-1,1,-1,3,-1,1,1,1,-1,1,1,-1,3,4,-4,3,1,2,2,5,1,1,2,2,3,4,4,4,2,6,4,3,1,5,12,8,4,5,9,10,9,10,4,7,6,12,7,8,6,11,13,14,8,11,13,12,10,7,12,12,11,7,14,13,12,16,9,15,13,19,10,12,12,9,12,10,10,7,12,6,11,10,5,11,5,2,15,10,8,4,9,9,8,4,2,8,7,8,2,6,3,12,1,7,2,12,7,5,6,6,7,4,3,3,2,2,5,5,1,4,1,4,-1,2,2,2,-1,1,1,2,1,-1,1,1,-2,1,1,3,1,2,-2,2,-1,1,-67
-80,1,-4,1,1,-1,1,2,-1,1,2,-1,1,1,-1,1,3,3,-3,1,2,2,2,1,5,1,1,2,2,4,5,3,3,5,4,4,2,2,5,15,6,3,6,12,8,10,8,4,6,12,7,7,8,8,13,12,12,12,8,11,16,4,16,6,12,14,5,15,12,13,13,13,16,17,12,12,11,12,9,15,6,9,11,8,10,7,10,4,9,6,8,13,8,6,5,15,2,7,5,5,7,7,7,-1,7,6,8,6,3,4,14,5,3,7,8,5,3,3,4,1,2,5,5,3,1,2,3,-1,3,1,2,1,-1,1,2,1,-1,2,-3,1,1,3,1,2,-1,1,1,-1,1,-65
-76,1,-4,1,-1,1,1,2,-1,1,2,-1,1,-1,1,-1,4,3,-4,3,2,2,1,5,1,1,2,2,4,5,3,3,5,3,5,2,2,5,15,5,4,5,12,8,10,9,4,6,9,9,6,10,7,13,12,12,12,8,10,18,4,13,8,12,15,3,15,13,14,13,12,15,17,13,9,14,11,10,14,5,11,11,8,8,10,8,5,10,6,6,14,8,6,6,15,2,7,4,5,7,8,6,1,7,4,10,5,3,5,10,8,4,6,9,4,4,3,4,1,2,5,5,2,2,2,3,-1,3,1,2,1,-1,1,2,1,-1,1,1,-2,1,1,3,1,2,-2,2,-1,1,-69
-77,1,-3,1,-1,1,-1,3,-1,1,2,-1,1,-1,1,-1,4,3,-4,3,1,2,2,5,1,1,2,2,3,4,5,3,3,5,4,3,1,5,14,7,4,4,10,9,9,10,5,6,8,10,7,8,8,11,11,14,11,8,13,14,8,9,11,13,12,5,13,14,14,14,8,16,15,19,8,13,12,9,12,8,11,7,11,7,11,10,4,11,5,5,13,9,8,5,13,5,7,4,3,8,6,9,1,6,3,12,3,5,2,13,7,4,6,6,8,4,3,2,2,2,6,4,2,3,2,3,-1,3,1,2,-1,1,1,2,1,-1,1,1,-2,1,1,3,1,2,-2,2,-1,1,-69
