0.0000000,0.000#0.820,1.100e+01,-00001712,000001764,1,000000011,000000316,000000000,000000000
-40,1,-13,1,1,-2,1,-5,1,1,-3,2,-1,2,1,-2,3,-1,1,2,3,2,-1,2,-2,3,2,1,2,2,3,2,5,3,4,3,3,2,4,8,5,3,9,6,6,5,4,8,9,11,13,7,13,4,8,13,11,10,16,8,16,9,26,13,15,17,14,13,22,20,15,20,23,27,22,12,27,22,17,30,18,21,17,23,25,34,22,15,33,26,27,24,26,22,27,30,21,25,35,21,20,30,25,20,28,28,31,21,18,32,19,25,20,20,18,26,18,19,25,21,14,12,18,25,14,16,19,13,19,12,6,18,12,5,13,11,16,10,9,9,12,9,4,7,7,8,2,4,7,5,5,7,5,3,1,3,4,4,3,4,-1,2,3,1,2,-1,3,1,3,1,3,1,2,-1,4,1,1,1,-2,2,-75
-41,1,-12,1,1,-3,1,-5,1,1,-1,1,1,2,-2,1,3,-1,1,-1,2,2,1,2,-1,2,2,1,1,2,3,1,1,4,5,3,4,3,3,2,6,5,7,2,7,8,6,5,6,4,14,8,10,9,7,10,12,9,14,8,8,16,9,14,16,24,13,19,10,16,22,22,16,16,23,28,15,21,18,29,27,22,18,20,19,20,35,24,14,24,28,31,26,25,24,21,28,32,20,21,30,31,28,22,21,23,29,27,21,31,31,20,26,18,16,25,24,18,17,19,25,23,14,12,25,17,18,13,14,17,14,18,17,6,8,11,10,14,10,15,8,9,11,11,9,3,9,6,2,3,4,9,5,7,3,5,1,2,7,2,3,4,1,1,1,3,-1,2,1,2,2,3,1,3,-1,2,-1,5,1,1,-3,2,-74
