0.0000000,0.000#0.350,1.400e+01,-00002203,000002165,1,000000014,000000312,000000000,000000000
-74,1,-3,2,1,-2,1,-8,2,1,1,-1,3,1,2,2,1,3,3,4,-2,2,1,3,6,10,7,4,3,4,8,6,6,8,9,13,12,13,13,11,15,14,14,8,14,20,14,28,23,19,25,23,27,17,23,29,29,26,28,33,22,31,33,35,38,35,40,42,35,29,30,29,32,30,37,36,34,31,31,29,36,31,28,31,30,21,26,25,28,23,12,27,13,23,21,22,20,18,18,18,20,21,14,14,11,16,16,9,10,20,6,10,6,9,9,7,5,3,6,5,6,6,4,1,6,2,1,1,2,6,3,3,1,1,1,1,-1,5,2,1,-3,2,1,-4,1,-8,1,-69
-75,1,-2,3,-3,1,-7,1,1,-1,2,1,2,1,2,1,2,1,5,1,3,-1,2,3,1,8,8,4,7,2,4,7,8,4,10,7,14,15,11,13,11,15,13,15,8,20,13,18,25,20,22,23,24,30,14,29,24,30,25,18,42,19,35,37,30,38,36,34,46,41,25,35,24,29,30,42,34,29,34,32,29,28,38,31,28,29,24,30,21,28,22,16,24,15,21,22,21,18,20,15,21,22,18,18,11,9,18,14,11,12,18,8,8,7,7,9,7,4,5,6,5,5,6,4,2,5,3,1,1,3,5,2,4,1,1,1,1,2,3,-1,3,-2,1,1,-1,1,-3,1,-9,1,-68
