0.0000000,0.000#0.140,1.100e+01,-00001715,000001871,1,000000011,000000326,000000000,000000000
-58,1,-3,1,1,-4,1,3,-2,1,1,-1,1,1,-1,1,1,3,4,1,2,-1,2,3,3,1,2,2,10,3,4,5,2,4,4,2,5,5,5,6,3,4,8,8,9,5,8,10,11,10,7,8,10,15,13,15,12,11,12,21,18,12,14,14,21,17,18,19,21,12,25,22,13,27,30,27,20,20,18,32,18,25,30,17,20,25,22,27,19,25,17,28,19,33,27,19,23,22,20,25,20,25,23,18,20,20,25,28,35,27,26,27,23,24,13,21,18,16,22,22,17,13,20,14,20,13,12,18,11,10,8,14,13,6,10,13,7,9,12,5,5,9,5,7,2,6,6,4,3,7,4,2,1,3,5,3,2,3,4,6,3,2,5,2,1,1,3,5,1,-1,2,2,1,1,-3,1,-3,1,3,1,-3,1,1,-2,1,-71
-58,1,-3,1,1,-5,4,-2,1,1,-1,1,-1,1,-1,2,2,5,1,2,-1,2,3,3,1,2,2,10,4,3,5,2,4,4,2,5,4,6,5,4,7,5,7,10,6,7,10,11,9,8,7,11,10,18,15,12,7,16,21,18,13,13,14,21,15,19,21,19,11,27,18,17,30,26,26,22,21,17,33,17,27,27,14,24,27,20,22,24,18,24,23,23,27,34,21,21,21,21,26,19,23,25,20,18,21,24,29,34,24,29,27,23,23,14,22,17,17,21,20,19,13,20,13,21,13,12,17,11,8,10,18,10,6,10,12,8,11,10,5,5,8,6,6,3,6,6,4,3,10,1,2,1,5,3,4,1,3,4,6,3,2,5,2,1,2,2,3,3,1,1,3,-1,1,-3,1,-3,1,3,1,-3,1,1,-2,1,-71
